Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  2367,07/10/18 19:34:53,51,  0.00, 90.00,311.214,, 94.782, 92.090,, 87.112,, 75.422,,, 59.468,,, 47.788,,,, 40.087,,,, 36.046,133.629,149.349,172.690,202.831,237.786,265.401,284.017,292.608,294.769,292.830,295.212,297.347,296.110,294.535,
  2369,07/10/18 19:35:32,51,  0.00, 90.00,311.208,, 95.041, 91.882,, 87.026,, 75.824,,, 59.494,,, 48.725,,,, 39.826,,,, 36.041,135.222,150.826,174.773,203.804,234.895,265.731,286.335,294.032,298.213,296.231,295.376,293.604,294.899,296.468,
  2371,07/10/18 19:37:50,51,  0.00, 90.00,311.184,, 94.604, 92.072,, 87.546,, 75.805,,, 59.974,,, 48.246,,,, 40.201,,,, 35.652,137.111,153.868,174.778,203.173,237.754,263.523,282.452,291.164,293.802,295.013,295.072,294.388,295.351,296.312,
  2373,07/10/18 19:38:29,51,  0.00, 90.00,311.199,, 94.803, 91.870,, 87.706,, 75.430,,, 59.983,,, 48.479,,,, 40.012,,,, 35.965,133.801,148.206,173.127,204.133,234.804,265.877,287.597,291.803,293.901,295.336,297.224,298.640,296.892,295.991,
  2375,07/10/18 19:39:08,51,  0.00, 90.00,311.186,, 95.406, 91.868,, 86.957,, 75.917,,, 59.551,,, 48.696,,,, 39.443,,,, 36.091,134.907,151.744,175.515,204.586,237.956,266.004,284.060,290.803,293.391,295.438,295.639,296.808,298.128,299.159,
  2377,07/10/18 19:39:47,51,  0.00, 90.00,311.186,, 95.219, 91.311,, 87.892,, 75.984,,, 59.554,,, 48.384,,,, 40.075,,,, 35.847,132.497,151.237,172.657,203.784,238.892,268.332,286.212,291.117,292.920,297.424,297.800,296.751,296.876,294.987,
  2379,07/10/18 19:40:33,51,  0.00, 90.00,311.199,, 94.478, 91.727,, 87.240,, 75.445,,, 59.877,,, 48.555,,,, 39.990,,,, 36.352,135.624,152.063,177.408,207.939,241.868,267.125,282.823,291.586,294.464,298.061,296.490,295.617,296.760,295.520,
  2381,07/10/18 19:42:52,51,  0.00, 90.00,311.175,, 95.096, 91.959,, 87.254,, 75.689,,, 59.108,,, 47.934,,,, 40.229,,,, 36.286,135.243,152.013,174.046,206.533,240.871,269.816,287.520,292.235,295.854,298.039,295.920,296.297,296.165,295.873,
  2383,07/10/18 19:43:31,51,  0.00, 90.00,311.188,, 95.239, 91.737,, 87.586,, 75.876,,, 60.201,,, 48.454,,,, 40.500,,,, 36.549,136.156,154.094,175.947,204.316,239.357,270.126,288.661,295.116,295.489,293.696,295.226,297.197,296.497,294.468,
  2385,07/10/18 19:44:11,51,  0.00, 90.00,311.167,, 94.884, 91.579,, 87.520,, 75.268,,, 59.840,,, 48.806,,,, 40.474,,,, 36.005,136.016,154.785,175.543,202.685,238.111,266.483,285.429,292.435,294.245,292.172,293.798,296.396,295.199,293.545,
  2387,07/10/18 19:44:50,51,  0.00, 90.00,311.171,, 95.202, 92.488,, 88.182,, 76.330,,, 59.985,,, 49.095,,,, 39.877,,,, 36.655,135.615,152.709,172.973,201.444,235.610,266.254,284.369,290.672,292.926,293.937,295.018,295.519,296.963,296.509,
  2389,07/10/18 19:45:29,51,  0.00, 90.00,311.158,, 95.487, 92.357,, 87.596,, 76.001,,, 60.054,,, 49.004,,,, 40.488,,,, 36.613,133.742,152.524,175.292,205.567,236.409,264.283,285.512,291.970,294.442,294.993,295.639,295.960,296.843,296.997,
  2391,07/10/18 19:47:46,51,  0.00, 90.00,311.168,, 94.536, 91.790,, 86.783,, 75.612,,, 59.867,,, 48.054,,,, 39.943,,,, 36.482,135.630,150.717,173.765,204.661,238.757,267.353,285.745,291.801,293.629,295.432,297.432,295.247,295.380,296.700,
  2393,07/10/18 19:48:26,51,  0.00, 90.00,311.164,, 94.715, 91.658,, 86.943,, 76.177,,, 59.566,,, 48.337,,,, 40.899,,,, 36.180,132.261,152.060,177.099,205.496,238.023,267.138,284.633,292.209,293.462,294.092,295.864,297.072,295.124,294.450,
  2395,07/10/18 19:49:05,51,  0.00, 90.00,311.164,, 94.763, 91.946,, 87.015,, 75.258,,, 59.739,,, 47.939,,,, 40.119,,,, 36.253,132.517,152.899,176.119,202.837,236.174,267.020,285.972,292.111,297.633,298.680,295.602,294.542,297.340,295.855,
  2397,07/10/18 19:49:46,51,  0.00, 90.00,311.156,, 94.242, 91.444,, 86.942,, 75.761,,, 59.897,,, 48.460,,,, 40.200,,,, 35.780,134.330,151.081,173.859,205.020,238.083,266.489,284.999,293.411,295.136,295.240,296.026,298.595,295.630,294.355,
  2399,07/10/18 19:50:25,51,  0.00, 90.00,311.140,, 94.576, 91.718,, 86.545,, 75.650,,, 59.520,,, 48.232,,,, 40.469,,,, 35.669,131.841,148.905,174.033,204.117,238.297,266.339,284.328,294.163,297.321,295.012,295.628,296.060,295.080,296.944,
  2401,07/10/18 19:52:55,51,  0.00, 90.00,311.150,, 94.602, 91.643,, 86.634,, 75.222,,, 59.718,,, 48.666,,,, 40.361,,,, 35.788,135.172,150.830,173.962,205.335,241.037,269.925,287.981,293.683,294.570,295.109,296.017,297.222,296.498,296.767,
  2403,07/10/18 19:53:34,51,  0.00, 90.00,311.149,, 94.440, 91.030,, 86.878,, 75.448,,, 59.839,,, 48.636,,,, 40.184,,,, 35.742,137.072,150.294,174.257,204.581,236.075,267.291,287.387,291.914,291.803,292.469,295.486,294.494,296.440,295.885,
  2405,07/10/18 19:54:13,51,  0.00, 90.00,311.134,, 94.417, 90.990,, 86.961,, 74.570,,, 59.043,,, 48.503,,,, 40.115,,,, 35.928,135.557,151.401,172.273,202.548,238.257,265.761,282.580,288.805,292.579,295.778,295.488,295.966,296.349,295.798,
  2407,07/10/18 19:54:53,51,  0.00, 90.00,311.143,, 93.790, 90.823,, 86.263,, 74.731,,, 59.228,,, 48.293,,,, 40.325,,,, 35.639,136.393,154.441,175.504,204.150,241.011,269.681,285.220,291.815,294.103,297.347,297.802,297.009,297.643,297.045,
  2409,07/10/18 19:55:32,51,  0.00, 90.00,311.127,, 94.147, 90.934,, 86.727,, 74.288,,, 58.824,,, 47.836,,,, 39.459,,,, 35.781,137.089,152.446,173.788,205.209,236.445,264.586,283.272,288.645,294.974,294.968,294.439,297.588,296.606,294.504,
  2411,07/10/18 19:57:50,51,  0.00, 90.00,311.105,, 93.541, 90.583,, 86.057,, 74.465,,, 58.674,,, 47.200,,,, 39.369,,,, 35.711,138.000,152.687,173.359,203.384,237.868,268.621,288.086,293.313,294.222,292.866,295.972,296.939,295.095,294.705,
  2413,07/10/18 19:58:29,51,  0.00, 90.00,311.112,, 93.831, 90.451,, 85.947,, 74.817,,, 59.073,,, 47.985,,,, 39.642,,,, 35.379,135.880,150.019,173.199,205.174,239.852,267.077,285.574,294.595,295.370,294.365,296.405,295.637,297.798,297.762,
  2415,07/10/18 19:59:08,51,  0.00, 90.00,311.111,, 93.342, 90.506,, 85.731,, 74.229,,, 58.214,,, 47.709,,,, 39.494,,,, 35.609,138.516,151.251,173.746,204.710,235.871,263.824,286.315,294.368,296.087,295.225,295.431,296.021,298.958,298.679,
  2417,07/10/18 19:59:47,51,  0.00, 90.00,311.094,, 93.334, 90.185,, 85.888,, 73.816,,, 59.052,,, 47.418,,,, 39.656,,,, 34.854,136.143,153.415,175.375,201.042,237.771,267.008,283.316,289.887,294.305,295.084,296.134,297.061,297.350,296.826,
  2419,07/10/18 20:00:26,51,  0.00, 90.00,311.094,, 93.411, 90.454,, 85.894,, 74.822,,, 58.375,,, 47.731,,,, 39.525,,,, 35.131,134.226,148.800,173.241,204.248,236.664,264.949,285.423,294.568,295.575,295.110,297.463,298.232,296.689,296.135,
  2421,07/10/18 20:02:44,51,  0.00, 90.00,311.069,, 94.039, 90.785,, 86.450,, 74.729,,, 59.105,,, 47.837,,,, 39.910,,,, 35.154,134.718,153.044,173.604,203.003,240.426,267.211,283.351,294.115,296.744,295.280,295.684,298.287,297.041,294.366,
  2423,07/10/18 20:03:23,51,  0.00, 90.00,311.067,, 94.357, 90.885,, 86.621,, 74.848,,, 59.328,,, 48.420,,,, 39.946,,,, 36.602,134.609,151.484,175.761,208.285,238.720,266.772,286.053,292.553,293.940,294.921,295.437,295.695,296.086,297.597,
  2425,07/10/18 20:04:02,51,  0.00, 90.00,311.062,, 94.049, 90.549,, 85.895,, 74.477,,, 59.103,,, 47.827,,,, 39.860,,,, 35.436,134.824,150.388,174.299,206.923,239.108,267.579,286.706,290.545,290.191,292.067,294.705,296.297,296.720,297.680,
  2427,07/10/18 20:04:41,51,  0.00, 90.00,311.063,, 93.705, 91.123,, 86.200,, 74.778,,, 58.031,,, 47.855,,,, 39.542,,,, 35.647,130.532,149.135,174.510,204.085,234.280,264.290,282.956,292.181,294.813,292.839,296.067,297.501,296.449,296.695,
  2429,07/10/18 20:05:20,51,  0.00, 90.00,311.057,, 93.566, 90.081,, 85.738,, 74.612,,, 58.487,,, 47.687,,,, 39.472,,,, 35.304,134.448,150.051,171.794,202.784,237.480,266.445,285.516,290.730,291.819,294.324,296.026,297.370,298.012,294.753,
  2431,07/10/18 20:07:38,51,  0.00, 90.00,311.038,, 93.683, 89.884,, 85.645,, 74.082,,, 58.411,,, 47.816,,,, 39.676,,,, 35.696,134.365,151.133,173.537,202.295,237.318,266.781,285.010,292.079,293.822,294.601,293.571,293.631,296.764,298.630,
  2433,07/10/18 20:08:17,51,  0.00, 90.00,311.027,, 93.098, 90.254,, 84.980,, 74.526,,, 57.982,,, 47.465,,,, 39.578,,,, 35.241,134.450,152.860,174.046,203.994,238.810,268.839,288.453,293.435,291.076,294.836,298.255,297.083,295.172,297.940,
  2435,07/10/18 20:08:56,51,  0.00, 90.00,311.029,, 93.307, 89.834,, 85.304,, 73.710,,, 58.364,,, 47.455,,,, 39.709,,,, 34.931,131.457,153.475,177.149,205.361,238.100,266.473,282.726,289.195,293.961,296.130,296.545,296.344,297.537,297.087,
  2437,07/10/18 20:09:35,51,  0.00, 90.00,311.005,, 93.272, 89.829,, 85.252,, 74.152,,, 58.677,,, 47.473,,,, 39.458,,,, 35.140,136.532,153.865,174.873,203.734,241.501,269.873,285.534,289.641,294.165,297.564,294.424,293.028,294.660,296.278,
  2439,07/10/18 20:10:15,51,  0.00, 90.00,311.003,, 93.352, 90.117,, 85.448,, 74.257,,, 58.440,,, 47.930,,,, 39.448,,,, 35.446,137.174,154.319,175.668,205.336,237.941,266.409,284.643,291.449,293.248,295.173,294.163,294.176,295.868,296.682,
  2441,07/10/18 20:12:37,51,  0.00, 90.00,310.990,, 93.538, 90.487,, 86.027,, 74.704,,, 58.680,,, 47.347,,,, 39.567,,,, 35.576,134.698,152.825,176.227,202.890,237.555,265.729,284.450,291.969,291.215,292.089,295.098,295.279,295.494,296.900,
  2443,07/10/18 20:13:16,51,  0.00, 90.00,310.981,, 93.444, 90.668,, 86.175,, 75.075,,, 58.877,,, 48.011,,,, 39.939,,,, 35.624,132.589,147.750,175.251,205.423,237.843,266.865,286.246,294.966,297.279,294.537,295.909,295.676,296.283,296.490,
  2445,07/10/18 20:13:56,51,  0.00, 90.00,310.974,, 93.888, 90.981,, 86.397,, 74.754,,, 58.980,,, 47.594,,,, 39.539,,,, 35.683,135.120,151.130,174.231,205.378,236.440,265.457,285.722,292.027,294.642,295.094,296.275,295.720,298.425,296.729,
  2447,07/10/18 20:14:34,51,  0.00, 90.00,310.975,, 94.561, 91.529,, 86.640,, 75.380,,, 59.019,,, 48.007,,,, 39.824,,,, 36.055,134.589,150.067,171.496,200.617,237.314,266.074,284.589,291.362,294.037,295.056,296.351,294.574,294.789,293.485,
  2449,07/10/18 20:15:14,51,  0.00, 90.00,310.980,, 94.140, 91.488,, 86.751,, 74.795,,, 59.166,,, 48.127,,,, 39.822,,,, 36.573,133.403,149.657,173.853,203.225,236.232,265.975,285.845,290.294,291.261,295.251,296.147,293.794,294.660,297.947,
  2451,07/10/18 20:17:31,51,  0.00, 90.00,310.947,, 94.478, 91.532,, 86.974,, 75.239,,, 59.460,,, 48.552,,,, 40.342,,,, 36.048,132.768,151.196,175.889,206.166,241.102,269.526,285.914,292.275,294.469,295.032,295.805,295.809,296.960,295.672,
  2453,07/10/18 20:18:10,51,  0.00, 90.00,310.946,, 94.173, 90.923,, 86.720,, 75.232,,, 59.246,,, 47.961,,,, 39.914,,,, 35.929,132.448,150.475,173.348,200.810,235.993,266.811,286.130,292.653,293.498,294.268,295.222,295.999,296.511,298.085,
  2455,07/10/18 20:18:50,51,  0.00, 90.00,310.937,, 94.272, 91.322,, 86.423,, 75.396,,, 59.559,,, 48.267,,,, 39.865,,,, 35.684,134.634,151.402,174.269,203.344,237.827,267.341,285.280,294.915,294.443,292.641,294.164,295.379,296.802,296.482,
  2457,07/10/18 20:19:28,51,  0.00, 90.00,310.921,, 94.041, 90.472,, 86.986,, 75.353,,, 59.532,,, 48.090,,,, 40.056,,,, 35.593,133.458,150.742,175.023,204.905,238.476,268.346,287.324,292.946,294.510,294.933,293.405,293.637,295.988,297.410,
  2459,07/10/18 20:20:07,51,  0.00, 90.00,310.927,, 94.228, 91.146,, 86.343,, 74.707,,, 59.777,,, 47.775,,,, 40.395,,,, 36.322,135.499,150.803,176.849,204.742,235.540,265.870,284.713,291.326,293.571,294.817,295.505,295.883,297.286,295.592,
  2461,07/10/18 20:22:25,51,  0.00, 90.00,310.908,, 93.827, 90.819,, 86.869,, 74.961,,, 58.833,,, 47.551,,,, 40.046,,,, 35.732,136.893,152.969,172.312,202.835,238.501,266.437,284.169,291.967,294.063,294.717,294.797,296.474,298.752,294.895,
  2463,07/10/18 20:23:04,51,  0.00, 90.00,310.895,, 93.648, 90.682,, 86.414,, 74.415,,, 59.124,,, 47.992,,,, 40.001,,,, 35.668,134.145,150.431,173.249,203.269,237.510,265.480,283.435,291.488,293.587,294.460,295.779,297.079,295.817,295.868,
  2465,07/10/18 20:23:43,51,  0.00, 90.00,310.893,, 93.975, 90.893,, 86.563,, 74.856,,, 59.032,,, 47.640,,,, 40.005,,,, 36.218,135.135,154.507,176.398,206.591,238.988,267.403,286.205,293.093,294.833,295.696,295.479,298.045,298.971,295.969,
  2467,07/10/18 20:24:23,51,  0.00, 90.00,310.899,, 94.508, 91.246,, 86.427,, 74.381,,, 59.064,,, 48.426,,,, 39.878,,,, 35.930,134.398,151.645,173.946,205.527,235.810,263.338,284.130,291.320,291.156,295.821,297.106,295.811,296.487,295.470,
  2469,07/10/18 20:25:02,51,  0.00, 90.00,310.890,, 94.012, 90.760,, 86.419,, 75.050,,, 59.710,,, 48.001,,,, 39.911,,,, 36.008,133.994,148.445,174.901,204.200,234.669,263.325,284.636,291.948,294.733,294.096,293.221,294.442,296.010,294.144,
  2471,07/10/18 20:27:20,51,  0.00, 90.00,310.857,, 93.810, 90.938,, 86.316,, 74.718,,, 59.366,,, 47.331,,,, 39.474,,,, 35.887,133.014,150.838,173.942,202.163,236.833,268.545,286.482,291.305,295.092,297.813,297.277,298.480,297.634,295.203,
  2473,07/10/18 20:27:59,51,  0.00, 90.00,310.857,, 94.092, 90.822,, 86.289,, 75.041,,, 58.580,,, 47.685,,,, 39.324,,,, 35.829,134.971,150.900,172.425,205.103,239.722,266.098,282.348,291.832,294.932,292.305,292.495,295.506,297.018,295.308,
  2475,07/10/18 20:28:39,51,  0.00, 90.00,310.834,, 93.594, 90.468,, 85.359,, 74.681,,, 58.615,,, 48.173,,,, 39.929,,,, 35.932,135.216,151.570,174.733,204.337,237.390,266.564,285.170,291.522,294.065,295.393,295.985,295.908,295.857,296.195,
  2477,07/10/18 20:29:17,51,  0.00, 90.00,310.839,, 93.819, 90.884,, 86.016,, 74.821,,, 59.326,,, 48.265,,,, 40.307,,,, 35.315,136.569,154.166,175.685,205.310,239.912,268.424,285.087,291.521,295.468,294.440,294.251,295.117,295.685,295.608,
  2479,07/10/18 20:29:57,51,  0.00, 90.00,310.836,, 94.572, 91.238,, 87.161,, 75.405,,, 59.018,,, 47.566,,,, 40.263,,,, 35.807,136.707,153.472,174.988,203.665,237.149,266.633,284.102,290.855,293.647,297.664,298.326,296.661,296.129,297.975,
  2481,07/10/18 20:32:16,51,  0.00, 90.00,310.818,, 94.073, 90.917,, 86.637,, 74.909,,, 59.443,,, 48.144,,,, 40.308,,,, 36.054,135.285,153.532,175.885,203.752,236.867,266.413,285.684,292.010,292.665,295.583,295.640,295.275,296.501,297.718,
  2483,07/10/18 20:32:55,51,  0.00, 90.00,310.796,, 94.249, 90.975,, 86.529,, 74.763,,, 59.540,,, 47.789,,,, 39.883,,,, 36.037,134.113,147.900,174.250,205.507,235.956,264.806,285.593,293.985,294.069,295.023,297.723,297.502,296.077,296.017,
  2485,07/10/18 20:33:34,51,  0.00, 90.00,310.779,, 94.317, 91.057,, 86.585,, 74.711,,, 59.301,,, 47.969,,,, 40.039,,,, 35.850,134.983,151.953,171.845,200.136,238.177,267.200,284.953,291.081,292.013,293.939,295.697,294.850,295.453,295.593,
  2487,07/10/18 20:34:13,51,  0.00, 90.00,310.764,, 93.679, 90.797,, 86.595,, 74.774,,, 58.886,,, 48.185,,,, 40.326,,,, 35.913,133.881,152.417,175.737,207.011,242.323,270.813,285.340,290.494,296.459,298.357,295.886,295.930,295.928,294.803,
  2489,07/10/18 20:34:52,51,  0.00, 90.00,310.757,, 94.055, 90.361,, 86.606,, 74.921,,, 58.834,,, 47.688,,,, 40.089,,,, 36.195,132.427,151.712,173.759,200.048,236.488,266.531,284.745,292.033,294.515,295.668,296.578,296.171,296.243,295.743,
  2491,07/10/18 20:37:09,51,  0.00, 90.00,310.735,, 94.300, 90.829,, 86.948,, 75.129,,, 59.615,,, 47.803,,,, 40.083,,,, 36.465,135.607,150.957,172.903,202.871,237.158,267.360,288.159,293.104,293.796,295.592,295.657,296.505,295.917,293.856,
  2493,07/10/18 20:37:48,51,  0.00, 90.00,310.723,, 94.428, 91.147,, 86.610,, 75.182,,, 58.697,,, 48.306,,,, 40.355,,,, 35.846,136.770,151.207,172.253,204.596,238.535,266.232,283.042,289.853,295.515,295.257,294.872,296.191,295.615,295.049,
  2495,07/10/18 20:38:28,51,  0.00, 90.00,310.695,, 94.050, 90.528,, 86.569,, 75.103,,, 59.325,,, 47.891,,,, 40.362,,,, 36.479,134.053,151.565,174.429,204.232,237.721,266.508,284.414,293.170,295.430,294.957,292.849,293.805,295.054,297.155,
  2497,07/10/18 20:39:07,51,  0.00, 90.00,310.698,, 94.456, 90.862,, 87.303,, 75.070,,, 60.005,,, 48.606,,,, 40.879,,,, 36.266,135.734,155.332,177.263,204.514,235.416,267.764,288.088,294.269,295.544,294.265,296.177,297.097,297.416,296.342,
  2499,07/10/18 20:39:47,51,  0.00, 90.00,310.700,, 94.761, 91.693,, 87.118,, 75.174,,, 59.981,,, 48.385,,,, 40.167,,,, 35.890,134.922,152.302,174.178,204.451,238.409,266.393,284.854,291.364,293.687,294.730,296.702,297.373,296.091,295.655,
  2501,07/10/18 20:42:04,51,  0.00, 90.00,310.669,, 94.688, 91.439,, 87.546,, 76.165,,, 59.974,,, 48.497,,,, 40.336,,,, 36.293,131.789,149.180,174.996,204.439,236.746,267.935,286.110,289.634,292.389,296.256,296.589,297.646,297.248,296.663,
  2503,07/10/18 20:42:43,51,  0.00, 90.00,310.656,, 94.076, 91.378,, 87.077,, 75.430,,, 58.989,,, 48.253,,,, 39.592,,,, 35.732,136.290,152.274,172.898,202.439,238.856,267.763,284.597,289.626,290.368,294.408,296.054,296.241,297.752,295.676,
  2505,07/10/18 20:43:22,51,  0.00, 90.00,310.631,, 94.326, 91.104,, 87.069,, 75.023,,, 59.084,,, 48.412,,,, 40.709,,,, 36.198,135.344,151.457,172.747,203.092,238.241,267.181,285.221,291.550,295.414,297.943,296.619,295.818,296.152,295.749,
  2507,07/10/18 20:44:02,51,  0.00, 90.00,310.632,, 94.959, 91.533,, 87.013,, 75.595,,, 60.269,,, 48.269,,,, 40.240,,,, 36.231,135.177,151.798,175.389,205.476,241.211,269.336,283.812,291.518,293.830,294.015,294.555,293.866,294.688,296.444,
  2509,07/10/18 20:44:41,51,  0.00, 90.00,310.618,, 94.221, 91.555,, 86.895,, 75.584,,, 59.680,,, 48.191,,,, 40.546,,,, 35.880,137.319,152.362,173.977,204.243,238.988,267.090,284.180,290.979,294.841,296.798,295.243,294.645,296.979,295.913,
  2511,07/10/18 20:46:59,51,  0.00, 90.00,310.597,, 95.012, 91.685,, 87.896,, 75.323,,, 59.865,,, 48.474,,,, 41.109,,,, 36.617,133.213,148.792,172.449,204.249,237.750,264.346,282.943,294.287,296.756,294.989,295.267,295.509,294.695,295.095,
  2513,07/10/18 20:47:38,51,  0.00, 90.00,310.607,, 94.443, 91.826,, 87.347,, 75.411,,, 59.225,,, 48.622,,,, 40.838,,,, 35.823,134.155,150.458,173.927,204.630,234.537,263.809,285.296,291.826,294.257,294.430,295.297,293.590,293.526,294.220,
  2515,07/10/18 20:48:18,51,  0.00, 90.00,310.597,, 94.378, 91.626,, 87.229,, 75.429,,, 59.648,,, 48.614,,,, 40.135,,,, 36.214,135.621,151.447,174.630,201.976,234.932,266.678,285.459,293.210,294.071,294.938,295.001,296.684,296.221,295.660,
  2517,07/10/18 20:48:57,51,  0.00, 90.00,310.578,, 94.084, 90.702,, 86.485,, 75.188,,, 59.375,,, 47.950,,,, 39.797,,,, 36.218,134.911,151.225,176.151,204.124,234.823,265.853,285.088,292.115,294.791,297.746,296.298,293.839,296.375,298.656,
  2519,07/10/18 20:49:36,51,  0.00, 90.00,310.615,, 94.221, 91.088,, 86.960,, 75.722,,, 59.326,,, 48.642,,,, 40.406,,,, 36.034,135.733,151.642,174.904,203.794,238.041,263.842,282.276,291.796,294.863,295.225,295.327,297.245,297.945,295.811,
  2521,07/10/18 20:51:54,51,  0.00, 90.00,310.589,, 94.065, 90.796,, 86.622,, 75.221,,, 59.493,,, 48.544,,,, 40.451,,,, 36.448,136.899,154.283,174.704,203.899,237.680,265.826,285.178,291.948,293.779,295.674,295.977,299.054,297.008,295.648,
  2523,07/10/18 20:52:33,51,  0.00, 90.00,310.591,, 93.877, 90.975,, 86.617,, 75.647,,, 59.702,,, 48.235,,,, 40.086,,,, 35.705,137.268,149.659,174.943,205.265,235.897,266.239,283.955,289.173,290.387,293.498,296.240,296.800,295.845,295.626,
  2525,07/10/18 20:53:13,51,  0.00, 90.00,310.588,, 94.128, 91.026,, 86.828,, 74.825,,, 59.914,,, 48.554,,,, 39.460,,,, 35.904,138.453,151.859,174.475,204.050,238.880,267.863,283.618,290.148,293.537,296.255,295.153,296.095,297.619,295.274,
  2527,07/10/18 20:53:52,51,  0.00, 90.00,310.583,, 94.255, 91.123,, 86.376,, 74.792,,, 59.825,,, 48.250,,,, 40.478,,,, 36.093,132.559,152.910,176.427,204.509,239.821,270.007,284.979,291.975,294.328,294.517,295.241,294.933,294.722,296.263,
  2529,07/10/18 20:54:31,51,  0.00, 90.00,310.577,, 94.293, 90.965,, 86.640,, 75.205,,, 59.386,,, 48.865,,,, 40.004,,,, 36.157,135.492,149.361,171.394,203.860,238.049,268.218,286.643,289.271,293.144,294.593,295.036,295.713,297.727,298.557,
  2531,07/10/18 20:56:49,51,  0.00, 90.00,310.584,, 94.124, 91.113,, 86.957,, 75.035,,, 59.411,,, 48.748,,,, 40.174,,,, 36.068,133.989,150.794,173.948,204.428,240.035,268.871,285.347,289.442,293.825,297.231,294.490,293.716,295.146,296.276,
  2533,07/10/18 20:57:28,51,  0.00, 90.00,310.601,, 93.854, 91.141,, 86.540,, 75.139,,, 59.568,,, 48.068,,,, 40.382,,,, 36.280,134.437,151.239,174.113,203.340,237.308,266.523,284.612,291.772,293.805,291.563,294.193,296.123,296.383,297.082,
  2535,07/10/18 20:58:08,51,  0.00, 90.00,310.606,, 94.342, 90.983,, 86.651,, 75.296,,, 59.088,,, 48.017,,,, 40.061,,,, 36.557,134.331,150.533,174.362,205.163,237.689,265.999,284.898,291.224,294.478,297.553,295.669,295.557,298.194,297.866,
  2537,07/10/18 20:58:47,51,  0.00, 90.00,310.593,, 94.044, 90.491,, 86.806,, 75.180,,, 60.027,,, 48.136,,,, 40.671,,,, 35.582,135.153,152.020,175.570,206.970,239.217,266.060,282.032,288.806,293.384,297.250,296.485,294.476,294.219,294.894,
  2539,07/10/18 20:59:27,51,  0.00, 90.00,310.611,, 94.094, 91.087,, 86.751,, 74.933,,, 59.020,,, 47.787,,,, 39.932,,,, 36.461,134.706,151.876,174.559,204.133,238.016,265.984,284.228,291.351,295.359,295.326,294.868,295.326,296.807,294.032,
  2541,07/10/18 21:01:45,51,  0.00, 90.00,310.616,, 94.032, 91.018,, 86.683,, 75.625,,, 59.116,,, 47.626,,,, 39.765,,,, 35.860,133.652,151.087,175.300,207.752,238.491,265.989,285.517,290.951,293.957,295.926,295.805,295.735,295.618,295.601,
  2543,07/10/18 21:02:24,51,  0.00, 90.00,310.629,, 93.904, 90.627,, 86.347,, 75.033,,, 59.674,,, 47.897,,,, 39.597,,,, 35.869,135.311,151.716,173.285,203.795,239.206,265.863,285.302,292.933,294.231,295.009,294.926,295.242,295.388,296.012,
  2545,07/10/18 21:03:03,51,  0.00, 90.00,310.635,, 94.246, 90.943,, 86.539,, 75.137,,, 59.148,,, 48.019,,,, 39.814,,,, 35.786,136.474,153.730,175.686,204.894,240.557,269.835,284.825,291.806,296.973,295.803,294.313,294.954,295.593,295.898,
  2547,07/10/18 21:03:43,51,  0.00, 90.00,310.644,, 94.460, 91.421,, 86.899,, 74.742,,, 59.526,,, 48.416,,,, 39.998,,,, 35.956,137.318,152.789,174.383,205.030,238.279,266.241,283.356,290.393,294.735,295.351,295.188,297.706,297.048,296.301,
  2549,07/10/18 21:04:21,51,  0.00, 90.00,310.639,, 94.621, 91.489,, 87.086,, 75.280,,, 59.699,,, 48.444,,,, 40.210,,,, 35.632,139.599,155.003,176.410,205.232,237.418,268.398,287.497,291.553,294.155,295.481,295.700,294.279,296.462,297.087,
  2551,07/10/18 21:06:39,51,  0.00, 90.00,310.648,, 94.975, 92.075,, 87.235,, 76.378,,, 59.695,,, 48.451,,,, 40.079,,,, 36.157,134.854,151.870,172.118,201.558,238.123,267.118,285.572,290.986,294.967,292.692,295.279,297.830,296.049,294.720,
  2553,07/10/18 21:07:19,51,  0.00, 90.00,310.679,, 94.905, 91.622,, 87.458,, 75.828,,, 59.826,,, 48.505,,,, 39.991,,,, 36.112,139.247,152.620,171.949,202.916,237.077,266.603,284.764,291.400,293.312,294.402,294.760,296.440,297.446,295.739,
  2555,07/10/18 21:07:58,51,  0.00, 90.00,310.698,, 94.531, 91.844,, 87.619,, 75.804,,, 60.074,,, 48.258,,,, 40.614,,,, 36.043,136.515,152.206,174.617,204.448,237.593,264.673,284.063,292.576,295.597,295.983,295.480,295.109,294.318,295.688,
  2557,07/10/18 21:08:37,51,  0.00, 90.00,310.709,, 94.833, 92.291,, 87.525,, 75.807,,, 59.115,,, 48.193,,,, 40.284,,,, 35.895,139.037,155.318,175.217,204.141,237.226,267.358,284.384,293.215,295.710,295.004,294.001,295.732,297.824,296.689,
