Record,DateTime,200,TambK,Rh,Presmb,TirK,Rain
  1412,07/10/18 03:54:15,201, 302.6230,  79.9600,1015.8500, 284.1800,0
  1418,07/10/18 03:54:54,201, 302.4940,  77.5800,1015.8500, 287.6600,0
  1424,07/10/18 03:57:12,201, 302.4670,  80.1800,1015.8500, 293.7400,0
  1430,07/10/18 03:57:51,201, 302.3960,  79.1500,1015.8500, 293.3300,0
  1436,07/10/18 03:58:30,201, 302.3690,  78.6200,1015.8500, 289.5700,0
  1442,07/10/18 03:59:09,201, 302.4390,  78.9000,1015.7500, 291.1000,0
  1448,07/10/18 03:59:48,201, 302.4940,  79.7500,1015.8500, 291.4800,0
  1454,07/10/18 04:02:06,201, 302.6620,  78.4400,1015.6500, 289.5600,0
  1460,07/10/18 04:02:46,201, 302.7320,  76.8100,1015.7500, 287.2700,0
  1466,07/10/18 04:03:25,201, 302.8880,  78.9200,1015.6500, 289.4600,0
  1472,07/10/18 04:04:04,201, 302.6350,  76.2700,1015.6500, 292.2700,0
  1478,07/10/18 04:04:43,201, 302.5520,  76.9300,1015.6500, 292.0000,0
  1484,07/10/18 04:07:01,201, 302.4550,  77.9800,1015.5500, 292.7200,0
  1490,07/10/18 04:07:40,201, 302.4240,  77.6500,1015.5500, 291.2700,0
  1496,07/10/18 04:08:19,201, 302.5100,  79.6300,1015.5500, 290.4400,0
  1502,07/10/18 04:08:58,201, 302.4550,  78.7900,1015.6500, 287.9900,0
  1508,07/10/18 04:09:38,201, 302.4820,  78.8000,1015.6500, 289.9600,0
  1514,07/10/18 04:11:55,201, 302.3690,  78.8500,1015.6500, 293.0700,0
  1520,07/10/18 04:12:34,201, 302.3690,  79.3400,1015.6500, 292.1400,0
  1526,07/10/18 04:13:13,201, 302.2710,  77.7500,1015.6500, 292.0100,0
  1532,07/10/18 04:13:52,201, 302.2280,  78.0000,1015.6500, 291.4800,0
  1538,07/10/18 04:14:31,201, 302.2710,  77.7400,1015.6500, 291.9900,0
  1544,07/10/18 04:16:49,201, 302.4550,  79.9300,1015.6500, 292.9600,0
  1550,07/10/18 04:17:28,201, 302.4240,  78.9400,1015.5500, 293.2600,0
  1556,07/10/18 04:18:07,201, 302.4240,  79.3000,1015.5500, 292.7400,0
  1562,07/10/18 04:18:46,201, 302.4240,  77.7900,1015.5500, 289.5800,0
  1568,07/10/18 04:19:26,201, 302.5950,  80.2500,1015.5500, 290.8100,0
  1574,07/10/18 04:21:51,201, 302.3960,  78.4000,1015.5500, 292.5300,0
  1580,07/10/18 04:22:30,201, 302.4550,  78.4800,1015.6500, 293.1000,0
  1586,07/10/18 04:23:10,201, 302.4390,  78.4300,1015.5500, 291.2800,0
  1592,07/10/18 04:23:49,201, 302.4670,  79.4200,1015.5500, 292.7100,0
  1598,07/10/18 04:24:28,201, 302.4940,  78.0600,1015.5500, 293.0600,0
  1604,07/10/18 04:26:46,201, 302.5520,  77.0900,1015.5500, 289.7700,0
  1610,07/10/18 04:27:25,201, 302.6070,  75.6300,1015.5500, 289.8700,0
  1616,07/10/18 04:28:05,201, 302.6620,  76.7700,1015.4500, 287.0600,0
  1622,07/10/18 04:28:44,201, 302.7320,  77.9000,1015.4500, 292.6300,0
  1628,07/10/18 04:29:23,201, 302.5250,  76.2400,1015.4500, 292.4300,0
  1634,07/10/18 04:31:42,201, 302.5100,  78.3100,1015.4500, 287.6500,0
  1640,07/10/18 04:32:21,201, 302.4390,  78.3000,1015.3500, 293.9000,0
  1646,07/10/18 04:33:00,201, 302.3420,  77.5000,1015.4500, 293.0700,0
  1652,07/10/18 04:33:40,201, 302.1580,  77.0800,1015.4500, 292.6300,0
  1658,07/10/18 04:34:19,201, 302.2280,  78.2700,1015.3500, 292.2400,0
  1664,07/10/18 04:36:37,201, 302.3570,  77.5300,1015.3500, 292.6500,0
  1670,07/10/18 04:37:16,201, 302.4550,  79.4100,1015.3500, 293.5900,0
  1676,07/10/18 04:37:55,201, 302.4240,  78.2200,1015.4500, 292.1900,0
  1682,07/10/18 04:38:34,201, 302.5800,  78.7700,1015.3500, 289.6100,0
  1688,07/10/18 04:39:14,201, 302.6230,  77.2300,1015.3500, 290.0300,0
  1694,07/10/18 04:41:32,201, 302.6230,  76.3200,1015.3500, 292.6100,0
  1700,07/10/18 04:42:11,201, 302.8020,  78.0800,1015.3500, 294.2600,0
  1706,07/10/18 04:42:50,201, 302.7630,  77.2700,1015.4500, 293.7100,0
  1712,07/10/18 04:43:29,201, 302.7480,  76.7800,1015.3500, 293.7600,0
  1718,07/10/18 04:44:08,201, 302.7480,  77.8700,1015.3500, 292.3100,0
  1724,07/10/18 04:46:26,201, 302.9860,  76.9700,1015.2500, 293.4300,0
  1730,07/10/18 04:47:05,201, 302.9860,  75.1500,1015.3500, 292.2100,0
  1736,07/10/18 04:47:44,201, 302.9590,  75.8200,1015.3500, 291.8200,0
  1742,07/10/18 04:48:23,201, 302.9040,  75.4100,1015.4500, 291.6300,0
  1748,07/10/18 04:49:02,201, 303.0130,  76.5200,1015.3500, 292.2300,0
  1754,07/10/18 04:51:20,201, 302.9310,  74.8800,1015.3500, 290.9500,0
  1760,07/10/18 04:52:00,201, 302.9310,  75.0700,1015.2500, 290.7100,0
  1766,07/10/18 04:52:39,201, 303.0130,  77.5000,1015.3500, 287.8300,0
  1772,07/10/18 04:53:18,201, 303.0020,  76.3300,1015.2500, 289.5900,0
  1778,07/10/18 04:53:58,201, 302.9310,  75.0300,1015.2500, 289.3000,0
  1784,07/10/18 04:56:16,201, 302.9700,  75.7700,1015.1500, 275.7800,0
  1790,07/10/18 04:56:55,201, 302.8450,  74.4000,1015.1500, 289.1900,0
  1796,07/10/18 04:57:34,201, 302.8610,  76.3100,1015.1500, 287.1500,0
  1802,07/10/18 04:58:13,201, 302.8450,  75.7800,1015.2500, 289.5500,0
  1808,07/10/18 04:58:52,201, 302.8450,  77.2300,1015.2500, 286.9000,0
  1814,07/10/18 05:01:09,201, 302.5250,  76.1300,1015.2500, 292.2500,0
  1820,07/10/18 05:01:48,201, 302.5100,  75.7400,1015.2500, 291.4500,0
  1826,07/10/18 05:02:28,201, 302.4940,  76.6300,1015.2500, 293.4600,0
  1832,07/10/18 05:03:07,201, 302.3420,  77.1600,1015.3500, 293.3800,0
  1838,07/10/18 05:03:48,201, 302.4390,  80.1500,1015.2500, 290.6600,0
  1844,07/10/18 05:06:05,201, 302.3960,  79.2900,1015.2500, 293.4300,0
  1850,07/10/18 05:06:44,201, 302.4550,  80.7800,1015.2500, 294.3600,0
  1856,07/10/18 05:07:24,201, 302.3850,  78.9700,1015.3500, 294.0900,0
  1862,07/10/18 05:08:03,201, 302.4240,  78.8800,1015.3500, 293.3800,0
  1868,07/10/18 05:08:42,201, 302.2870,  77.2200,1015.2500, 293.8700,0
  1874,07/10/18 05:11:09,201, 302.6070,  77.6900,1015.2500, 293.9400,0
  1880,07/10/18 05:11:48,201, 302.6350,  77.3900,1015.3500, 293.0700,0
  1886,07/10/18 05:12:27,201, 302.6230,  76.1700,1015.1500, 294.2700,0
  1892,07/10/18 05:13:06,201, 302.5950,  76.0200,1015.2500, 293.4000,0
  1898,07/10/18 05:13:45,201, 302.5800,  77.0000,1015.2500, 294.5400,0
  1904,07/10/18 05:16:04,201, 302.3260,  76.8200,1015.2500, 293.9200,0
  1910,07/10/18 05:16:44,201, 302.2170,  77.5400,1015.2500, 292.9500,0
  1916,07/10/18 05:17:23,201, 302.2010,  78.3300,1015.2500, 294.6900,0
