Record,DateTime,40,Tamb,Rh,Pres,Tir,VRain
  4057,07/07/2018 14:47:15,41, 295.2200,  89.0900,1010.7500, 272.8700,   0.3620
  4060,07/07/2018 14:47:55,41, 295.2360,  89.3700,1010.7500, 269.1900,   0.3670
  4063,07/07/2018 14:48:34,41, 295.2480,  89.0800,1010.7500, 269.2500,   0.3630
  4066,07/07/2018 14:49:13,41, 295.1930,  88.4800,1010.7500, 270.8400,   0.3880
  4076,07/07/2018 14:51:30,41, 295.2790,  87.9500,1010.7500, 281.9400,   0.3730
  4079,07/07/2018 14:52:10,41, 295.2480,  88.7600,1010.8500, 282.7500,   0.3570
  4082,07/07/2018 14:52:49,41, 295.1930,  88.1600,1010.7500, 282.7400,   0.3940
  4085,07/07/2018 14:53:28,41, 295.1660,  87.8000,1010.7500, 280.7700,   0.3510
  4088,07/07/2018 14:54:07,41, 295.2090,  87.8200,1010.7500, 278.5900,   0.3580
  4098,07/07/2018 14:56:25,41, 295.1660,  88.6300,1010.6500, 278.3500,   0.3600
  4101,07/07/2018 14:57:04,41, 295.1380,  88.4500,1010.7500, 280.4100,   0.3800
  4104,07/07/2018 14:57:43,41, 295.1930,  88.8600,1010.7500, 281.0000,   0.4010
  4107,07/07/2018 14:58:23,41, 295.1500,  88.2900,1010.7500, 278.4900,   0.3940
  4110,07/07/2018 14:59:02,41, 295.1230,  87.0200,1010.8500, 273.7100,   0.3820
  4120,07/07/2018 15:01:19,41, 295.1660,  88.0900,1010.8500, 282.9300,   0.4000
  4123,07/07/2018 15:01:58,41, 295.0950,  87.5400,1010.8500, 283.4100,   0.3750
  4126,07/07/2018 15:02:37,41, 295.0410,  86.9300,1010.8500, 281.6900,   0.4040
  4129,07/07/2018 15:03:16,41, 295.0680,  86.8300,1010.8500, 279.3100,   0.3550
  4132,07/07/2018 15:03:56,41, 295.0680,  86.5100,1010.8500, 277.5100,   0.3730
  4142,07/07/2018 15:06:13,41, 295.0250,  87.1300,1010.8500, 282.4100,   0.3680
  4145,07/07/2018 15:06:52,41, 295.0520,  87.2800,1010.8500, 281.8900,   0.3970
  4148,07/07/2018 15:07:32,41, 295.0410,  87.4900,1010.8500, 279.8300,   0.3910
  4151,07/07/2018 15:08:11,41, 295.0130,  87.6900,1010.8500, 279.6500,   0.3980
  4154,07/07/2018 15:08:51,41, 295.0130,  87.5000,1010.8500, 282.4900,   0.3880
  4164,07/07/2018 15:11:09,41, 295.0130,  87.5900,1010.8500, 283.4500,   0.3790
  4167,07/07/2018 15:11:48,41, 294.9980,  87.2500,1010.8500, 280.8700,   0.3640
  4170,07/07/2018 15:12:27,41, 295.0130,  87.4000,1010.8500, 277.1500,   0.4050
  4173,07/07/2018 15:13:07,41, 295.0130,  87.7200,1010.8500, 273.9000,   0.3970
  4176,07/07/2018 15:13:47,41, 294.9980,  88.0300,1010.8500, 272.4500,   0.3560
  4186,07/07/2018 15:16:04,41, 294.9550,  88.8800,1010.8500, 274.4800,   0.3720
  4189,07/07/2018 15:16:43,41, 294.9430,  88.3900,1010.8500, 278.7000,   0.3650
  4192,07/07/2018 15:17:22,41, 294.9700,  88.7100,1010.8500, 282.7300,   0.3700
  4195,07/07/2018 15:18:02,41, 294.9700,  89.3300,1010.9500, 284.5600,   0.3850
  4198,07/07/2018 15:18:41,41, 294.9700,  89.5800,1010.9500, 284.3300,   0.3760
  4208,07/07/2018 15:20:59,41, 294.9430,  90.8200,1010.8500, 285.7700,   0.3710
  4211,07/07/2018 15:21:38,41, 294.8850,  90.0200,1010.8500, 285.9400,   0.3760
  4214,07/07/2018 15:22:18,41, 294.8850,  89.2400,1010.8500, 285.1000,   0.3650
  4217,07/07/2018 15:22:58,41, 294.9700,  88.7000,1010.8500, 283.7800,   0.3990
  4220,07/07/2018 15:23:37,41, 294.9430,  88.6600,1010.8500, 283.6300,   0.3530
  4230,07/07/2018 15:25:54,41, 294.9430,  88.2900,1010.7500, 285.1800,   0.3740
  4233,07/07/2018 15:26:34,41, 294.9700,  88.5300,1010.7500, 284.3500,   0.3780
  4236,07/07/2018 15:27:13,41, 294.9120,  88.9000,1010.8500, 284.0100,   0.3700
  4239,07/07/2018 15:27:52,41, 294.9000,  89.0600,1010.7500, 282.5700,   0.3790
  4242,07/07/2018 15:28:31,41, 294.9000,  89.3900,1010.7500, 282.4500,   0.3670
  4252,07/07/2018 15:30:49,41, 294.8420,  87.9700,1010.8500, 279.9300,   0.3890
  4255,07/07/2018 15:31:29,41, 294.8420,  87.7100,1010.8500, 277.1000,   0.3710
  4258,07/07/2018 15:32:08,41, 294.8420,  87.6800,1010.8500, 276.8200,   0.3650
  4261,07/07/2018 15:32:48,41, 294.8300,  86.5900,1010.8500, 278.4700,   0.3720
  4264,07/07/2018 15:33:27,41, 294.8730,  86.0700,1010.8500, 279.6400,   0.3970
  4274,07/07/2018 15:35:46,41, 294.8020,  86.4300,1010.8500, 278.7700,   0.3930
  4277,07/07/2018 15:36:25,41, 294.8420,  85.4700,1010.8500, 278.0400,   0.3520
  4280,07/07/2018 15:37:04,41, 294.8300,  85.2700,1010.8500, 275.9000,   0.3930
  4283,07/07/2018 15:37:44,41, 294.8300,  84.9700,1010.9500, 274.2000,   0.3800
  4286,07/07/2018 15:38:23,41, 294.8420,  85.4200,1010.9500, 275.1700,   0.3630
  4296,07/07/2018 15:40:41,41, 294.8020,  85.4900,1010.8500, 275.8800,   0.3770
  4299,07/07/2018 15:41:21,41, 294.8420,  85.7700,1010.9500, 278.0200,   0.3850
  4302,07/07/2018 15:41:59,41, 294.8730,  85.3500,1010.9500, 278.8300,   0.3630
  4305,07/07/2018 15:42:38,41, 294.8420,  84.7500,1010.8500, 279.6200,   0.4000
  4308,07/07/2018 15:43:17,41, 294.8730,  84.4900,1010.9500, 280.7300,   0.3990
  4318,07/07/2018 15:45:35,41, 294.9120,  85.9400,1010.9500, 279.7700,   0.3940
  4321,07/07/2018 15:46:14,41, 294.9000,  86.2200,1010.9500, 278.7600,   0.3830
  4324,07/07/2018 15:46:53,41, 294.8420,  86.2800,1010.9500, 279.7800,   0.3730
  4327,07/07/2018 15:47:33,41, 294.8140,  85.5400,1011.0500, 280.5700,   0.3630
  4330,07/07/2018 15:48:11,41, 294.8300,  85.3900,1011.0500, 281.7800,   0.3590
  4340,07/07/2018 15:50:29,41, 294.8300,  85.2200,1011.0500, 283.3100,   0.3760
  4343,07/07/2018 15:51:08,41, 294.8300,  85.1700,1011.1500, 285.1800,   0.3600
  4346,07/07/2018 15:51:47,41, 294.8300,  84.6800,1011.1500, 285.1200,   0.4050
  4349,07/07/2018 15:52:26,41, 294.8140,  84.8900,1011.0500, 286.1200,   0.3830
  4352,07/07/2018 15:53:05,41, 294.7870,  84.1000,1011.0500, 286.6200,   0.3640
  4362,07/07/2018 15:55:22,41, 294.7600,  82.8200,1010.9500, 285.1200,   0.3750
  4365,07/07/2018 15:56:01,41, 294.7870,  83.2700,1011.0500, 284.8300,   0.3520
  4368,07/07/2018 15:56:40,41, 294.8020,  83.8200,1011.0500, 283.8700,   0.3920
  4371,07/07/2018 15:57:20,41, 294.7870,  84.1500,1011.0500, 282.5100,   0.3780
  4374,07/07/2018 15:57:59,41, 294.7170,  83.8300,1010.9500, 281.1600,   0.3700
  4384,07/07/2018 16:00:17,41, 294.7440,  83.9000,1010.9500, 282.9400,   0.3700
  4387,07/07/2018 16:00:57,41, 294.7050,  83.7000,1011.0500, 285.0700,   0.3670
  4390,07/07/2018 16:01:36,41, 294.7440,  83.5800,1010.9500, 287.5100,   0.3730
  4393,07/07/2018 16:02:15,41, 294.6890,  83.7000,1011.0500, 287.9600,   0.3720
  4396,07/07/2018 16:02:54,41, 294.6890,  84.0800,1011.0500, 287.5300,   0.3750
  4406,07/07/2018 16:05:12,41, 294.6890,  83.4700,1011.0500, 287.8400,   0.3740
  4409,07/07/2018 16:05:51,41, 294.7170,  82.7000,1010.9500, 287.2500,   0.4000
  4412,07/07/2018 16:06:31,41, 294.7170,  82.8300,1010.9500, 286.3100,   0.4050
  4415,07/07/2018 16:07:10,41, 294.7440,  83.0600,1010.9500, 286.8700,   0.3940
  4418,07/07/2018 16:07:49,41, 294.7170,  81.9900,1010.9500, 286.1500,   0.3770
  4428,07/07/2018 16:10:07,41, 294.7170,  81.9200,1010.9500, 287.0400,   0.3780
  4431,07/07/2018 16:10:46,41, 294.7170,  82.0700,1010.9500, 286.8500,   0.3900
  4434,07/07/2018 16:11:25,41, 294.6890,  82.0200,1010.9500, 287.3300,   0.3750
  4437,07/07/2018 16:12:05,41, 294.6620,  81.5200,1010.9500, 288.6100,   0.3870
  4440,07/07/2018 16:12:44,41, 294.6890,  81.3500,1010.9500, 288.2100,   0.3550
  4450,07/07/2018 16:15:01,41, 294.7440,  80.1800,1011.0500, 287.9800,   0.3800
  4453,07/07/2018 16:15:40,41, 294.7710,  80.5000,1010.9500, 288.4400,   0.3830
  4456,07/07/2018 16:16:19,41, 294.8020,  81.3100,1010.9500, 288.6000,   0.3670
  4459,07/07/2018 16:16:58,41, 294.7710,  82.1100,1010.8500, 288.3700,   0.3690
  4462,07/07/2018 16:17:37,41, 294.7170,  82.3500,1010.9500, 288.6300,   0.3550
  4472,07/07/2018 16:19:55,41, 294.6890,  82.2100,1010.8500, 285.8500,   0.4030
  4475,07/07/2018 16:20:34,41, 294.6890,  82.2600,1010.9500, 286.9000,   0.3950
  4478,07/07/2018 16:21:14,41, 294.7050,  82.2500,1011.0500, 285.9900,   0.3660
  4481,07/07/2018 16:21:53,41, 294.6890,  82.2500,1010.9500, 284.3600,   0.3940
  4484,07/07/2018 16:22:33,41, 294.7050,  81.7400,1010.9500, 286.2200,   0.4110
  4494,07/07/2018 16:24:51,41, 294.7440,  80.7300,1011.0500, 285.8700,   0.3610
  4497,07/07/2018 16:25:30,41, 294.7320,  81.2600,1010.9500, 286.9000,   0.3550
  4500,07/07/2018 16:26:09,41, 294.7170,  80.2900,1010.9500, 287.3600,   0.3710
  4503,07/07/2018 16:26:48,41, 294.7600,  80.6100,1010.9500, 286.7600,   0.3660
  4506,07/07/2018 16:27:28,41, 294.7600,  80.7200,1011.0500, 287.0300,   0.4050
  4516,07/07/2018 16:29:45,41, 294.7600,  80.5900,1010.8500, 287.6300,   0.3860
  4519,07/07/2018 16:30:25,41, 294.7170,  80.4900,1010.8500, 288.0500,   0.3870
  4522,07/07/2018 16:31:05,41, 294.7440,  80.0600,1010.9500, 287.6100,   0.3580
  4525,07/07/2018 16:31:44,41, 294.7320,  79.7200,1010.9500, 286.3500,   0.3750
  4528,07/07/2018 16:32:24,41, 294.7440,  80.4200,1010.8500, 284.8400,   0.3690
  4538,07/07/2018 16:34:41,41, 294.6740,  82.4300,1010.8500, 279.9200,   0.3890
  4541,07/07/2018 16:35:20,41, 294.6350,  82.3600,1010.7500, 277.9500,   0.3730
  4544,07/07/2018 16:35:59,41, 294.5920,  81.9000,1010.7500, 278.8400,   0.4040
  4547,07/07/2018 16:36:39,41, 294.5920,  81.8800,1010.8500, 272.7500,   0.3600
  4550,07/07/2018 16:37:18,41, 294.5920,  82.0900,1010.6500, 268.9300,   0.3760
  4560,07/07/2018 16:39:35,41, 294.5330,  82.2200,1010.7500, 263.0800,   0.4040
  4563,07/07/2018 16:40:15,41, 294.5330,  82.5200,1010.6500, 262.6700,   0.3670
  4566,07/07/2018 16:40:57,41, 294.4670,  81.9900,1010.7500, 259.1400,   0.3530
  4569,07/07/2018 16:41:36,41, 294.4940,  82.0600,1010.6500, 259.0100,   0.3790
  4572,07/07/2018 16:42:15,41, 294.4940,  82.7800,1010.6500, 263.6300,   0.3800
  4582,07/07/2018 16:44:33,41, 294.4080,  83.4300,1010.5500, 263.9300,   0.3990
  4585,07/07/2018 16:45:12,41, 294.4080,  83.9300,1010.6500, 255.2900,   0.3790
  4588,07/07/2018 16:45:51,41, 294.3810,  84.5400,1010.6500, 252.7600,   0.3660
  4591,07/07/2018 16:46:30,41, 294.3260,  84.0400,1010.5500, 255.4400,   0.3800
  4594,07/07/2018 16:47:09,41, 294.3260,  84.2400,1010.6500, 266.9300,   0.3840
  4604,07/07/2018 16:49:27,41, 294.2990,  84.2600,1010.7500, 275.1600,   0.3640
  4607,07/07/2018 16:50:06,41, 294.3260,  83.0900,1010.7500, 273.9400,   0.3900
  4610,07/07/2018 16:50:46,41, 294.3380,  82.1800,1010.7500, 274.1000,   0.3830
  4613,07/07/2018 16:51:26,41, 294.3380,  82.1600,1010.7500, 279.0000,   0.3710
  4616,07/07/2018 16:52:05,41, 294.3650,  82.7500,1010.7500, 280.7700,   0.3580
  4626,07/07/2018 16:54:22,41, 294.3100,  82.3100,1010.6500, 273.7800,   0.3620
  4629,07/07/2018 16:55:01,41, 294.3380,  81.6800,1010.6500, 269.0000,   0.3970
  4632,07/07/2018 16:55:40,41, 294.3650,  81.6100,1010.6500, 270.2400,   0.3760
  4635,07/07/2018 16:56:19,41, 294.3380,  82.2500,1010.6500, 269.8600,   0.3960
  4638,07/07/2018 16:56:58,41, 294.3380,  82.9800,1010.7500, 274.0600,   0.3530
  4648,07/07/2018 16:59:17,41, 294.3100,  83.4500,1010.6500, 273.7300,   0.3770
  4651,07/07/2018 16:59:56,41, 294.3100,  83.1400,1010.7500, 269.6800,   0.3690
  4654,07/07/2018 17:00:35,41, 294.3260,  83.2000,1010.7500, 267.8000,   0.3880
  4657,07/07/2018 17:01:15,41, 294.3100,  82.7400,1010.6500, 268.9800,   0.3760
  4660,07/07/2018 17:01:54,41, 294.2830,  82.3800,1010.6500, 265.2900,   0.3700
  4670,07/07/2018 17:04:11,41, 294.2670,  83.1300,1010.6500, 265.2900,   0.3940
  4673,07/07/2018 17:04:50,41, 294.2400,  83.4200,1010.6500, 267.5900,   0.3810
  4676,07/07/2018 17:05:29,41, 294.2670,  83.2900,1010.6500, 260.7000,   0.3810
  4679,07/07/2018 17:06:08,41, 294.1850,  83.2200,1010.5500, 255.9900,   0.3810
  4682,07/07/2018 17:06:48,41, 294.1700,  82.9300,1010.5500, 255.1000,   0.3760
  4692,07/07/2018 17:09:05,41, 294.1420,  83.0200,1010.6500, 259.2800,   0.4000
  4695,07/07/2018 17:09:44,41, 294.1150,  82.3900,1010.5500, 262.7000,   0.3800
  4698,07/07/2018 17:10:25,41, 294.1420,  82.2700,1010.5500, 264.5200,   0.4000
  4701,07/07/2018 17:11:07,41, 294.1150,  82.3900,1010.5500, 265.6600,   0.3780
  4704,07/07/2018 17:11:46,41, 294.1150,  82.5600,1010.6500, 268.8500,   0.3750
  4714,07/07/2018 17:14:04,41, 294.1150,  82.1100,1010.5500, 260.5000,   0.3910
  4717,07/07/2018 17:14:43,41, 294.0880,  82.8700,1010.5500, 262.9700,   0.3570
  4720,07/07/2018 17:15:22,41, 294.0560,  83.4100,1010.5500, 258.0500,   0.3850
  4723,07/07/2018 17:16:00,41, 294.0170,  83.9000,1010.4500, 250.2700,   0.3790
  4726,07/07/2018 17:16:39,41, 293.9200,  82.9700,1010.5500, 246.7500,   0.3640
  4736,07/07/2018 17:18:57,41, 293.9200,  83.5900,1010.3500, 245.2100,   0.4040
  4739,07/07/2018 17:19:37,41, 293.9200,  83.3400,1010.3500, 244.9900,   0.3860
  4742,07/07/2018 17:20:16,41, 293.9200,  83.2800,1010.4500, 244.9400,   0.3910
  4745,07/07/2018 17:20:56,41, 293.8880,  83.2400,1010.3500, 245.2000,   0.3690
  4748,07/07/2018 17:21:35,41, 293.8880,  83.2300,1010.3500, 245.5900,   0.3950
  4758,07/07/2018 17:23:53,41, 293.8610,  83.3700,1010.3500, 246.7600,   0.3810
  4761,07/07/2018 17:24:32,41, 293.8490,  83.2800,1010.3500, 245.5000,   0.3560
  4764,07/07/2018 17:25:11,41, 293.8770,  83.7900,1010.4500, 245.3400,   0.3940
  4767,07/07/2018 17:25:51,41, 293.8770,  84.1500,1010.3500, 248.1700,   0.4030
  4770,07/07/2018 17:26:30,41, 293.8220,  84.2800,1010.4500, 254.0000,   0.4080
  4780,07/07/2018 17:28:47,41, 293.7630,  85.2200,1010.5500, 257.1400,   0.3850
  4783,07/07/2018 17:29:26,41, 293.7910,  85.5600,1010.6500, 258.2600,   0.3560
  4786,07/07/2018 17:30:06,41, 293.7910,  85.7200,1010.6500, 269.4000,   0.3760
  4789,07/07/2018 17:30:45,41, 293.7910,  84.8600,1010.5500, 272.0200,   0.3880
  4792,07/07/2018 17:31:25,41, 293.8490,  84.6800,1010.6500, 270.3800,   0.3770
  4802,07/07/2018 17:33:42,41, 293.9200,  84.1500,1010.5500, 270.4100,   0.3530
  4805,07/07/2018 17:34:22,41, 293.8880,  84.1800,1010.5500, 270.5800,   0.3760
  4808,07/07/2018 17:35:01,41, 293.9470,  84.3900,1010.4500, 267.6700,   0.3830
  4811,07/07/2018 17:35:41,41, 293.9470,  84.5300,1010.5500, 269.2200,   0.3630
  4814,07/07/2018 17:36:20,41, 293.9590,  84.6800,1010.5500, 268.8400,   0.3830
  4824,07/07/2018 17:38:37,41, 293.9470,  84.5000,1010.5500, 265.1400,   0.3750
  4827,07/07/2018 17:39:17,41, 293.9470,  84.8300,1010.6500, 267.8100,   0.3550
  4830,07/07/2018 17:39:56,41, 293.9470,  84.7600,1010.5500, 274.4000,   0.3900
  4833,07/07/2018 17:40:35,41, 293.9470,  84.7500,1010.5500, 272.0700,   0.3790
  4836,07/07/2018 17:41:14,41, 293.9200,  84.3600,1010.5500, 280.7900,   0.3820
  4846,07/07/2018 17:43:32,41, 294.0020,  80.2400,1010.5500, 277.3700,   0.3630
  4849,07/07/2018 17:44:11,41, 294.0450,  79.8600,1010.6500, 274.0100,   0.3710
  4852,07/07/2018 17:44:50,41, 294.0450,  80.6900,1010.5500, 273.9500,   0.3660
  4855,07/07/2018 17:45:29,41, 294.0450,  81.3500,1010.6500, 270.9700,   0.3560
  4858,07/07/2018 17:46:08,41, 294.0020,  81.0700,1010.6500, 271.7600,   0.3910
  4868,07/07/2018 17:48:26,41, 294.0450,  79.4800,1010.6500, 284.0300,   0.3970
  4871,07/07/2018 17:49:05,41, 294.0170,  79.0900,1010.5500, 284.9900,   0.3530
  4874,07/07/2018 17:49:44,41, 294.0720,  78.9900,1010.6500, 287.0800,   0.4100
  4877,07/07/2018 17:50:24,41, 294.0560,  78.9400,1010.6500, 285.3100,   0.3700
  4880,07/07/2018 17:51:03,41, 294.0170,  79.3400,1010.5500, 283.5800,   0.3790
  4890,07/07/2018 17:53:26,41, 294.0450,  78.3000,1010.5500, 265.1100,   0.3730
  4893,07/07/2018 17:54:05,41, 294.0450,  78.6800,1010.5500, 259.5000,   0.3730
  4896,07/07/2018 17:54:44,41, 294.0450,  78.6500,1010.4500, 252.9000,   0.3650
  4899,07/07/2018 17:55:23,41, 294.0020,  78.7000,1010.5500, 244.1900,   0.3820
  4902,07/07/2018 17:56:02,41, 293.9860,  79.1500,1010.5500, 243.7700,   0.3790
  4912,07/07/2018 17:58:21,41, 293.9200,  79.5000,1010.5500, 243.9100,   0.3660
  4915,07/07/2018 17:59:00,41, 293.8770,  80.2900,1010.5500, 243.5100,   0.3800
  4918,07/07/2018 17:59:40,41, 293.7910,  80.4600,1010.4500, 243.8400,   0.3740
  4921,07/07/2018 18:00:19,41, 293.8220,  80.6400,1010.4500, 243.8500,   0.3610
  4924,07/07/2018 18:00:59,41, 293.7630,  80.1800,1010.5500, 243.5900,   0.3880
  4934,07/07/2018 18:03:16,41, 293.7790,  78.7500,1010.5500, 244.8300,   0.3750
  4937,07/07/2018 18:03:55,41, 293.8060,  78.2400,1010.6500, 251.9400,   0.3650
  4940,07/07/2018 18:04:34,41, 293.7910,  78.3800,1010.6500, 255.8600,   0.3760
  4943,07/07/2018 18:05:14,41, 293.7910,  78.7400,1010.6500, 257.0100,   0.3550
  4946,07/07/2018 18:05:53,41, 293.7910,  77.8200,1010.6500, 255.2100,   0.3700
  4956,07/07/2018 18:08:11,41, 293.7910,  79.9100,1010.6500, 268.3600,   0.4060
  4959,07/07/2018 18:08:50,41, 293.7200,  79.1300,1010.5500, 271.9700,   0.3510
  4962,07/07/2018 18:09:29,41, 293.7200,  78.8100,1010.5500, 270.6700,   0.3720
  4965,07/07/2018 18:10:08,41, 293.7520,  78.1800,1010.6500, 273.9300,   0.3710
  4968,07/07/2018 18:10:48,41, 293.7630,  78.0000,1010.6500, 270.9100,   0.3730
  4978,07/07/2018 18:13:06,41, 293.7790,  78.6600,1010.6500, 262.1800,   0.3590
  4981,07/07/2018 18:13:44,41, 293.7790,  79.2900,1010.6500, 262.8200,   0.4080
  4984,07/07/2018 18:14:23,41, 293.7520,  79.7700,1010.6500, 259.2700,   0.3750
  4987,07/07/2018 18:15:03,41, 293.7200,  80.0400,1010.7500, 254.7300,   0.3800
  4990,07/07/2018 18:15:42,41, 293.6810,  80.2700,1010.7500, 256.1400,   0.3910
  5000,07/07/2018 18:18:00,41, 293.7200,  79.9200,1010.7500, 260.6300,   0.3810
  5003,07/07/2018 18:18:40,41, 293.7200,  79.9100,1010.6500, 260.3600,   0.3770
  5006,07/07/2018 18:19:19,41, 293.6930,  80.7400,1010.7500, 272.6900,   0.3500
  5009,07/07/2018 18:19:57,41, 293.6380,  80.5200,1010.6500, 271.1200,   0.3600
  5012,07/07/2018 18:20:37,41, 293.6660,  80.5200,1010.7500, 262.3200,   0.3580
  5022,07/07/2018 18:23:00,41, 293.6930,  80.0400,1010.8500, 265.0500,   0.3730
  5025,07/07/2018 18:23:39,41, 293.6660,  79.8300,1010.8500, 275.7200,   0.3770
  5028,07/07/2018 18:24:19,41, 293.6660,  80.2000,1010.7500, 281.9500,   0.3650
  5031,07/07/2018 18:24:58,41, 293.6660,  80.1300,1010.7500, 279.1400,   0.3800
  5034,07/07/2018 18:25:37,41, 293.6660,  80.2900,1010.7500, 271.4900,   0.3810
  5044,07/07/2018 18:27:56,41, 293.6660,  80.9000,1010.8500, 267.3800,   0.4040
  5047,07/07/2018 18:28:35,41, 293.6810,  81.1400,1010.8500, 265.0400,   0.3750
  5050,07/07/2018 18:29:15,41, 293.6230,  80.6800,1010.8500, 266.8100,   0.3670
  5053,07/07/2018 18:29:54,41, 293.6810,  80.1300,1010.8500, 265.6100,   0.3630
  5056,07/07/2018 18:30:34,41, 293.6660,  80.8200,1010.8500, 268.6700,   0.3580
  5066,07/07/2018 18:32:52,41, 293.6660,  79.7500,1010.9500, 282.3200,   0.3650
  5069,07/07/2018 18:33:31,41, 293.6930,  80.3200,1010.8500, 282.2300,   0.3550
  5072,07/07/2018 18:34:10,41, 293.6810,  80.9600,1010.8500, 284.3300,   0.3720
  5075,07/07/2018 18:34:49,41, 293.6660,  81.3500,1010.8500, 286.4200,   0.3810
  5078,07/07/2018 18:35:28,41, 293.6500,  81.3900,1010.8500, 286.1300,   0.3580
  5088,07/07/2018 18:37:46,41, 293.6230,  82.6100,1010.9500, 286.6000,   0.3620
  5091,07/07/2018 18:38:25,41, 293.6230,  82.3000,1010.8500, 286.2200,   0.3690
  5094,07/07/2018 18:39:04,41, 293.5950,  82.3100,1010.8500, 285.4200,   0.3770
  5097,07/07/2018 18:39:43,41, 293.6500,  82.3100,1010.8500, 286.0200,   0.3700
  5100,07/07/2018 18:40:22,41, 293.5950,  81.7600,1010.8500, 286.4900,   0.4030
  5110,07/07/2018 18:42:40,41, 293.6930,  80.9400,1010.8500, 287.4500,   0.3820
  5113,07/07/2018 18:43:19,41, 293.7200,  81.0900,1010.9500, 288.0400,   0.4050
  5116,07/07/2018 18:43:59,41, 293.6930,  81.1700,1010.9500, 288.7600,   0.3950
  5119,07/07/2018 18:44:38,41, 293.6500,  80.3400,1010.9500, 288.3200,   0.3630
  5122,07/07/2018 18:45:17,41, 293.6930,  79.9200,1010.9500, 288.6500,   0.3740
  5132,07/07/2018 18:47:34,41, 293.7520,  79.1500,1010.9500, 288.4200,   0.3790
  5135,07/07/2018 18:48:13,41, 293.7520,  79.3000,1010.9500, 288.5700,   0.3980
  5138,07/07/2018 18:48:52,41, 293.7360,  79.1300,1010.9500, 288.5100,   0.3960
  5141,07/07/2018 18:49:31,41, 293.7520,  79.7000,1010.9500, 288.6800,   0.4070
  5144,07/07/2018 18:50:10,41, 293.7520,  79.8600,1010.8500, 288.2100,   0.3570
  5154,07/07/2018 18:52:27,41, 293.7520,  79.6800,1010.8500, 288.3200,   0.3940
  5157,07/07/2018 18:53:06,41, 293.7200,  79.6000,1010.8500, 288.1600,   0.3860
  5160,07/07/2018 18:53:45,41, 293.7360,  79.2800,1010.9500, 288.4400,   0.3750
  5163,07/07/2018 18:54:25,41, 293.7360,  79.1700,1010.8500, 288.1500,   0.3840
  5166,07/07/2018 18:55:04,41, 293.7360,  79.0900,1010.8500, 288.7600,   0.3780
  5176,07/07/2018 18:57:21,41, 293.8060,  79.3400,1010.8500, 288.5200,   0.3780
  5179,07/07/2018 18:58:01,41, 293.7910,  79.8400,1010.8500, 288.0800,   0.3900
  5182,07/07/2018 18:58:40,41, 293.7790,  80.0400,1010.8500, 288.2100,   0.3830
  5185,07/07/2018 18:59:19,41, 293.7630,  79.7200,1010.9500, 287.1600,   0.3790
  5188,07/07/2018 18:59:59,41, 293.7200,  78.4000,1010.8500, 286.6400,   0.3980
  5198,07/07/2018 19:02:16,41, 293.7630,  77.6900,1010.8500, 286.5800,   0.3530
  5201,07/07/2018 19:02:56,41, 293.7360,  77.6900,1010.8500, 286.0300,   0.3600
  5204,07/07/2018 19:03:35,41, 293.7790,  77.9000,1010.8500, 285.1700,   0.3780
  5207,07/07/2018 19:04:15,41, 293.7520,  78.0300,1010.8500, 285.0100,   0.3980
  5210,07/07/2018 19:04:54,41, 293.7520,  78.4500,1010.9500, 285.3800,   0.3700
  5220,07/07/2018 19:07:12,41, 293.6930,  78.7600,1010.9500, 287.8600,   0.3540
  5223,07/07/2018 19:07:51,41, 293.6930,  78.2000,1010.9500, 287.9400,   0.3660
  5226,07/07/2018 19:08:31,41, 293.6930,  78.1700,1010.9500, 287.4500,   0.4060
  5229,07/07/2018 19:09:10,41, 293.6930,  77.4900,1010.9500, 287.1800,   0.3510
  5232,07/07/2018 19:09:49,41, 293.7520,  78.0200,1010.9500, 286.9200,   0.3470
  5242,07/07/2018 19:12:07,41, 293.6660,  78.8300,1010.9500, 287.6200,   0.3590
  5245,07/07/2018 19:12:46,41, 293.7200,  78.3300,1010.9500, 287.1900,   0.3780
  5248,07/07/2018 19:13:26,41, 293.7200,  78.1700,1011.0500, 287.5000,   0.3830
  5251,07/07/2018 19:14:05,41, 293.7200,  78.2500,1010.9500, 287.7100,   0.3760
  5254,07/07/2018 19:14:44,41, 293.6930,  78.7500,1010.9500, 287.8200,   0.3700
  5264,07/07/2018 19:17:03,41, 293.6930,  79.9700,1011.0500, 288.0400,   0.4010
  5267,07/07/2018 19:17:42,41, 293.6380,  79.9100,1010.9500, 288.3200,   0.3470
  5270,07/07/2018 19:18:22,41, 293.6380,  79.8200,1010.9500, 288.3600,   0.3550
  5273,07/07/2018 19:19:01,41, 293.6500,  79.5900,1011.0500, 288.0600,   0.3580
  5276,07/07/2018 19:19:41,41, 293.6380,  79.5900,1011.0500, 288.0600,   0.3720
  5286,07/07/2018 19:21:58,41, 293.6660,  79.9100,1010.9500, 287.5200,   0.3630
  5289,07/07/2018 19:22:38,41, 293.6230,  80.0500,1010.9500, 287.9300,   0.3770
  5292,07/07/2018 19:23:17,41, 293.6380,  80.6700,1010.9500, 287.2500,   0.3670
  5295,07/07/2018 19:23:56,41, 293.6380,  81.0400,1010.9500, 287.4200,   0.3680
  5298,07/07/2018 19:24:36,41, 293.6500,  81.0400,1010.9500, 287.0300,   0.3860
  5308,07/07/2018 19:26:54,41, 293.5950,  80.5100,1010.7500, 286.0000,   0.4000
