Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  2457,07/07/18 20:13:01,51,  0.00, 90.00,306.274,, 69.105, 64.909,, 61.985,, 53.295,,, 42.114,,, 34.518,,,, 29.416,,,, 25.907,124.476,140.809,165.109,196.074,231.822,261.801,280.755,287.602,288.892,289.877,290.294,290.857,291.046,291.428,
  2459,07/07/18 20:13:41,51,  0.00, 90.00,306.274,, 69.020, 65.132,, 61.680,, 53.707,,, 42.329,,, 34.478,,,, 29.137,,,, 26.199,124.295,140.828,164.630,196.086,231.524,261.924,280.657,286.995,289.340,290.112,290.118,291.170,291.267,290.937,
  2461,07/07/18 20:15:59,51,  0.00, 90.00,306.280,, 69.147, 64.812,, 61.874,, 54.147,,, 42.854,,, 34.927,,,, 29.102,,,, 26.434,124.518,141.416,164.732,196.249,232.013,262.002,280.491,287.383,289.332,289.912,290.139,290.190,291.012,291.224,
  2463,07/07/18 20:16:38,51,  0.00, 90.00,306.294,, 68.333, 65.125,, 61.636,, 52.510,,, 42.564,,, 34.824,,,, 28.712,,,, 26.473,124.252,141.036,165.378,196.077,231.984,261.597,280.733,287.618,288.917,290.106,290.762,290.708,291.684,291.468,
  2465,07/07/18 20:17:17,51,  0.00, 90.00,306.293,, 68.308, 65.032,, 61.371,, 53.185,,, 41.598,,, 34.419,,,, 29.433,,,, 26.231,124.490,141.560,164.955,196.652,231.089,261.212,280.120,287.212,289.391,289.838,290.332,290.939,291.085,290.497,
  2467,07/07/18 20:17:56,51,  0.00, 90.00,306.279,, 67.934, 64.643,, 61.695,, 52.872,,, 42.379,,, 33.651,,,, 29.133,,,, 26.289,124.672,141.012,165.357,196.393,232.110,261.660,280.479,287.456,288.852,289.529,289.991,290.760,291.496,290.659,
  2469,07/07/18 20:18:35,51,  0.00, 90.00,306.320,, 68.246, 64.335,, 61.391,, 52.491,,, 42.763,,, 34.627,,,, 28.488,,,, 26.131,124.032,141.079,165.598,196.637,232.440,261.840,280.847,286.795,289.370,289.920,290.771,290.518,291.528,290.656,
  2471,07/07/18 20:20:53,51,  0.00, 90.00,306.298,, 68.521, 64.793,, 61.348,, 53.009,,, 42.397,,, 34.486,,,, 29.207,,,, 26.454,125.074,141.105,164.971,196.674,231.725,261.913,281.011,287.651,289.530,290.207,290.351,291.219,291.231,290.669,
  2473,07/07/18 20:21:31,51,  0.00, 90.00,306.296,, 68.126, 64.711,, 61.430,, 52.962,,, 42.870,,, 34.849,,,, 29.303,,,, 26.563,125.581,140.959,165.258,195.987,231.453,261.896,280.706,287.050,288.963,289.896,290.289,290.897,291.054,291.240,
  2475,07/07/18 20:22:10,51,  0.00, 90.00,306.288,, 68.451, 64.666,, 61.987,, 52.875,,, 42.023,,, 34.769,,,, 29.380,,,, 26.457,123.839,141.040,164.551,196.294,231.025,261.405,280.423,287.060,289.430,289.359,290.391,290.498,291.551,291.561,
  2477,07/07/18 20:22:49,51,  0.00, 90.00,306.312,, 68.805, 64.551,, 62.085,, 53.197,,, 42.067,,, 34.860,,,, 28.711,,,, 26.615,125.223,141.673,165.981,196.789,231.924,261.769,279.914,286.926,288.974,289.925,289.735,290.990,291.421,290.705,
  2479,07/07/18 20:23:28,51,  0.00, 90.00,306.283,, 69.422, 64.971,, 61.975,, 53.477,,, 42.248,,, 34.605,,,, 29.444,,,, 26.436,125.130,142.285,166.202,196.638,231.609,262.636,280.615,287.445,289.117,290.270,290.427,290.481,290.772,291.316,
  2481,07/07/18 20:25:46,51,  0.00, 90.00,306.319,, 68.555, 64.715,, 61.753,, 53.461,,, 42.585,,, 34.805,,,, 29.165,,,, 26.644,124.598,141.336,164.957,196.340,231.517,261.542,280.672,287.111,288.838,289.506,290.095,290.368,290.894,290.895,
  2483,07/07/18 20:26:25,51,  0.00, 90.00,306.311,, 68.395, 64.669,, 61.842,, 52.881,,, 42.842,,, 35.017,,,, 29.692,,,, 26.655,125.096,142.505,165.430,196.169,231.764,261.860,280.542,287.077,289.587,289.777,290.231,290.718,291.051,291.330,
  2485,07/07/18 20:27:05,51,  0.00, 90.00,306.327,, 68.350, 64.603,, 61.827,, 53.221,,, 42.282,,, 34.570,,,, 29.204,,,, 26.369,124.958,141.733,165.043,196.173,231.981,262.053,280.953,287.540,289.232,289.923,290.019,290.356,291.576,291.625,
  2487,07/07/18 20:27:44,51,  0.00, 90.00,306.317,, 68.405, 64.510,, 61.912,, 53.002,,, 42.515,,, 34.373,,,, 29.453,,,, 26.453,124.626,141.649,165.084,196.320,231.412,261.563,280.636,287.643,289.206,289.940,290.477,290.036,291.057,291.096,
  2489,07/07/18 20:28:23,51,  0.00, 90.00,306.308,, 68.779, 64.594,, 61.876,, 53.144,,, 42.707,,, 34.498,,,, 29.415,,,, 26.821,125.137,141.808,165.249,196.441,231.783,261.602,280.357,287.495,289.659,289.779,290.596,291.325,291.290,291.388,
  2491,07/07/18 20:30:41,51,  0.00, 90.00,306.343,, 68.801, 65.150,, 61.495,, 52.800,,, 42.687,,, 34.683,,,, 29.391,,,, 27.015,127.333,141.231,165.345,196.598,231.544,261.930,281.814,288.381,289.807,290.126,290.977,290.778,290.924,290.961,
  2493,07/07/18 20:31:21,51,  0.00, 90.00,306.332,, 69.024, 64.683,, 61.668,, 53.207,,, 42.443,,, 34.905,,,, 29.414,,,, 27.102,124.264,141.330,165.340,196.344,231.928,261.826,280.789,287.199,289.759,290.273,290.319,290.687,291.159,290.966,
  2495,07/07/18 20:31:59,51,  0.00, 90.00,306.340,, 68.190, 64.552,, 61.834,, 53.066,,, 42.521,,, 34.359,,,, 28.924,,,, 26.534,124.569,141.200,164.726,196.087,231.639,261.913,280.418,287.106,289.360,289.812,290.586,290.417,291.422,291.542,
  2497,07/07/18 20:32:38,51,  0.00, 90.00,306.335,, 68.282, 64.622,, 61.176,, 52.525,,, 42.079,,, 34.427,,,, 29.301,,,, 26.468,124.441,141.066,164.531,195.958,232.129,262.080,281.059,287.093,289.348,290.265,290.316,290.420,291.772,291.035,
  2499,07/07/18 20:33:17,51,  0.00, 90.00,306.337,, 68.250, 64.048,, 61.443,, 53.290,,, 42.433,,, 34.696,,,, 29.549,,,, 26.258,125.210,141.758,165.247,196.344,232.210,260.788,280.166,287.487,289.255,289.280,290.028,290.209,291.050,291.231,
  2501,07/07/18 20:35:35,51,  0.00, 90.00,306.356,, 67.735, 63.723,, 60.412,, 52.343,,, 42.320,,, 33.677,,,, 28.862,,,, 25.996,123.886,141.249,165.073,195.716,230.836,261.045,280.800,287.622,289.458,289.380,290.430,290.674,290.873,291.207,
  2503,07/07/18 20:36:14,51,  0.00, 90.00,306.348,, 67.517, 63.837,, 61.310,, 51.837,,, 41.902,,, 34.049,,,, 29.303,,,, 25.464,123.839,140.706,164.712,196.042,232.014,261.283,280.776,287.987,289.216,290.330,291.412,290.910,291.384,291.107,
  2505,07/07/18 20:36:54,51,  0.00, 90.00,306.361,, 67.578, 64.002,, 60.585,, 52.352,,, 41.210,,, 33.921,,,, 29.182,,,, 25.816,123.681,140.794,164.745,196.408,231.960,261.752,280.649,287.487,288.984,289.716,289.935,291.029,290.881,291.224,
  2507,07/07/18 20:37:33,51,  0.00, 90.00,306.371,, 67.663, 63.939,, 60.923,, 52.758,,, 42.003,,, 34.905,,,, 29.090,,,, 26.771,124.072,140.944,163.635,195.068,231.289,262.111,280.678,286.919,289.204,290.294,290.519,291.421,291.391,291.058,
  2509,07/07/18 20:38:12,51,  0.00, 90.00,306.369,, 67.472, 63.780,, 61.000,, 52.818,,, 42.362,,, 34.929,,,, 29.272,,,, 26.319,124.810,141.467,165.123,196.175,232.066,262.003,280.367,287.718,289.626,289.969,290.273,290.343,290.595,290.950,
  2511,07/07/18 20:40:30,51,  0.00, 90.00,306.375,, 67.323, 63.583,, 60.466,, 52.119,,, 41.640,,, 34.442,,,, 29.242,,,, 26.190,123.364,141.128,164.793,196.390,231.787,261.327,280.432,287.059,289.296,290.249,290.088,290.996,290.955,291.011,
  2513,07/07/18 20:41:10,51,  0.00, 90.00,306.402,, 67.633, 63.802,, 60.747,, 51.944,,, 41.509,,, 34.322,,,, 29.088,,,, 26.720,124.292,140.965,165.394,196.096,231.362,261.582,279.475,285.783,289.633,289.996,290.310,291.051,290.592,291.140,
  2515,07/07/18 20:41:48,51,  0.00, 90.00,306.377,, 67.764, 63.638,, 60.932,, 52.443,,, 42.056,,, 34.621,,,, 28.843,,,, 26.454,124.625,141.222,164.879,196.630,232.057,262.284,280.527,287.307,288.953,289.930,290.502,290.544,291.013,290.728,
  2517,07/07/18 20:42:27,51,  0.00, 90.00,306.380,, 67.141, 63.629,, 60.568,, 52.078,,, 41.707,,, 34.028,,,, 29.010,,,, 25.878,123.616,140.831,164.950,196.026,231.933,261.622,280.520,286.677,289.429,289.818,291.037,290.541,291.235,290.965,
  2519,07/07/18 20:43:06,51,  0.00, 90.00,306.386,, 67.990, 63.390,, 60.905,, 52.160,,, 41.269,,, 33.916,,,, 28.985,,,, 25.727,123.875,140.881,164.459,196.679,232.574,261.794,280.558,287.224,289.467,290.265,290.132,290.582,291.041,290.931,
  2521,07/07/18 20:45:23,51,  0.00, 90.00,306.384,, 67.076, 63.146,, 60.358,, 51.351,,, 40.983,,, 33.360,,,, 28.661,,,, 25.682,123.730,139.389,163.281,195.632,231.542,261.649,280.668,287.525,289.321,291.353,290.962,291.678,292.249,290.843,
  2523,07/07/18 20:46:02,51,  0.00, 90.00,306.384,, 66.959, 63.704,, 60.427,, 51.916,,, 41.064,,, 34.117,,,, 28.690,,,, 26.103,123.363,140.639,164.538,196.003,231.388,261.753,280.981,287.359,289.378,290.071,290.394,290.920,291.210,290.943,
  2525,07/07/18 20:46:41,51,  0.00, 90.00,306.393,, 66.669, 63.737,, 59.971,, 51.918,,, 41.475,,, 34.059,,,, 28.597,,,, 25.606,124.078,140.530,164.972,195.974,231.566,262.140,280.433,286.767,289.328,289.687,290.308,290.356,291.604,291.960,
  2527,07/07/18 20:47:21,51,  0.00, 90.00,306.397,, 67.072, 63.737,, 60.781,, 51.480,,, 41.685,,, 34.089,,,, 28.060,,,, 26.296,123.792,140.952,165.452,196.210,231.517,261.666,280.521,287.641,290.017,290.155,290.365,290.490,291.007,291.110,
  2529,07/07/18 20:48:00,51,  0.00, 90.00,306.372,, 67.051, 63.315,, 60.639,, 52.374,,, 42.126,,, 33.712,,,, 29.106,,,, 25.818,123.889,140.939,164.665,195.725,231.793,261.481,280.700,286.823,288.987,289.694,290.434,290.819,291.440,291.205,
  2531,07/07/18 20:50:17,51,  0.00, 90.00,306.386,, 68.059, 64.243,, 61.438,, 53.250,,, 42.352,,, 34.914,,,, 28.673,,,, 26.460,124.519,141.830,165.672,196.381,231.605,261.652,281.010,288.853,292.770,291.100,289.828,292.736,293.571,291.471,
  2533,07/07/18 20:50:57,51,  0.00, 90.00,306.384,, 68.055, 64.078,, 61.228,, 52.747,,, 41.631,,, 34.805,,,, 29.531,,,, 26.381,125.531,141.588,165.488,196.433,232.342,261.435,280.803,287.604,289.380,289.957,290.821,290.839,291.273,291.206,
  2535,07/07/18 20:51:36,51,  0.00, 90.00,306.375,, 67.780, 64.499,, 60.930,, 52.519,,, 42.040,,, 34.484,,,, 29.234,,,, 26.076,124.357,141.437,165.516,196.266,231.819,261.695,280.377,287.375,289.063,289.891,290.247,290.983,290.959,291.275,
  2537,07/07/18 20:52:15,51,  0.00, 90.00,306.375,, 67.844, 64.242,, 61.669,, 52.360,,, 42.511,,, 34.680,,,, 29.694,,,, 26.138,124.590,141.277,165.214,196.663,232.086,261.820,280.646,287.047,289.268,290.038,290.649,291.213,291.445,291.125,
  2539,07/07/18 20:52:54,51,  0.00, 90.00,306.370,, 68.483, 65.030,, 61.392,, 52.621,,, 41.998,,, 34.529,,,, 29.650,,,, 26.897,124.977,141.497,164.625,196.346,231.449,261.425,280.597,286.797,289.553,289.892,290.257,290.342,291.175,291.099,
  2541,07/07/18 20:55:11,51,  0.00, 90.00,306.366,, 68.325, 64.234,, 62.017,, 53.414,,, 42.233,,, 34.616,,,, 29.856,,,, 26.741,124.918,141.462,165.410,197.000,232.173,261.895,280.830,287.036,289.003,290.699,290.551,290.464,291.231,290.240,
  2543,07/07/18 20:55:50,51,  0.00, 90.00,306.369,, 68.357, 64.463,, 61.345,, 53.099,,, 42.022,,, 34.684,,,, 28.892,,,, 26.469,124.857,141.591,165.097,196.275,231.731,261.791,280.622,287.419,288.776,289.598,290.611,290.728,291.244,290.957,
  2545,07/07/18 20:56:30,51,  0.00, 90.00,306.370,, 68.535, 64.838,, 61.281,, 52.978,,, 42.615,,, 34.442,,,, 29.780,,,, 26.638,125.185,141.936,165.333,196.941,232.267,262.147,281.106,287.213,289.058,290.065,290.409,291.112,290.972,291.177,
  2547,07/07/18 20:57:09,51,  0.00, 90.00,306.365,, 68.679, 65.041,, 61.781,, 53.706,,, 42.626,,, 34.926,,,, 30.065,,,, 26.691,125.596,141.911,165.734,196.811,232.164,261.827,280.528,287.603,288.724,290.339,289.973,290.531,290.063,290.205,
  2549,07/07/18 20:57:48,51,  0.00, 90.00,306.365,, 68.912, 64.766,, 61.635,, 53.685,,, 42.738,,, 34.945,,,, 29.983,,,, 27.246,126.226,143.840,166.620,197.101,231.848,262.109,280.755,286.619,288.594,290.407,290.709,290.349,290.615,291.617,
  2551,07/07/18 21:00:06,51,  0.00, 90.00,306.350,, 68.248, 64.125,, 61.607,, 53.072,,, 42.128,,, 34.745,,,, 29.551,,,, 26.681,124.160,141.435,165.148,196.525,231.739,261.819,280.384,287.797,289.170,290.087,290.606,290.686,291.622,290.892,
  2553,07/07/18 21:00:45,51,  0.00, 90.00,306.332,, 68.145, 64.098,, 61.129,, 52.185,,, 41.306,,, 34.338,,,, 28.835,,,, 26.152,124.530,141.275,164.851,196.157,231.671,262.467,281.110,287.530,289.136,289.701,290.187,290.772,290.150,290.243,
  2555,07/07/18 21:01:25,51,  0.00, 90.00,306.347,, 67.243, 63.850,, 60.543,, 52.474,,, 41.324,,, 33.999,,,, 28.516,,,, 25.493,124.105,140.616,164.718,196.422,232.115,261.859,280.331,287.151,289.124,290.003,290.514,290.245,291.197,290.958,
  2557,07/07/18 21:02:04,51,  0.00, 90.00,306.332,, 68.155, 64.087,, 61.024,, 52.392,,, 41.021,,, 34.272,,,, 29.119,,,, 26.262,123.903,141.460,165.077,196.350,231.421,261.923,281.016,288.045,289.468,290.468,290.317,290.812,290.891,291.264,
  2559,07/07/18 21:02:44,51,  0.00, 90.00,306.341,, 67.634, 64.314,, 60.682,, 52.425,,, 42.383,,, 33.701,,,, 28.542,,,, 26.191,124.047,140.679,164.692,195.916,232.106,261.940,280.796,287.484,289.458,289.736,290.622,289.977,290.787,291.362,
  2561,07/07/18 21:05:00,51,  0.00, 90.00,306.310,, 67.631, 64.269,, 60.855,, 52.304,,, 42.085,,, 34.180,,,, 28.915,,,, 25.937,124.357,141.647,164.895,196.051,231.896,261.096,280.523,287.082,289.237,289.906,290.326,290.663,291.286,291.130,
  2563,07/07/18 21:05:40,51,  0.00, 90.00,306.310,, 67.174, 63.531,, 60.821,, 52.044,,, 41.480,,, 34.308,,,, 28.790,,,, 26.423,124.058,140.576,164.351,196.159,231.412,262.057,280.529,287.580,289.107,289.933,290.035,290.530,290.751,291.183,
  2565,07/07/18 21:06:19,51,  0.00, 90.00,306.317,, 67.590, 63.818,, 59.991,, 52.230,,, 41.843,,, 33.648,,,, 28.786,,,, 26.572,123.964,141.016,164.633,195.738,231.632,261.606,280.347,288.450,289.514,290.264,290.596,291.258,291.709,290.412,
  2567,07/07/18 21:06:58,51,  0.00, 90.00,306.310,, 67.546, 63.795,, 61.253,, 52.777,,, 41.940,,, 34.074,,,, 29.471,,,, 25.799,124.701,141.831,165.321,196.267,232.029,262.042,280.679,287.688,290.472,289.915,290.595,290.396,291.539,290.922,
  2569,07/07/18 21:07:37,51,  0.00, 90.00,306.294,, 67.754, 64.188,, 61.278,, 52.408,,, 42.414,,, 34.108,,,, 29.108,,,, 26.563,124.479,141.283,164.936,196.961,231.850,262.147,281.272,287.271,289.390,290.151,290.489,290.797,291.631,291.591,
  2571,07/07/18 21:09:55,51,  0.00, 90.00,306.278,, 67.990, 63.846,, 60.872,, 52.460,,, 42.183,,, 34.937,,,, 29.500,,,, 26.512,124.592,141.306,166.232,196.900,231.623,261.978,280.837,287.161,289.132,289.329,290.336,291.227,290.303,291.445,
  2573,07/07/18 21:10:34,51,  0.00, 90.00,306.264,, 67.026, 63.534,, 60.297,, 51.748,,, 41.653,,, 34.239,,,, 28.723,,,, 26.486,124.431,140.874,164.818,196.179,231.902,262.021,280.491,286.945,288.976,289.633,290.395,290.768,291.433,290.686,
  2575,07/07/18 21:11:14,51,  0.00, 90.00,306.262,, 67.453, 63.484,, 60.189,, 52.151,,, 41.269,,, 33.744,,,, 29.076,,,, 25.883,124.708,141.193,165.165,196.440,232.367,261.618,280.195,287.620,289.330,290.226,290.509,290.200,291.106,291.897,
  2577,07/07/18 21:11:53,51,  0.00, 90.00,306.254,, 67.459, 63.397,, 60.103,, 51.965,,, 41.675,,, 33.983,,,, 28.846,,,, 25.755,124.219,140.518,164.690,196.241,231.452,261.027,280.401,287.052,289.342,289.804,290.506,290.727,291.559,290.868,
  2579,07/07/18 21:12:33,51,  0.00, 90.00,306.247,, 67.049, 62.789,, 59.967,, 52.088,,, 41.890,,, 33.591,,,, 28.881,,,, 25.916,124.909,141.093,164.892,195.724,231.139,261.595,280.654,287.434,289.541,289.443,290.137,290.495,290.894,290.399,
  2581,07/07/18 21:14:51,51,  0.00, 90.00,306.216,, 67.894, 63.836,, 61.493,, 52.355,,, 41.673,,, 33.905,,,, 29.236,,,, 25.849,124.937,141.964,165.273,196.530,232.221,262.696,281.941,288.402,289.751,290.341,291.379,292.027,291.194,290.839,
  2583,07/07/18 21:15:30,51,  0.00, 90.00,306.229,, 68.245, 64.276,, 61.590,, 52.690,,, 41.848,,, 34.395,,,, 29.400,,,, 26.587,125.128,142.617,165.099,196.860,231.799,261.765,280.865,287.559,288.977,290.287,290.211,291.061,291.757,291.037,
  2585,07/07/18 21:16:09,51,  0.00, 90.00,306.210,, 68.037, 64.334,, 61.461,, 53.297,,, 41.906,,, 34.867,,,, 28.947,,,, 26.840,122.723,141.214,166.411,197.480,232.837,261.089,279.770,287.452,289.097,290.211,290.426,290.995,291.354,291.280,
  2587,07/07/18 21:16:48,51,  0.00, 90.00,306.228,, 68.351, 64.556,, 61.025,, 52.613,,, 42.633,,, 34.811,,,, 29.692,,,, 26.624,126.109,142.838,166.031,197.206,232.345,262.304,281.065,287.266,289.437,290.288,290.612,290.602,291.406,290.944,
  2589,07/07/18 21:17:27,51,  0.00, 90.00,306.208,, 68.060, 64.335,, 61.404,, 53.294,,, 42.721,,, 34.809,,,, 29.142,,,, 26.649,125.486,142.514,165.969,196.879,232.293,261.685,280.789,287.132,289.467,289.275,289.881,290.449,290.836,291.158,
  2591,07/07/18 21:19:45,51,  0.00, 90.00,306.202,, 68.013, 64.233,, 61.451,, 52.403,,, 42.261,,, 34.483,,,, 29.449,,,, 26.129,124.653,141.357,165.510,196.605,231.977,263.004,281.526,286.914,288.677,289.685,290.473,290.744,290.846,291.116,
  2593,07/07/18 21:20:24,51,  0.00, 90.00,306.197,, 67.312, 63.645,, 60.690,, 51.561,,, 41.865,,, 34.503,,,, 29.182,,,, 26.364,124.511,141.515,165.646,196.415,231.666,261.762,281.161,288.315,289.440,290.379,290.572,290.264,290.616,291.129,
  2595,07/07/18 21:21:04,51,  0.00, 90.00,306.184,, 67.747, 64.029,, 60.750,, 52.333,,, 42.161,,, 33.802,,,, 29.253,,,, 26.793,125.221,141.458,165.535,197.139,232.832,261.954,281.134,287.461,289.570,289.537,290.014,290.582,291.026,291.242,
  2597,07/07/18 21:21:43,51,  0.00, 90.00,306.181,, 67.706, 63.528,, 60.887,, 52.589,,, 41.817,,, 33.865,,,, 29.458,,,, 26.019,124.801,141.424,164.930,195.984,231.989,261.919,280.952,287.164,289.787,290.051,290.781,290.538,290.939,291.113,
  2599,07/07/18 21:22:23,51,  0.00, 90.00,306.178,, 67.573, 63.780,, 60.526,, 52.829,,, 41.640,,, 33.976,,,, 28.593,,,, 26.415,123.676,140.827,165.096,196.026,231.807,262.112,280.756,287.148,288.481,289.216,290.260,290.919,290.670,291.042,
  2601,07/07/18 21:24:40,51,  0.00, 90.00,306.166,, 67.806, 64.306,, 61.553,, 52.672,,, 41.864,,, 34.053,,,, 29.466,,,, 26.876,124.709,141.483,165.615,196.317,231.845,262.902,281.020,287.108,289.289,289.565,290.046,291.009,291.239,290.929,
  2603,07/07/18 21:25:20,51,  0.00, 90.00,306.164,, 67.862, 64.304,, 60.728,, 52.778,,, 41.739,,, 34.177,,,, 29.220,,,, 25.991,124.016,140.934,165.086,196.326,231.753,261.818,280.383,287.493,289.998,291.180,291.316,290.220,290.455,290.831,
  2605,07/07/18 21:25:59,51,  0.00, 90.00,306.175,, 67.811, 64.186,, 61.114,, 52.560,,, 42.018,,, 34.747,,,, 29.312,,,, 26.931,124.570,141.663,164.936,195.984,232.078,262.004,280.647,287.679,289.847,289.882,290.281,291.418,291.235,291.081,
  2607,07/07/18 21:26:38,51,  0.00, 90.00,306.172,, 67.813, 63.828,, 61.025,, 52.544,,, 41.734,,, 34.348,,,, 28.958,,,, 26.920,124.627,141.843,165.477,196.419,231.574,261.416,281.006,287.397,288.954,289.299,291.017,290.425,290.906,290.678,
  2609,07/07/18 21:27:17,51,  0.00, 90.00,306.159,, 68.211, 64.489,, 61.136,, 52.805,,, 42.034,,, 34.481,,,, 29.450,,,, 26.143,124.925,142.607,165.734,196.788,231.718,262.967,281.082,287.794,289.763,290.658,290.498,291.445,291.931,291.513,
  2611,07/07/18 21:29:36,51,  0.00, 90.00,306.155,, 68.742, 64.772,, 61.481,, 53.025,,, 42.750,,, 34.758,,,, 30.374,,,, 27.435,124.914,141.601,165.574,196.949,232.005,262.308,281.085,287.381,289.526,289.466,290.303,290.422,291.205,291.267,
  2613,07/07/18 21:30:15,51,  0.00, 90.00,306.154,, 68.399, 64.735,, 61.319,, 53.078,,, 42.978,,, 34.369,,,, 29.964,,,, 27.390,124.934,142.341,165.977,196.743,231.413,262.432,280.824,287.260,289.051,289.308,290.753,291.021,291.033,291.347,
  2615,07/07/18 21:30:54,51,  0.00, 90.00,306.148,, 68.282, 64.668,, 61.796,, 52.154,,, 42.152,,, 34.387,,,, 29.477,,,, 26.508,124.650,141.315,165.399,197.061,232.268,261.773,280.698,287.627,289.102,290.292,290.885,290.331,291.220,290.349,
  2617,07/07/18 21:31:34,51,  0.00, 90.00,306.146,, 68.036, 64.457,, 61.655,, 52.428,,, 42.357,,, 34.512,,,, 29.325,,,, 26.885,125.258,142.374,165.330,196.335,232.095,262.026,280.781,287.042,289.382,290.357,290.632,290.679,290.940,291.073,
  2619,07/07/18 21:32:13,51,  0.00, 90.00,306.153,, 68.091, 64.811,, 61.118,, 52.783,,, 42.387,,, 34.582,,,, 29.326,,,, 26.902,124.897,142.021,166.199,196.569,232.378,261.988,281.121,287.717,289.103,290.731,290.537,290.888,291.236,290.836,
  2621,07/07/18 21:34:31,51,  0.00, 90.00,306.150,, 68.259, 64.057,, 61.119,, 52.398,,, 41.316,,, 34.747,,,, 29.072,,,, 26.683,124.974,141.718,165.176,196.180,231.679,262.188,281.053,287.317,289.720,290.235,290.146,290.335,291.565,290.922,
  2623,07/07/18 21:35:10,51,  0.00, 90.00,306.144,, 67.506, 64.037,, 60.737,, 52.112,,, 42.582,,, 34.221,,,, 29.446,,,, 26.240,124.582,141.653,165.195,197.169,231.828,261.739,280.817,287.695,289.245,289.697,289.940,290.833,291.874,291.181,
  2625,07/07/18 21:35:49,51,  0.00, 90.00,306.136,, 67.530, 63.922,, 60.963,, 52.382,,, 42.280,,, 33.793,,,, 29.119,,,, 25.930,125.282,142.044,165.164,197.133,232.433,262.034,281.056,287.131,289.476,290.452,290.446,290.737,291.716,291.250,
  2627,07/07/18 21:36:28,51,  0.00, 90.00,306.136,, 67.502, 64.079,, 60.913,, 52.278,,, 41.886,,, 34.579,,,, 29.479,,,, 26.589,124.824,141.347,165.032,196.221,231.996,261.989,280.654,287.103,289.349,289.717,290.275,290.976,290.957,290.931,
  2629,07/07/18 21:37:07,51,  0.00, 90.00,306.136,, 67.757, 63.981,, 61.112,, 52.875,,, 41.843,,, 34.149,,,, 30.051,,,, 26.166,125.011,144.212,168.288,196.345,232.038,262.176,281.299,287.734,289.784,290.245,290.642,291.679,290.958,291.264,
  2631,07/07/18 21:39:24,51,  0.00, 90.00,306.135,, 68.217, 63.946,, 61.061,, 52.516,,, 41.878,,, 34.500,,,, 28.739,,,, 26.020,124.405,141.638,164.834,196.606,231.590,261.535,282.929,289.552,289.698,289.511,290.664,290.904,291.074,291.429,
  2633,07/07/18 21:40:03,51,  0.00, 90.00,306.123,, 67.744, 64.045,, 60.774,, 52.236,,, 42.277,,, 34.001,,,, 29.537,,,, 26.238,125.146,141.996,165.660,197.017,232.374,262.338,280.493,287.346,288.871,290.032,290.376,290.347,290.851,290.760,
  2635,07/07/18 21:40:43,51,  0.00, 90.00,306.118,, 67.567, 64.236,, 61.661,, 52.631,,, 41.933,,, 34.800,,,, 29.538,,,, 26.308,124.777,141.902,165.875,196.866,231.861,261.527,280.599,287.532,289.419,290.009,290.447,290.247,291.275,291.303,
  2637,07/07/18 21:41:22,51,  0.00, 90.00,306.132,, 67.655, 63.893,, 60.546,, 52.978,,, 41.783,,, 34.848,,,, 29.151,,,, 26.206,124.531,142.274,165.410,196.578,231.834,262.047,280.629,287.445,289.075,290.087,290.225,290.951,291.756,291.114,
  2639,07/07/18 21:42:01,51,  0.00, 90.00,306.144,, 67.274, 63.932,, 61.077,, 53.010,,, 41.854,,, 34.800,,,, 29.451,,,, 27.145,125.595,141.394,165.069,196.426,232.018,262.168,280.691,287.318,288.792,288.092,290.383,290.896,291.105,290.873,
  2641,07/07/18 21:44:18,51,  0.00, 90.00,306.111,, 67.515, 64.068,, 60.866,, 52.422,,, 41.636,,, 35.010,,,, 29.010,,,, 26.496,124.809,141.108,165.479,196.397,232.190,261.949,281.004,287.652,289.474,289.551,290.659,290.602,289.693,289.481,
  2643,07/07/18 21:44:58,51,  0.00, 90.00,306.123,, 67.502, 64.290,, 60.948,, 52.795,,, 41.821,,, 33.934,,,, 29.627,,,, 26.181,124.549,141.868,165.330,196.730,231.887,262.259,280.523,287.062,289.745,290.347,290.338,290.658,290.555,291.050,
  2645,07/07/18 21:45:37,51,  0.00, 90.00,306.125,, 67.777, 63.973,, 61.032,, 52.177,,, 42.136,,, 34.558,,,, 29.177,,,, 26.037,124.825,141.903,165.000,196.956,232.118,260.997,280.267,286.421,288.653,289.650,290.260,290.802,290.875,291.232,
  2647,07/07/18 21:46:16,51,  0.00, 90.00,306.125,, 67.961, 63.871,, 61.082,, 53.341,,, 41.998,,, 34.273,,,, 29.789,,,, 26.374,124.659,141.805,165.846,196.457,231.504,261.749,281.044,287.219,288.957,290.059,289.969,290.736,290.823,290.674,
