Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000
Record,Date/Time,20,TkBB(K),Tnd(K) Ch  1,R Ch  1,Tnd(K) Ch  2,R Ch  2,Tnd(K) Ch  3,R Ch  3,Tnd(K) Ch  4,R Ch  4,Tnd(K) Ch  5,R Ch  5
   155,07/14/2018 11:06:13,31,317.159, 198.670, 0.999399, 199.404, 0.999357, 188.214, 0.999789, 161.088, 0.999796, 157.513, 0.999816, 136.261, 0.999735, 123.357, 0.999848, 117.358, 1.000000, 110.929, 0.999807, 109.859, 0.999793, 114.046, 0.999434, 134.125, 0.999742, 136.168, 0.999766, 134.880, 0.999671, 124.925, 0.999750, 111.892, 0.999900, 111.444, 0.999852,  95.571, 0.999917,  83.623, 0.999906, 103.288, 0.999522, 151.356, 0.999846
   156,07/14/2018 11:11:09,31,316.886, 199.398, 0.999218, 199.542, 0.999239, 188.893, 0.999677, 160.962, 0.999710, 157.520, 0.999587, 136.931, 0.999489, 123.535, 0.999763, 117.348, 1.000000, 111.320, 0.999724, 109.996, 0.999635, 114.629, 0.999275, 134.139, 0.999394, 136.313, 0.999468, 135.352, 0.999597, 125.151, 0.999445, 112.278, 0.999750, 111.707, 0.999712,  95.586, 0.999562,  83.757, 0.999648, 103.416, 0.999399, 151.452, 0.999785
   157,07/14/2018 11:16:08,31,316.606, 198.021, 0.999092, 197.850, 0.999204, 187.968, 0.999663, 160.808, 0.999710, 156.725, 0.999599, 136.191, 0.999583, 123.124, 0.999826, 116.934, 1.000000, 110.814, 0.999644, 109.567, 0.999647, 114.179, 0.999477, 134.047, 0.999553, 136.113, 0.999499, 135.037, 0.999571, 124.750, 0.999529, 112.111, 0.999833, 111.316, 0.999804,  95.579, 0.999670,  83.526, 0.999838, 103.310, 0.999439, 151.278, 0.999874
   158,07/14/2018 11:21:08,31,316.361, 197.620, 0.999178, 197.428, 0.999082, 187.662, 0.999624, 159.777, 0.999777, 156.679, 0.999549, 135.934, 0.999755, 122.813, 0.999755, 116.919, 1.000000, 110.560, 0.999595, 109.514, 0.999657, 114.077, 0.999326, 133.850, 0.999680, 135.818, 0.999678, 134.666, 0.999632, 124.755, 0.999654, 112.169, 0.999785, 111.313, 0.999834,  95.281, 0.999670,  83.545, 0.999888, 103.091, 0.999649, 151.095, 0.999783
   159,07/14/2018 11:26:04,31,316.144, 197.936, 0.999234, 197.783, 0.998892, 187.797, 0.999517, 160.264, 0.999720, 156.683, 0.999618, 136.100, 0.999590, 122.911, 0.999748, 116.826, 1.000000, 110.639, 0.999626, 109.703, 0.999624, 114.084, 0.999299, 134.166, 0.999566, 136.158, 0.999629, 134.924, 0.999635, 124.948, 0.999388, 112.028, 0.999801, 111.454, 0.999535,  95.338, 0.999631,  83.578, 0.999741, 103.148, 0.999675, 151.233, 0.999744
   160,07/14/2018 11:30:58,31,315.928, 197.457, 0.998950, 198.483, 0.998660, 188.066, 0.999408, 160.226, 0.999572, 156.999, 0.999328, 136.300, 0.999289, 123.131, 0.999592, 116.824, 1.000000, 110.991, 0.999517, 109.640, 0.999371, 114.170, 0.998962, 134.033, 0.999523, 136.093, 0.999416, 135.084, 0.999420, 124.960, 0.999466, 112.022, 0.999773, 111.343, 0.999580,  95.479, 0.999317,  83.548, 0.999795, 103.188, 0.999347, 151.157, 0.999696
   161,07/14/2018 11:35:53,31,315.724, 198.952, 0.999224, 198.434, 0.999184, 188.331, 0.999714, 160.623, 0.999756, 157.207, 0.999697, 136.389, 0.999577, 122.984, 0.999866, 117.432, 1.000000, 110.804, 0.999690, 109.726, 0.999669, 114.144, 0.999541, 134.071, 0.999668, 136.458, 0.999756, 135.043, 0.999689, 124.789, 0.999697, 112.085, 0.999936, 111.425, 0.999878,  95.453, 0.999897,  83.762, 0.999788, 103.330, 0.999533, 151.521, 0.999712
   162,07/14/2018 11:40:47,31,315.584, 200.475, 0.999370, 200.232, 0.999096, 190.064, 0.999717, 162.181, 0.999870, 158.648, 0.999711, 137.532, 0.999736, 123.847, 0.999695, 117.858, 1.000000, 111.571, 0.999728, 110.182, 0.999767, 114.584, 0.999576, 134.657, 0.999596, 136.731, 0.999760, 135.496, 0.999690, 125.445, 0.999547, 112.456, 0.999803, 111.612, 0.999675,  95.732, 0.999693,  84.034, 0.999848, 103.588, 0.999653, 151.603, 0.999862
   163,07/14/2018 11:45:42,31,315.430, 199.098, 0.997478, 199.359, 0.997222, 188.837, 0.998700, 161.056, 0.998345, 157.784, 0.998613, 136.712, 0.998141, 123.227, 0.999017, 117.862, 1.000000, 110.994, 0.998606, 109.987, 0.998065, 114.505, 0.997799, 134.250, 0.998182, 136.097, 0.998599, 135.247, 0.998795, 124.943, 0.998198, 112.133, 0.999225, 111.485, 0.999021,  95.573, 0.999376,  83.741, 0.999038, 103.270, 0.998400, 151.610, 0.999181
   164,07/14/2018 11:50:36,31,315.269, 199.950, 0.998113, 199.749, 0.998168, 189.801, 0.998996, 162.016, 0.999117, 157.976, 0.999002, 137.355, 0.999092, 123.761, 0.999531, 117.420, 1.000000, 111.418, 0.999279, 110.393, 0.999084, 114.597, 0.998938, 134.485, 0.999014, 136.374, 0.999104, 135.488, 0.999144, 125.251, 0.999188, 112.497, 0.999552, 111.509, 0.999395,  95.634, 0.999562,  83.734, 0.999464, 103.456, 0.999425, 151.611, 0.999478
   165,07/14/2018 11:55:32,31,315.097, 198.459, 0.998882, 198.697, 0.998410, 188.125, 0.999475, 160.660, 0.999379, 156.791, 0.999104, 136.598, 0.999100, 123.040, 0.999596, 116.622, 1.000000, 110.876, 0.999208, 109.749, 0.998949, 114.326, 0.998807, 134.037, 0.999306, 136.233, 0.999193, 135.024, 0.999250, 124.915, 0.999301, 112.181, 0.999591, 111.358, 0.999531,  95.399, 0.999770,  83.377, 0.999455, 103.444, 0.999287, 151.309, 0.999593
   166,07/14/2018 12:00:27,31,314.942, 198.646, 0.998413, 199.266, 0.998330, 188.382, 0.999131, 160.143, 0.999339, 157.578, 0.999032, 136.368, 0.998968, 123.475, 0.999339, 117.363, 1.000000, 110.989, 0.999103, 109.709, 0.999109, 114.301, 0.998621, 134.207, 0.998877, 136.047, 0.998736, 135.122, 0.999018, 124.969, 0.998919, 112.245, 0.999280, 111.228, 0.999356,  95.528, 0.999692,  83.661, 0.999199, 103.452, 0.999193, 151.562, 0.999298
   167,07/14/2018 12:05:23,31,314.792, 199.175, 0.999188, 199.188, 0.999020, 189.681, 0.999579, 161.090, 0.999745, 157.664, 0.999419, 136.851, 0.999210, 123.451, 0.999726, 117.385, 1.000000, 111.248, 0.999605, 109.970, 0.999378, 114.355, 0.999112, 134.286, 0.999378, 136.294, 0.999224, 135.085, 0.999312, 125.127, 0.999218, 112.343, 0.999623, 111.559, 0.999498,  95.445, 0.999701,  83.611, 0.999487, 103.305, 0.999125, 151.566, 0.999341
   168,07/14/2018 12:10:18,31,314.654, 199.279, 0.998929, 198.771, 0.998691, 189.347, 0.999423, 160.796, 0.999419, 157.667, 0.999469, 136.525, 0.999168, 123.367, 0.999444, 117.649, 1.000000, 111.133, 0.999286, 109.892, 0.999268, 114.268, 0.998525, 134.303, 0.999043, 136.278, 0.999222, 135.073, 0.999086, 125.038, 0.999303, 112.147, 0.999402, 111.413, 0.999519,  95.506, 0.999343,  83.745, 0.999665, 103.408, 0.998886, 151.657, 0.999698
   169,07/14/2018 12:15:12,31,314.542, 199.676, 0.999689, 199.780, 0.999398, 189.719, 0.999707, 161.558, 0.999846, 158.209, 0.999845, 136.902, 0.999781, 123.648, 0.999749, 118.171, 1.000000, 111.305, 0.999820, 110.047, 0.999648, 114.683, 0.999408, 134.547, 0.999670, 136.762, 0.999672, 135.653, 0.999760, 125.439, 0.999719, 112.544, 0.999895, 111.764, 0.999748,  95.873, 0.999577,  83.872, 0.999816, 103.441, 0.999750, 151.947, 0.999862
   170,07/14/2018 12:20:07,31,314.445, 198.428, 0.999492, 199.333, 0.999435, 188.919, 0.999776, 161.140, 0.999902, 157.422, 0.999839, 136.758, 0.999741, 123.486, 0.999712, 117.690, 1.000000, 111.359, 0.999754, 109.946, 0.999722, 114.562, 0.999432, 134.161, 0.999568, 136.183, 0.999571, 135.190, 0.999793, 125.036, 0.999726, 112.173, 0.999828, 111.354, 0.999784,  95.462, 0.999909,  83.785, 0.999909, 103.518, 0.999613, 151.650, 0.999783
   171,07/14/2018 12:25:03,31,314.365, 198.884, 0.999696, 199.234, 0.999615, 188.908, 0.999867, 161.081, 0.999957, 157.462, 0.999825, 136.798, 0.999851, 123.365, 0.999851, 117.243, 1.000000, 111.066, 0.999896, 110.039, 0.999739, 114.285, 0.999592, 134.133, 0.999708, 136.246, 0.999592, 135.409, 0.999827, 125.024, 0.999646, 112.191, 0.999953, 111.408, 0.999888,  95.433, 0.999679,  83.666, 0.999852, 103.319, 0.999664, 151.510, 0.999719
   172,07/14/2018 12:29:58,31,314.315, 199.519, 0.999463, 200.065, 0.999138, 189.576, 0.999770, 161.278, 0.999784, 157.905, 0.999657, 137.104, 0.999723, 123.768, 0.999643, 117.796, 1.000000, 111.168, 0.999709, 109.998, 0.999452, 114.427, 0.999210, 134.544, 0.999616, 136.508, 0.999354, 135.227, 0.999665, 125.267, 0.999449, 112.237, 0.999392, 111.497, 0.999572,  95.537, 0.999735,  83.909, 0.999469, 103.471, 0.999314, 151.853, 0.999706
   173,07/14/2018 12:34:53,31,314.260, 197.954, 0.999803, 198.631, 0.999615, 188.564, 0.999612, 160.315, 0.999621, 157.060, 0.999762, 136.113, 0.999813, 123.158, 0.999517, 116.923, 1.000000, 110.859, 0.999660, 109.531, 0.999870, 114.314, 0.999554, 133.976, 0.999809, 135.990, 0.999761, 134.994, 0.999709, 124.892, 0.999815, 111.975, 0.999780, 111.472, 0.999832,  95.476, 0.999771,  83.614, 0.999607, 103.232, 0.999615, 151.514, 0.999599
   174,07/14/2018 12:39:48,31,314.153, 197.489, 0.999634, 198.369, 0.999589, 188.414, 0.999671, 160.487, 0.999798, 156.897, 0.999863, 136.356, 0.999888, 122.990, 0.999715, 116.955, 1.000000, 110.928, 0.999675, 109.787, 0.999759, 114.371, 0.999596, 134.287, 0.999649, 136.264, 0.999765, 135.185, 0.999674, 125.052, 0.999806, 112.156, 0.999762, 111.466, 0.999721,  95.592, 0.999732,  83.641, 0.999830, 103.388, 0.999614, 151.475, 0.999633
   175,07/14/2018 12:44:44,31,314.046, 198.808, 0.999869, 199.013, 0.999763, 188.873, 0.999702, 160.798, 0.999827, 157.457, 0.999837, 136.738, 0.999879, 123.326, 0.999638, 117.227, 1.000000, 111.051, 0.999777, 109.786, 0.999834, 114.468, 0.999741, 134.013, 0.999891, 136.398, 0.999869, 135.224, 0.999791, 125.278, 0.999839, 112.167, 0.999884, 111.613, 0.999828,  95.618, 0.999712,  83.821, 0.999896, 103.323, 0.999835, 151.357, 0.999855
   176,07/14/2018 12:49:38,31,313.907, 197.893, 0.999710, 198.353, 0.999606, 188.664, 0.999341, 160.936, 0.999441, 157.360, 0.999651, 136.310, 0.999784, 123.030, 0.999260, 116.651, 1.000000, 110.942, 0.999618, 109.574, 0.999852, 114.364, 0.999525, 134.104, 0.999793, 136.276, 0.999679, 135.054, 0.999733, 125.020, 0.999691, 112.267, 0.999630, 111.307, 0.999642,  95.434, 0.999460,  83.835, 0.999642, 103.214, 0.999585, 151.340, 0.999686
   177,07/14/2018 12:54:33,31,313.804, 198.184, 0.999760, 198.395, 0.999603, 188.313, 0.999635, 160.379, 0.999753, 157.698, 0.999855, 136.294, 0.999802, 123.381, 0.999742, 117.003, 1.000000, 110.995, 0.999571, 109.764, 0.999769, 114.386, 0.999316, 133.922, 0.999594, 136.207, 0.999732, 135.006, 0.999725, 125.187, 0.999535, 112.371, 0.999778, 111.784, 0.999760,  95.592, 0.999574,  83.718, 0.999863, 103.345, 0.999595, 151.506, 0.999781
   178,07/14/2018 12:59:26,31,313.663, 198.206, 0.999610, 198.883, 0.999652, 188.319, 0.999404, 160.786, 0.999655, 157.347, 0.999758, 136.585, 0.999822, 123.131, 0.999479, 116.708, 1.000000, 110.981, 0.999632, 109.928, 0.999741, 114.152, 0.999505, 134.288, 0.999687, 136.556, 0.999747, 134.993, 0.999570, 124.995, 0.999750, 112.426, 0.999751, 111.639, 0.999712,  95.490, 0.999654,  83.718, 0.999726, 103.504, 0.999677, 151.649, 0.999753
   179,07/14/2018 13:04:25,31,313.543, 197.914, 0.999775, 198.339, 0.999644, 187.639, 0.999530, 160.417, 0.999564, 157.147, 0.999798, 136.060, 0.999729, 123.209, 0.999453, 116.696, 1.000000, 111.032, 0.999629, 109.733, 0.999916, 114.084, 0.999518, 133.998, 0.999836, 136.165, 0.999891, 135.111, 0.999839, 124.951, 0.999806, 111.979, 0.999789, 111.429, 0.999795,  95.155, 0.999810,  83.547, 0.999798, 103.283, 0.999640, 151.243, 0.999772
   180,07/14/2018 13:09:19,31,313.444, 198.384, 0.999748, 199.348, 0.999704, 188.744, 0.999536, 160.892, 0.999685, 157.532, 0.999683, 136.542, 0.999909, 123.406, 0.999505, 117.205, 1.000000, 111.045, 0.999669, 109.889, 0.999863, 114.438, 0.999553, 134.153, 0.999826, 136.233, 0.999803, 135.310, 0.999717, 125.129, 0.999676, 112.233, 0.999857, 111.562, 0.999557,  95.603, 0.999468,  83.597, 0.999779, 103.470, 0.999708, 151.670, 0.999898
   181,07/14/2018 13:14:15,31,313.341, 198.192, 0.999723, 198.520, 0.999688, 188.541, 0.999306, 160.785, 0.999535, 157.282, 0.999652, 136.401, 0.999802, 122.882, 0.999362, 117.075, 1.000000, 111.015, 0.999603, 109.838, 0.999784, 114.311, 0.999539, 134.256, 0.999762, 136.360, 0.999845, 135.111, 0.999807, 124.995, 0.999606, 112.113, 0.999559, 111.756, 0.999643,  95.405, 0.999536,  83.690, 0.999747, 103.136, 0.999496, 151.556, 0.999595
   182,07/14/2018 13:19:09,31,313.264, 198.632, 0.999517, 198.827, 0.999613, 188.929, 0.999113, 160.951, 0.999358, 157.926, 0.999487, 136.412, 0.999670, 123.345, 0.999181, 117.121, 1.000000, 111.046, 0.999452, 109.896, 0.999692, 114.414, 0.999443, 133.923, 0.999680, 136.169, 0.999596, 135.161, 0.999705, 125.241, 0.999701, 112.282, 0.999427, 111.695, 0.999567,  95.576, 0.999214,  83.694, 0.999503, 103.449, 0.999676, 151.745, 0.999694
   183,07/14/2018 13:24:13,31,313.237, 197.919, 0.999449, 198.925, 0.999335, 188.439, 0.999050, 160.368, 0.999216, 157.325, 0.999579, 136.523, 0.999564, 123.286, 0.999186, 117.568, 1.000000, 111.073, 0.999551, 109.839, 0.999766, 114.433, 0.999510, 134.115, 0.999730, 136.123, 0.999731, 135.391, 0.999629, 125.068, 0.999769, 112.303, 0.999611, 111.373, 0.999587,  95.644, 0.999249,  83.721, 0.999351, 103.367, 0.999613, 151.363, 0.999539
   184,07/14/2018 13:29:07,31,313.169, 198.345, 0.999658, 198.499, 0.999583, 188.366, 0.999451, 160.703, 0.999298, 157.023, 0.999630, 136.569, 0.999722, 123.072, 0.999189, 116.648, 1.000000, 110.727, 0.999587, 109.733, 0.999781, 114.361, 0.999565, 134.072, 0.999745, 136.160, 0.999609, 135.319, 0.999605, 125.053, 0.999770, 112.223, 0.999518, 111.686, 0.999684,  95.528, 0.999508,  83.625, 0.999547, 103.339, 0.999729, 151.517, 0.999795
   185,07/14/2018 13:34:04,31,313.085, 198.283, 0.999768, 198.924, 0.999698, 189.157, 0.999355, 160.521, 0.999419, 157.609, 0.999675, 136.762, 0.999704, 123.170, 0.999265, 117.470, 1.000000, 111.059, 0.999446, 109.747, 0.999806, 114.359, 0.999477, 133.976, 0.999626, 136.329, 0.999619, 135.069, 0.999493, 125.229, 0.999668, 112.179, 0.999447, 111.469, 0.999682,  95.368, 0.999444,  83.602, 0.999665, 103.341, 0.999397, 151.536, 0.999488
   186,07/14/2018 13:39:00,31,313.022, 199.392, 0.999852, 199.849, 0.999802, 189.097, 0.999638, 161.249, 0.999850, 157.924, 0.999832, 136.830, 0.999859, 123.336, 0.999643, 117.620, 1.000000, 111.201, 0.999760, 110.087, 0.999888, 114.484, 0.999608, 134.345, 0.999833, 136.369, 0.999789, 135.326, 0.999832, 124.947, 0.999784, 112.285, 0.999800, 111.563, 0.999896,  95.625, 0.999838,  83.775, 0.999842, 103.437, 0.999754, 151.701, 0.999913
   187,07/14/2018 13:43:55,31,312.959, 199.483, 0.999733, 200.239, 0.999784, 190.073, 0.999652, 161.586, 0.999911, 158.175, 0.999876, 137.144, 0.999938, 123.361, 0.999601, 118.058, 1.000000, 111.251, 0.999860, 110.035, 0.999759, 114.511, 0.999559, 134.320, 0.999740, 136.442, 0.999664, 135.200, 0.999704, 125.129, 0.999709, 112.136, 0.999848, 111.517, 0.999684,  95.571, 0.999700,  83.786, 0.999864, 103.394, 0.999799, 151.736, 0.999715
   188,07/14/2018 13:48:50,31,312.930, 200.480, 0.999726, 200.963, 0.999662, 190.308, 0.999709, 162.302, 0.999906, 158.909, 0.999908, 137.565, 0.999907, 124.079, 0.999694, 117.955, 1.000000, 111.691, 0.999653, 110.147, 0.999683, 114.735, 0.999523, 134.537, 0.999716, 136.665, 0.999773, 135.476, 0.999845, 125.269, 0.999764, 112.470, 0.999679, 111.690, 0.999777,  95.655, 0.999745,  83.812, 0.999755, 103.628, 0.999661, 151.592, 0.999856
   189,07/14/2018 13:53:46,31,312.887, 199.021, 0.999416, 200.006, 0.999462, 189.383, 0.999723, 161.632, 0.999855, 157.741, 0.999745, 136.779, 0.999693, 123.689, 0.999753, 117.945, 1.000000, 111.246, 0.999674, 109.944, 0.999441, 114.266, 0.999146, 134.256, 0.999475, 136.269, 0.999418, 135.198, 0.999310, 125.077, 0.999354, 112.130, 0.999545, 111.455, 0.999578,  95.676, 0.999468,  83.863, 0.999566, 103.369, 0.999142, 151.489, 0.999516
   190,07/14/2018 13:58:41,31,312.836, 199.780, 0.999609, 199.917, 0.999434, 189.656, 0.999709, 161.533, 0.999872, 158.077, 0.999831, 137.319, 0.999812, 123.816, 0.999733, 117.877, 1.000000, 111.282, 0.999763, 110.042, 0.999589, 114.532, 0.999329, 134.348, 0.999762, 136.677, 0.999652, 135.398, 0.999659, 125.250, 0.999518, 112.433, 0.999774, 111.678, 0.999649,  95.677, 0.999791,  83.750, 0.999784, 103.462, 0.999698, 151.923, 0.999799
   191,07/14/2018 14:03:36,31,312.781, 199.347, 0.999606, 200.307, 0.999329, 189.858, 0.999835, 161.271, 0.999676, 158.199, 0.999619, 137.147, 0.999614, 123.565, 0.999707, 117.805, 1.000000, 111.101, 0.999575, 110.124, 0.999672, 114.590, 0.999194, 134.030, 0.999557, 136.611, 0.999685, 135.379, 0.999586, 125.143, 0.999594, 112.321, 0.999842, 111.499, 0.999842,  95.683, 0.999763,  83.901, 0.999798, 103.622, 0.999639, 151.485, 0.999707
   192,07/14/2018 14:08:30,31,312.688, 199.124, 0.999393, 200.142, 0.999203, 190.121, 0.999837, 161.446, 0.999676, 158.423, 0.999699, 137.050, 0.999554, 123.663, 0.999708, 117.792, 1.000000, 111.170, 0.999615, 109.962, 0.999341, 114.626, 0.999202, 134.157, 0.999352, 136.446, 0.999395, 135.097, 0.999584, 125.070, 0.999399, 112.236, 0.999694, 111.539, 0.999650,  95.432, 0.999766,  83.689, 0.999688, 103.394, 0.999605, 151.627, 0.999815
   193,07/14/2018 14:13:25,31,312.625, 198.549, 0.998769, 198.955, 0.998910, 188.819, 0.999575, 161.227, 0.999581, 157.811, 0.999331, 136.499, 0.999336, 123.352, 0.999425, 117.531, 1.000000, 111.164, 0.999394, 109.852, 0.998926, 114.293, 0.998675, 134.113, 0.998943, 136.091, 0.998967, 135.225, 0.999093, 125.114, 0.999207, 112.183, 0.999321, 111.400, 0.999487,  95.371, 0.999657,  83.626, 0.999461, 103.299, 0.998967, 151.319, 0.999621
   194,07/14/2018 14:18:19,31,312.591, 198.903, 0.999372, 199.230, 0.999247, 189.128, 0.999682, 161.228, 0.999717, 157.938, 0.999626, 136.496, 0.999665, 123.383, 0.999582, 117.775, 1.000000, 111.099, 0.999633, 109.804, 0.999304, 114.206, 0.999083, 134.150, 0.999276, 136.141, 0.999390, 135.219, 0.999275, 125.054, 0.999332, 112.159, 0.999586, 111.540, 0.999261,  95.645, 0.999746,  83.854, 0.999643, 103.416, 0.999407, 151.638, 0.999686
   195,07/14/2018 14:23:15,31,312.520, 199.852, 0.999694, 200.108, 0.999644, 190.091, 0.999938, 162.044, 0.999928, 158.407, 0.999930, 137.673, 0.999842, 123.802, 0.999772, 118.237, 1.000000, 111.435, 0.999865, 110.447, 0.999739, 114.647, 0.999498, 134.406, 0.999670, 136.435, 0.999793, 135.477, 0.999762, 125.212, 0.999665, 112.301, 0.999730, 111.556, 0.999733,  95.478, 0.999760,  83.835, 0.999847, 103.585, 0.999715, 151.740, 0.999854
   196,07/14/2018 14:28:11,31,312.485, 199.426, 0.999928, 200.317, 0.999802, 189.851, 0.999859, 161.325, 0.999704, 158.134, 0.999960, 137.038, 0.999924, 123.583, 0.999609, 118.040, 1.000000, 111.184, 0.999773, 110.057, 0.999940, 114.373, 0.999760, 134.372, 0.999885, 136.492, 0.999891, 135.415, 0.999756, 125.100, 0.999701, 112.294, 0.999585, 111.607, 0.999699,  95.413, 0.999651,  83.793, 0.999749, 103.223, 0.999726, 151.582, 0.999693
   197,07/14/2018 14:33:07,31,312.428, 198.384, 0.999754, 199.846, 0.999668, 188.935, 0.999838, 160.884, 0.999811, 157.765, 0.999910, 136.878, 0.999812, 123.587, 0.999708, 117.851, 1.000000, 110.902, 0.999687, 109.738, 0.999658, 114.239, 0.999346, 134.018, 0.999624, 136.263, 0.999585, 135.279, 0.999635, 125.068, 0.999682, 112.038, 0.999709, 111.490, 0.999711,  95.601, 0.999830,  83.588, 0.999781, 103.175, 0.999722, 151.501, 0.999694
   198,07/14/2018 14:38:02,31,312.377, 198.727, 0.999660, 200.096, 0.999744, 189.125, 0.999737, 161.343, 0.999740, 157.784, 0.999874, 136.831, 0.999852, 123.276, 0.999575, 117.958, 1.000000, 111.092, 0.999774, 109.830, 0.999845, 114.427, 0.999479, 134.055, 0.999916, 136.140, 0.999708, 135.233, 0.999682, 125.064, 0.999647, 112.203, 0.999721, 111.631, 0.999658,  95.543, 0.999503,  83.769, 0.999700, 103.146, 0.999770, 151.637, 0.999853
   199,07/14/2018 14:42:57,31,312.355, 199.648, 0.999713, 200.518, 0.999417, 190.099, 0.999861, 161.856, 0.999875, 158.248, 0.999934, 137.394, 0.999779, 123.656, 0.999862, 118.051, 1.000000, 111.419, 0.999843, 110.059, 0.999751, 114.556, 0.999587, 134.342, 0.999814, 136.536, 0.999720, 135.382, 0.999731, 125.523, 0.999657, 112.357, 0.999901, 111.754, 0.999790,  95.714, 0.999742,  83.886, 0.999831, 103.510, 0.999703, 151.762, 0.999816
   200,07/14/2018 14:47:51,31,312.302, 198.561, 0.999015, 199.517, 0.999196, 189.187, 0.999554, 161.137, 0.999753, 157.633, 0.999622, 136.650, 0.999582, 123.256, 0.999762, 117.952, 1.000000, 111.017, 0.999680, 109.851, 0.999411, 114.339, 0.999547, 134.251, 0.999585, 136.356, 0.999561, 135.272, 0.999563, 125.200, 0.999616, 112.329, 0.999809, 111.698, 0.999695,  95.471, 0.999627,  83.735, 0.999748, 103.388, 0.999741, 151.622, 0.999786
   201,07/14/2018 14:52:48,31,312.250, 198.626, 0.998756, 198.894, 0.998977, 189.066, 0.999357, 161.151, 0.999415, 157.747, 0.999548, 136.557, 0.999275, 123.280, 0.999698, 117.657, 1.000000, 111.102, 0.999462, 109.842, 0.999288, 114.346, 0.999270, 134.153, 0.999286, 136.328, 0.999392, 135.191, 0.999197, 124.977, 0.999511, 112.253, 0.999642, 111.402, 0.999832,  95.435, 0.999801,  83.758, 0.999738, 103.296, 0.999381, 151.431, 0.999850
   202,07/14/2018 14:57:42,31,312.203, 198.740, 0.998783, 199.267, 0.998733, 189.285, 0.999429, 161.146, 0.999633, 158.055, 0.999520, 136.980, 0.999289, 123.436, 0.999547, 117.844, 1.000000, 110.919, 0.999550, 109.977, 0.999395, 114.439, 0.998957, 134.066, 0.999460, 136.220, 0.999544, 135.063, 0.999404, 125.013, 0.999568, 112.229, 0.999775, 111.357, 0.999729,  95.563, 0.999711,  83.630, 0.999562, 103.339, 0.999340, 151.470, 0.999692
   203,07/14/2018 15:02:39,31,312.190, 198.250, 0.998924, 198.910, 0.998942, 188.637, 0.999587, 160.547, 0.999702, 157.107, 0.999505, 136.353, 0.999227, 123.088, 0.999786, 117.542, 1.000000, 110.961, 0.999554, 109.734, 0.999295, 114.208, 0.999204, 134.087, 0.999093, 136.051, 0.999591, 135.156, 0.999507, 124.864, 0.999545, 111.957, 0.999820, 111.482, 0.999702,  95.300, 0.999799,  83.624, 0.999761, 103.251, 0.999448, 151.446, 0.999687
   204,07/14/2018 15:07:33,31,312.132, 197.983, 0.998120, 199.474, 0.998141, 188.452, 0.999095, 160.253, 0.999231, 157.392, 0.998926, 136.635, 0.999034, 123.250, 0.999222, 117.772, 1.000000, 110.825, 0.999032, 109.791, 0.998842, 114.304, 0.998496, 133.930, 0.998603, 136.124, 0.998670, 134.940, 0.998750, 125.103, 0.998705, 112.321, 0.999390, 111.469, 0.999298,  95.478, 0.999599,  83.721, 0.999302, 103.336, 0.998867, 151.369, 0.999573
   205,07/14/2018 15:12:29,31,312.124, 199.858, 0.999077, 200.271, 0.998944, 190.127, 0.999300, 162.037, 0.999469, 158.980, 0.999398, 137.779, 0.999324, 124.349, 0.999074, 118.924, 1.000000, 112.090, 0.998974, 110.661, 0.998846, 115.438, 0.998199, 135.382, 0.998688, 137.766, 0.998395, 136.282, 0.998316, 126.344, 0.998309, 113.029, 0.998998, 112.628, 0.998442,  96.336, 0.998779,  84.526, 0.997905, 104.374, 0.998002, 152.970, 0.998374
   206,07/14/2018 15:17:24,31,312.125, 200.132, 0.999018, 200.697, 0.998537, 190.414, 0.999212, 162.309, 0.999303, 158.980, 0.999445, 137.813, 0.999100, 124.307, 0.999051, 118.483, 1.000000, 111.878, 0.999059, 110.867, 0.998652, 115.022, 0.997957, 135.128, 0.998427, 137.325, 0.998396, 135.865, 0.998435, 126.156, 0.998320, 112.879, 0.999191, 112.296, 0.998876,  96.259, 0.999057,  84.524, 0.998497, 104.063, 0.997608, 152.524, 0.998805
