Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  2099,07/12/18 17:22:24,51,  0.00, 90.00,313.282,, 82.971, 80.127,, 76.183,, 66.072,,, 51.758,,, 41.459,,,, 34.909,,,, 32.020,131.301,150.424,173.917,203.405,238.683,269.192,287.376,293.346,299.050,299.560,294.799,294.707,299.137,298.195,
  2101,07/12/18 17:24:42,51,  0.00, 90.00,313.250,, 83.806, 80.202,, 76.089,, 66.084,,, 52.768,,, 42.907,,,, 35.569,,,, 32.269,132.345,145.313,171.423,202.170,234.571,268.003,285.391,290.852,296.667,296.145,294.079,295.261,295.898,297.367,
  2103,07/12/18 17:25:22,51,  0.00, 90.00,313.245,, 83.404, 79.865,, 76.042,, 65.198,,, 51.670,,, 41.984,,,, 34.948,,,, 32.310,127.026,145.351,171.678,205.162,237.460,267.400,287.416,293.838,296.459,297.248,296.873,296.604,297.085,296.238,
  2105,07/12/18 17:26:02,51,  0.00, 90.00,313.249,, 83.356, 79.534,, 76.101,, 65.521,,, 52.090,,, 42.356,,,, 35.719,,,, 32.300,132.737,150.639,173.668,203.707,238.351,267.925,284.419,291.087,296.590,296.675,295.195,296.321,297.856,295.194,
  2107,07/12/18 17:26:41,51,  0.00, 90.00,313.241,, 83.192, 80.184,, 75.812,, 65.591,,, 51.642,,, 42.282,,,, 35.769,,,, 32.736,127.803,145.524,170.854,202.205,236.956,268.120,284.408,292.196,297.668,298.567,295.379,296.683,297.824,294.956,
  2109,07/12/18 17:27:20,51,  0.00, 90.00,313.234,, 83.489, 80.313,, 75.946,, 65.446,,, 52.213,,, 42.820,,,, 35.908,,,, 32.342,129.169,146.113,173.141,204.916,236.935,265.860,285.867,292.423,293.917,293.751,295.615,294.727,292.822,297.589,
  2111,07/12/18 17:29:38,51,  0.00, 90.00,313.224,, 83.856, 80.517,, 76.520,, 66.106,,, 52.660,,, 43.661,,,, 36.636,,,, 32.701,136.748,149.461,172.218,204.798,237.403,266.351,284.092,292.538,297.747,295.941,294.798,295.436,294.476,295.993,
  2113,07/12/18 17:30:17,51,  0.00, 90.00,313.206,, 83.842, 80.694,, 76.905,, 66.643,,, 52.417,,, 43.124,,,, 37.149,,,, 33.389,132.993,149.277,174.146,205.509,237.913,266.631,286.762,294.156,296.253,296.249,297.443,298.488,297.216,297.026,
  2115,07/12/18 17:30:56,51,  0.00, 90.00,313.200,, 83.824, 80.396,, 76.887,, 66.096,,, 52.624,,, 43.207,,,, 35.421,,,, 33.004,134.281,153.492,172.131,200.506,238.264,268.293,282.930,290.811,294.654,295.895,296.555,295.974,296.600,296.901,
  2117,07/12/18 17:31:36,51,  0.00, 90.00,313.198,, 83.222, 80.367,, 76.115,, 65.925,,, 52.817,,, 42.699,,,, 36.400,,,, 32.401,130.606,148.865,174.504,202.671,237.966,268.608,283.803,292.582,297.701,297.186,294.857,293.851,297.339,296.550,
  2119,07/12/18 17:32:15,51,  0.00, 90.00,313.192,, 83.320, 80.384,, 76.119,, 66.015,,, 52.629,,, 43.270,,,, 35.567,,,, 32.944,131.518,147.314,173.252,208.840,241.503,266.118,284.078,291.189,293.054,295.615,296.530,295.526,294.073,296.772,
  2121,07/12/18 17:34:33,51,  0.00, 90.00,313.179,, 83.626, 80.407,, 76.731,, 66.224,,, 52.342,,, 43.358,,,, 36.634,,,, 33.129,133.449,149.590,176.081,207.449,240.067,264.665,285.327,296.232,295.636,295.776,297.756,297.912,298.593,298.217,
  2123,07/12/18 17:35:12,51,  0.00, 90.00,313.154,, 82.758, 80.217,, 76.061,, 65.663,,, 52.623,,, 42.612,,,, 35.099,,,, 32.480,131.742,145.861,169.332,202.609,241.952,270.746,284.797,290.157,295.041,296.410,294.025,295.862,299.126,296.895,
  2125,07/12/18 17:35:52,51,  0.00, 90.00,313.152,, 83.321, 79.766,, 76.696,, 65.761,,, 52.189,,, 42.673,,,, 35.545,,,, 32.352,131.534,149.333,172.622,205.953,241.390,270.181,286.871,292.265,296.910,297.593,295.438,296.719,297.713,297.209,
  2127,07/12/18 17:36:31,51,  0.00, 90.00,313.147,, 82.900, 80.577,, 75.862,, 66.062,,, 52.602,,, 42.531,,,, 35.470,,,, 32.336,132.576,149.392,172.573,204.802,240.416,267.016,285.222,294.834,295.485,292.985,293.196,293.426,293.925,296.578,
  2129,07/12/18 17:37:10,51,  0.00, 90.00,313.129,, 83.364, 79.758,, 76.277,, 65.765,,, 52.217,,, 42.205,,,, 35.468,,,, 32.033,132.397,146.169,168.521,201.064,239.427,267.002,286.883,293.729,293.414,295.675,298.420,298.981,298.604,298.571,
  2131,07/12/18 17:39:28,51,  0.00, 90.00,313.115,, 82.433, 80.095,, 75.562,, 65.637,,, 51.590,,, 42.168,,,, 35.308,,,, 31.779,132.568,150.332,173.566,201.251,237.910,270.584,287.435,291.016,292.969,295.458,295.754,297.814,296.458,294.361,
  2133,07/12/18 17:40:07,51,  0.00, 90.00,313.105,, 83.027, 80.201,, 76.163,, 66.002,,, 52.663,,, 42.948,,,, 35.158,,,, 32.728,131.886,149.892,171.071,203.637,238.624,265.040,282.531,293.358,297.434,294.934,296.310,298.152,296.774,295.625,
  2135,07/12/18 17:40:47,51,  0.00, 90.00,313.109,, 83.492, 80.187,, 76.266,, 65.877,,, 51.973,,, 42.562,,,, 35.321,,,, 31.836,130.409,146.734,170.366,200.378,237.392,267.927,285.865,292.495,292.465,292.971,296.057,296.123,294.106,294.606,
  2137,07/12/18 17:41:26,51,  0.00, 90.00,313.091,, 83.271, 79.660,, 76.093,, 65.743,,, 51.812,,, 42.581,,,, 35.690,,,, 31.899,126.431,143.815,174.432,203.252,237.420,268.530,285.276,293.274,296.282,296.997,296.358,297.540,298.852,297.566,
  2139,07/12/18 17:42:06,51,  0.00, 90.00,313.094,, 82.936, 79.665,, 75.761,, 65.270,,, 52.006,,, 41.839,,,, 35.249,,,, 32.300,129.886,148.147,172.907,202.023,235.366,265.703,287.619,297.462,295.232,292.030,294.294,294.304,293.597,295.358,
  2141,07/12/18 17:44:23,51,  0.00, 90.00,313.068,, 82.747, 79.383,, 75.607,, 65.211,,, 51.276,,, 41.536,,,, 35.078,,,, 31.078,130.189,144.878,169.724,203.571,235.739,267.162,286.909,291.259,291.222,291.845,294.093,296.652,297.496,294.966,
  2143,07/12/18 17:45:02,51,  0.00, 90.00,313.072,, 82.600, 79.567,, 76.061,, 65.296,,, 51.384,,, 41.612,,,, 34.603,,,, 31.107,127.338,145.748,170.876,203.119,238.101,267.833,285.664,293.737,294.713,295.025,296.223,297.007,299.503,299.307,
  2145,07/12/18 17:45:41,51,  0.00, 90.00,313.063,, 82.818, 79.578,, 75.173,, 64.851,,, 51.569,,, 41.466,,,, 34.294,,,, 31.142,129.303,145.076,169.863,201.417,235.104,266.548,287.022,292.114,297.156,299.081,297.787,298.361,297.476,296.350,
  2147,07/12/18 17:46:20,51,  0.00, 90.00,313.058,, 82.741, 79.803,, 74.939,, 65.115,,, 51.695,,, 41.701,,,, 35.056,,,, 31.259,127.871,147.344,171.235,205.572,239.509,266.407,285.920,293.651,292.408,291.804,294.531,295.957,297.756,297.481,
  2149,07/12/18 17:46:59,51,  0.00, 90.00,313.048,, 82.581, 79.203,, 75.219,, 65.397,,, 51.753,,, 41.466,,,, 34.635,,,, 31.482,129.635,145.364,168.904,204.828,240.063,267.846,285.231,291.430,295.899,295.265,295.824,295.582,297.437,297.387,
  2151,07/12/18 17:49:16,51,  0.00, 90.00,313.045,, 83.027, 79.981,, 76.008,, 65.932,,, 51.605,,, 42.275,,,, 35.094,,,, 31.605,127.913,148.139,168.784,199.628,237.855,268.032,287.565,292.640,293.966,296.302,295.867,295.308,298.491,296.960,
  2153,07/12/18 17:49:55,51,  0.00, 90.00,313.027,, 83.128, 80.070,, 75.983,, 66.556,,, 51.973,,, 41.990,,,, 35.272,,,, 31.897,129.267,146.690,171.388,202.998,235.649,265.164,285.375,293.730,295.989,295.722,295.507,294.413,294.486,296.523,
  2155,07/12/18 17:50:35,51,  0.00, 90.00,313.026,, 83.534, 79.824,, 75.479,, 65.798,,, 51.936,,, 42.623,,,, 35.494,,,, 31.967,134.793,150.193,168.720,200.557,240.052,270.952,289.965,293.111,292.446,293.658,294.739,297.512,298.112,295.799,
  2157,07/12/18 17:51:15,51,  0.00, 90.00,313.014,, 83.101, 79.680,, 75.751,, 66.026,,, 51.799,,, 42.013,,,, 34.797,,,, 31.880,129.544,149.174,171.483,199.179,235.121,264.610,284.064,295.068,298.148,296.466,294.300,294.010,294.441,294.437,
  2159,07/12/18 17:51:55,51,  0.00, 90.00,313.032,, 82.951, 79.457,, 75.356,, 66.041,,, 51.585,,, 41.741,,,, 35.240,,,, 32.140,127.929,144.942,169.296,201.929,239.340,266.552,287.293,294.988,293.057,292.148,294.196,296.804,299.900,296.424,
  2161,07/12/18 17:54:12,51,  0.00, 90.00,313.003,, 83.244, 79.348,, 76.054,, 65.587,,, 52.081,,, 41.821,,,, 34.829,,,, 31.278,130.108,146.390,171.727,200.170,233.934,266.352,287.407,290.343,292.295,296.214,295.406,296.504,299.400,296.753,
  2163,07/12/18 17:54:52,51,  0.00, 90.00,312.999,, 82.868, 79.008,, 75.397,, 64.851,,, 51.901,,, 42.309,,,, 34.227,,,, 32.050,126.434,145.525,170.706,200.463,238.908,269.080,285.252,291.418,296.093,296.772,296.335,294.870,295.847,295.304,
  2165,07/12/18 17:55:30,51,  0.00, 90.00,312.974,, 83.236, 79.578,, 75.632,, 65.325,,, 51.102,,, 41.707,,,, 34.761,,,, 31.324,127.698,146.322,170.219,202.948,237.014,264.780,283.535,290.888,291.978,292.728,298.380,298.094,294.561,296.860,
  2167,07/12/18 17:56:10,51,  0.00, 90.00,312.991,, 82.787, 79.525,, 75.083,, 65.180,,, 51.431,,, 42.066,,,, 35.162,,,, 31.549,128.857,147.945,169.988,198.774,235.656,267.776,283.666,289.774,295.757,296.109,296.547,294.188,294.566,296.951,
  2169,07/12/18 17:56:49,51,  0.00, 90.00,312.981,, 83.095, 80.238,, 76.095,, 65.473,,, 51.840,,, 42.061,,,, 34.980,,,, 31.665,131.565,150.289,171.063,200.792,233.477,265.470,285.530,292.373,294.308,292.424,294.012,298.025,298.922,294.608,
  2171,07/12/18 17:59:06,51,  0.00, 90.00,312.966,, 83.709, 79.976,, 75.825,, 65.401,,, 52.032,,, 41.908,,,, 35.594,,,, 31.728,130.418,149.863,172.199,203.953,238.402,267.646,287.860,293.577,294.607,295.875,296.378,294.791,296.013,298.161,
  2173,07/12/18 17:59:45,51,  0.00, 90.00,312.948,, 83.169, 79.712,, 75.873,, 65.349,,, 51.633,,, 42.568,,,, 34.786,,,, 31.565,132.210,147.948,167.876,198.466,235.873,268.505,288.938,292.069,292.398,296.964,297.017,294.300,294.116,297.007,
  2175,07/12/18 18:00:24,51,  0.00, 90.00,312.952,, 83.060, 79.746,, 75.551,, 65.646,,, 51.344,,, 42.238,,,, 35.057,,,, 31.620,130.351,148.523,168.312,199.790,239.234,268.639,287.600,293.111,293.487,296.868,298.029,296.322,295.794,298.419,
  2177,07/12/18 18:01:04,51,  0.00, 90.00,312.929,, 83.007, 79.906,, 75.414,, 65.978,,, 52.423,,, 42.228,,,, 35.148,,,, 31.692,131.236,145.797,170.968,205.209,237.362,265.526,285.863,293.553,295.937,296.022,294.900,297.499,295.438,293.882,
  2179,07/12/18 18:01:43,51,  0.00, 90.00,312.917,, 83.149, 79.806,, 75.285,, 65.930,,, 51.593,,, 42.110,,,, 34.824,,,, 31.646,135.229,148.543,170.691,203.828,239.237,268.503,286.890,291.539,292.866,297.325,296.446,295.213,294.917,295.755,
  2181,07/12/18 18:04:00,51,  0.00, 90.00,312.877,, 83.123, 79.453,, 75.148,, 65.566,,, 51.720,,, 42.296,,,, 35.702,,,, 31.498,127.056,144.316,170.964,202.484,239.041,265.627,282.906,292.396,295.012,297.104,296.319,293.991,294.262,297.152,
  2183,07/12/18 18:04:39,51,  0.00, 90.00,312.862,, 83.133, 79.883,, 75.810,, 65.657,,, 51.669,,, 42.415,,,, 34.793,,,, 31.399,130.882,147.930,172.027,203.435,235.255,263.694,286.652,293.898,294.179,294.894,296.345,296.431,295.700,295.540,
  2185,07/12/18 18:05:19,51,  0.00, 90.00,312.856,, 83.168, 79.411,, 75.577,, 65.638,,, 52.190,,, 41.947,,,, 35.592,,,, 31.375,131.740,146.350,172.571,206.058,239.697,268.406,285.290,292.240,296.227,294.871,295.717,298.058,296.042,294.796,
  2187,07/12/18 18:05:59,51,  0.00, 90.00,312.826,, 83.041, 79.687,, 76.010,, 64.980,,, 52.068,,, 42.040,,,, 34.768,,,, 31.919,131.845,151.396,172.470,201.702,239.423,270.385,286.457,290.075,294.683,296.953,294.959,296.803,297.818,295.798,
  2189,07/12/18 18:06:38,51,  0.00, 90.00,312.820,, 83.354, 79.768,, 75.985,, 66.071,,, 52.115,,, 42.027,,,, 35.499,,,, 31.422,127.563,144.626,169.159,201.964,238.461,266.571,285.060,293.165,295.968,294.754,295.666,297.173,295.774,294.587,
  2191,07/12/18 18:08:56,51,  0.00, 90.00,312.755,, 83.405, 79.689,, 75.930,, 65.474,,, 51.406,,, 42.275,,,, 34.932,,,, 31.812,129.626,146.074,168.005,200.183,238.716,269.662,285.774,290.870,294.382,298.673,297.260,295.898,298.490,296.652,
  2193,07/12/18 18:09:36,51,  0.00, 90.00,312.749,, 83.045, 79.228,, 75.816,, 65.875,,, 52.186,,, 42.734,,,, 34.962,,,, 31.350,127.678,144.404,170.286,200.955,237.355,268.181,283.779,291.134,294.395,293.422,293.959,296.390,297.508,296.237,
  2195,07/12/18 18:10:15,51,  0.00, 90.00,312.726,, 83.183, 79.765,, 76.054,, 65.581,,, 51.405,,, 42.708,,,, 34.704,,,, 32.105,131.376,147.870,171.915,203.813,237.327,266.051,286.042,290.907,292.908,297.112,297.812,296.572,294.559,297.227,
  2197,07/12/18 18:10:56,51,  0.00, 90.00,312.703,, 83.352, 79.561,, 75.376,, 65.501,,, 52.423,,, 42.841,,,, 35.288,,,, 32.391,130.967,145.616,171.213,205.828,241.081,268.513,284.682,290.491,295.332,297.167,294.690,293.122,296.401,297.414,
  2199,07/12/18 18:11:36,51,  0.00, 90.00,312.691,, 82.839, 79.399,, 76.030,, 65.877,,, 51.831,,, 42.285,,,, 34.427,,,, 31.053,126.755,146.471,170.608,199.195,237.259,268.205,284.749,292.394,294.992,295.318,295.871,295.816,299.035,297.502,
  2201,07/12/18 18:13:54,51,  0.00, 90.00,312.597,, 82.714, 79.920,, 75.873,, 66.208,,, 51.821,,, 42.659,,,, 35.096,,,, 31.565,130.006,149.478,174.247,202.841,233.654,263.155,284.430,293.033,295.634,295.501,296.893,299.294,297.320,296.012,
  2203,07/12/18 18:14:33,51,  0.00, 90.00,312.584,, 83.028, 78.882,, 75.691,, 65.420,,, 51.900,,, 42.304,,,, 35.173,,,, 31.365,132.154,150.412,172.051,201.121,235.700,267.211,286.111,291.762,293.551,294.279,296.535,296.172,296.852,296.531,
  2205,07/12/18 18:15:12,51,  0.00, 90.00,312.563,, 83.218, 79.434,, 76.026,, 65.619,,, 52.385,,, 42.055,,,, 34.914,,,, 31.841,129.523,149.395,171.754,202.313,240.243,270.306,285.720,293.048,297.709,298.804,297.597,294.466,296.154,295.612,
  2207,07/12/18 18:15:51,51,  0.00, 90.00,312.541,, 83.331, 79.248,, 75.662,, 65.293,,, 51.758,,, 41.651,,,, 34.492,,,, 31.371,129.156,147.207,171.921,201.445,237.486,268.702,286.645,293.194,295.732,295.698,295.699,294.753,294.406,296.782,
  2209,07/12/18 18:16:30,51,  0.00, 90.00,312.531,, 82.930, 79.588,, 75.526,, 65.577,,, 52.309,,, 42.498,,,, 34.734,,,, 31.497,129.385,146.646,172.266,202.118,237.590,267.451,285.482,290.494,292.989,295.083,295.113,295.328,296.611,296.699,
  2211,07/12/18 18:18:49,51,  0.00, 90.00,312.431,, 83.485, 79.822,, 76.190,, 65.548,,, 52.238,,, 42.543,,,, 35.642,,,, 31.963,132.847,148.287,173.384,203.405,238.669,267.591,287.446,296.517,298.119,295.933,295.934,295.910,294.070,295.359,
  2213,07/12/18 18:19:28,51,  0.00, 90.00,312.405,, 82.944, 79.879,, 75.992,, 65.784,,, 52.106,,, 42.204,,,, 35.179,,,, 31.986,130.266,147.682,169.468,202.004,236.608,265.556,288.263,295.367,294.622,293.188,296.439,296.621,299.412,298.736,
  2215,07/12/18 18:20:08,51,  0.00, 90.00,312.389,, 83.502, 79.778,, 76.211,, 65.771,,, 51.660,,, 42.880,,,, 35.834,,,, 32.594,133.556,150.342,170.045,201.393,238.338,266.828,287.159,294.909,294.783,296.222,296.633,296.367,296.258,296.795,
  2217,07/12/18 18:20:48,51,  0.00, 90.00,312.361,, 83.207, 80.018,, 75.827,, 65.817,,, 52.312,,, 42.395,,,, 34.984,,,, 31.470,129.506,148.176,173.288,201.220,235.617,264.484,282.474,291.248,297.598,297.705,295.652,296.588,299.070,298.628,
  2219,07/12/18 18:21:28,51,  0.00, 90.00,312.353,, 82.848, 79.500,, 76.243,, 65.829,,, 51.661,,, 42.158,,,, 34.833,,,, 31.445,129.088,145.918,171.284,201.962,236.386,266.685,285.977,292.083,294.097,295.374,295.225,296.666,297.599,294.570,
  2221,07/12/18 18:23:45,51,  0.00, 90.00,312.262,, 82.738, 79.591,, 75.919,, 65.813,,, 51.817,,, 41.973,,,, 34.956,,,, 30.925,130.652,148.670,173.645,205.229,240.560,268.120,286.291,296.210,297.481,295.228,297.262,298.838,300.150,298.238,
  2223,07/12/18 18:24:25,51,  0.00, 90.00,312.256,, 83.128, 79.575,, 75.712,, 65.565,,, 51.769,,, 42.033,,,, 34.948,,,, 31.263,131.046,143.743,168.912,203.208,240.364,266.224,285.956,292.291,295.955,296.349,294.275,295.980,296.841,295.019,
  2225,07/12/18 18:25:04,51,  0.00, 90.00,312.222,, 82.885, 79.390,, 75.875,, 65.564,,, 51.558,,, 42.056,,,, 34.855,,,, 31.847,128.153,145.165,170.965,205.688,239.939,266.156,284.684,292.127,296.302,296.536,295.949,293.771,294.649,294.905,
  2227,07/12/18 18:25:43,51,  0.00, 90.00,312.208,, 83.351, 79.752,, 75.496,, 65.112,,, 51.538,,, 42.095,,,, 35.094,,,, 30.812,130.993,147.783,167.813,198.564,237.445,266.069,282.555,291.209,294.805,296.825,296.927,296.262,296.861,295.706,
  2229,07/12/18 18:26:22,51,  0.00, 90.00,312.183,, 82.736, 79.643,, 75.789,, 65.384,,, 52.065,,, 41.502,,,, 35.355,,,, 31.620,131.050,149.392,169.955,197.902,237.657,269.680,288.628,294.692,295.051,296.978,298.156,297.788,298.148,298.377,
  2231,07/12/18 18:28:40,51,  0.00, 90.00,312.112,, 83.098, 79.480,, 75.591,, 65.858,,, 51.979,,, 42.291,,,, 34.678,,,, 30.989,130.289,149.314,170.975,199.375,236.852,267.014,284.917,292.255,294.776,297.640,295.939,296.448,296.954,296.013,
  2233,07/12/18 18:29:19,51,  0.00, 90.00,312.094,, 83.185, 79.658,, 75.724,, 65.479,,, 52.020,,, 41.779,,,, 34.978,,,, 31.917,129.165,145.837,171.457,202.915,238.301,267.011,284.285,292.627,296.018,295.566,295.551,294.190,296.188,296.841,
  2235,07/12/18 18:29:58,51,  0.00, 90.00,312.072,, 83.168, 79.530,, 75.965,, 65.802,,, 51.582,,, 41.944,,,, 35.201,,,, 31.756,132.960,145.950,169.691,201.663,238.238,268.053,287.674,294.980,296.360,295.792,297.653,297.780,297.583,297.077,
  2237,07/12/18 18:30:37,51,  0.00, 90.00,312.062,, 82.867, 79.490,, 75.735,, 65.916,,, 51.478,,, 41.888,,,, 34.366,,,, 31.374,128.040,146.237,170.998,202.709,239.295,266.705,282.900,294.019,297.060,295.922,296.305,294.537,295.391,296.543,
  2239,07/12/18 18:31:17,51,  0.00, 90.00,312.037,, 83.424, 79.647,, 75.431,, 65.800,,, 52.001,,, 42.030,,,, 34.587,,,, 31.532,128.999,145.967,170.165,201.609,235.926,266.451,285.315,291.617,293.679,294.009,294.805,295.029,296.008,294.246,
  2241,07/12/18 18:33:34,51,  0.00, 90.00,311.970,, 83.374, 79.846,, 76.238,, 65.815,,, 51.976,,, 42.323,,,, 34.957,,,, 31.603,131.279,147.223,170.378,201.920,237.663,267.254,285.586,293.476,295.621,297.403,297.254,295.806,296.666,297.082,
  2243,07/12/18 18:34:14,51,  0.00, 90.00,311.947,, 83.271, 79.674,, 75.829,, 66.358,,, 50.975,,, 42.383,,,, 34.484,,,, 31.195,129.885,147.100,170.719,201.021,233.719,265.867,289.008,292.447,291.897,297.431,297.661,294.420,294.607,296.796,
  2245,07/12/18 18:34:54,51,  0.00, 90.00,311.942,, 83.348, 80.351,, 75.899,, 65.676,,, 51.466,,, 42.479,,,, 35.023,,,, 31.208,129.490,145.514,169.469,204.036,236.813,264.196,286.109,294.523,293.873,295.672,297.872,296.648,295.914,297.890,
  2247,07/12/18 18:35:33,51,  0.00, 90.00,311.942,, 83.218, 79.846,, 76.143,, 65.691,,, 51.972,,, 42.018,,,, 35.363,,,, 31.481,126.470,145.779,169.991,199.644,235.349,266.715,285.820,289.343,291.940,293.365,294.998,296.933,295.251,294.583,
  2249,07/12/18 18:36:12,51,  0.00, 90.00,311.908,, 82.944, 79.584,, 75.830,, 65.624,,, 51.668,,, 41.984,,,, 34.489,,,, 31.852,131.583,147.469,170.093,201.612,233.959,265.320,287.511,293.067,296.462,297.613,294.497,295.438,296.668,296.636,
  2251,07/12/18 18:38:30,51,  0.00, 90.00,311.852,, 83.182, 79.628,, 75.908,, 65.831,,, 51.408,,, 42.097,,,, 34.988,,,, 31.708,129.499,148.102,171.166,201.503,237.145,267.267,287.142,293.620,295.116,296.452,297.546,297.384,297.156,298.895,
  2253,07/12/18 18:39:09,51,  0.00, 90.00,311.822,, 83.652, 80.063,, 75.309,, 65.887,,, 51.200,,, 41.798,,,, 34.764,,,, 31.680,131.149,147.664,169.033,199.239,237.708,266.874,284.673,293.828,296.881,297.652,296.962,296.783,296.721,296.428,
  2255,07/12/18 18:39:49,51,  0.00, 90.00,311.813,, 83.013, 79.551,, 75.808,, 65.839,,, 52.057,,, 42.070,,,, 34.652,,,, 31.198,129.909,146.754,170.194,200.648,239.259,267.889,281.458,291.424,298.582,295.839,295.320,298.366,299.057,294.920,
  2257,07/12/18 18:40:28,51,  0.00, 90.00,311.799,, 83.211, 80.104,, 76.376,, 65.628,,, 51.797,,, 41.767,,,, 35.064,,,, 30.949,129.005,148.057,171.366,201.607,236.007,266.980,286.264,292.628,297.511,298.409,296.190,296.187,299.816,296.822,
  2259,07/12/18 18:41:07,51,  0.00, 90.00,311.789,, 83.290, 79.712,, 76.128,, 65.029,,, 51.950,,, 42.146,,,, 34.650,,,, 31.336,130.959,148.199,170.290,199.091,238.582,268.896,283.646,292.572,298.031,296.232,296.504,295.478,296.188,296.051,
  2261,07/12/18 18:43:25,51,  0.00, 90.00,311.741,, 82.996, 79.295,, 75.550,, 65.460,,, 51.349,,, 41.967,,,, 34.502,,,, 31.771,130.660,146.873,169.720,202.443,238.277,266.724,285.497,293.337,294.503,293.338,295.310,295.397,294.414,295.891,
  2263,07/12/18 18:44:04,51,  0.00, 90.00,311.739,, 82.831, 79.393,, 75.313,, 65.495,,, 51.647,,, 41.593,,,, 34.142,,,, 31.514,130.157,148.368,173.915,201.648,237.108,267.651,285.789,292.816,292.411,292.852,295.015,295.320,297.172,296.053,
  2265,07/12/18 18:44:43,51,  0.00, 90.00,311.725,, 82.627, 79.940,, 75.574,, 65.857,,, 52.158,,, 41.988,,,, 34.959,,,, 31.502,129.304,149.363,172.488,201.331,237.069,266.314,284.669,294.970,296.119,295.306,298.362,298.378,299.073,299.024,
  2267,07/12/18 18:45:22,51,  0.00, 90.00,311.688,, 82.790, 79.484,, 75.471,, 65.682,,, 51.446,,, 42.174,,,, 34.677,,,, 31.424,131.176,149.870,173.045,205.888,238.184,267.127,285.330,289.829,293.016,295.740,294.925,294.476,295.772,295.510,
  2269,07/12/18 18:46:01,51,  0.00, 90.00,311.697,, 82.943, 79.433,, 75.791,, 65.815,,, 51.767,,, 42.378,,,, 35.124,,,, 31.401,133.286,150.202,171.446,198.918,237.003,270.540,289.394,295.734,298.270,296.840,295.474,298.580,299.713,296.814,
  2271,07/12/18 18:48:19,51,  0.00, 90.00,311.673,, 83.099, 80.165,, 75.443,, 65.528,,, 51.264,,, 41.681,,,, 35.235,,,, 31.186,132.822,148.186,170.499,201.428,234.124,265.089,286.626,294.082,296.288,294.803,294.911,295.679,296.419,297.378,
  2273,07/12/18 18:48:58,51,  0.00, 90.00,311.668,, 83.236, 79.488,, 75.832,, 65.634,,, 52.399,,, 41.254,,,, 35.096,,,, 31.963,130.362,147.571,170.616,200.822,235.787,266.198,286.292,293.036,298.053,297.612,296.413,294.732,295.651,297.294,
  2275,07/12/18 18:49:37,51,  0.00, 90.00,311.649,, 83.172, 79.841,, 76.379,, 66.216,,, 51.832,,, 42.248,,,, 34.882,,,, 31.785,131.028,146.932,167.244,199.387,237.432,266.985,288.840,296.387,296.490,294.123,295.285,296.421,296.001,295.445,
  2277,07/12/18 18:50:17,51,  0.00, 90.00,311.642,, 83.366, 79.473,, 76.333,, 65.971,,, 52.010,,, 41.881,,,, 35.170,,,, 31.457,129.960,144.139,167.627,202.005,237.553,266.860,285.802,292.747,294.123,296.413,295.571,296.080,297.221,296.923,
  2279,07/12/18 18:50:57,51,  0.00, 90.00,311.636,, 83.609, 79.575,, 76.441,, 65.730,,, 51.537,,, 42.163,,,, 35.401,,,, 31.779,132.376,148.419,168.282,200.235,240.587,266.942,282.537,293.375,298.259,297.415,297.804,298.545,297.850,296.843,
  2281,07/12/18 18:53:14,51,  0.00, 90.00,311.603,, 83.769, 80.178,, 76.320,, 65.798,,, 52.069,,, 42.067,,,, 35.085,,,, 31.498,130.313,147.071,173.329,201.860,234.142,266.468,285.375,292.507,295.922,296.870,298.396,296.724,296.826,296.453,
  2283,07/12/18 18:53:53,51,  0.00, 90.00,311.615,, 83.687, 80.014,, 76.010,, 65.860,,, 52.547,,, 42.436,,,, 35.137,,,, 32.041,130.699,147.008,172.979,201.576,234.518,265.799,285.213,293.479,295.122,294.932,296.824,296.464,295.657,295.908,
  2285,07/12/18 18:54:33,51,  0.00, 90.00,311.601,, 83.628, 79.656,, 75.941,, 66.542,,, 52.377,,, 42.145,,,, 34.420,,,, 31.732,127.599,143.738,170.655,201.899,235.339,267.173,288.775,295.647,294.642,293.471,296.603,298.882,296.834,295.332,
  2287,07/12/18 18:55:12,51,  0.00, 90.00,311.592,, 83.927, 80.379,, 76.245,, 66.451,,, 51.730,,, 42.018,,,, 35.150,,,, 31.200,130.690,150.032,170.436,198.831,233.986,265.243,283.318,293.754,298.420,296.606,295.323,297.715,299.439,297.179,
  2289,07/12/18 18:55:51,51,  0.00, 90.00,311.591,, 83.110, 80.196,, 75.911,, 66.403,,, 51.983,,, 42.544,,,, 35.197,,,, 31.391,130.834,145.424,169.519,200.876,235.787,267.680,286.451,292.196,294.452,298.459,297.903,295.668,296.566,295.882,
