Record,DateTime,50,Azdeg,Eldeg,TkBBK,Ch22.000,Ch22.234,Ch22.500,Ch23.000,Ch23.034,Ch23.500,Ch23.834,Ch24.000,Ch24.500,Ch25.000,Ch25.500,Ch26.000,Ch26.234,Ch26.500,Ch27.000,Ch27.500,Ch28.000,Ch28.500,Ch29.000,Ch29.500,Ch30.000,Ch51.248,Ch51.760,Ch52.280,Ch52.804,Ch53.336,Ch53.848,Ch54.400,Ch54.940,Ch55.500,Ch56.020,Ch56.660,Ch57.288,Ch57.964,Ch58.800,Ch
  2179,07/05/18 17:22:40,51,  0.00, 90.00,310.585,,146.626,144.831,,141.499,,131.180,,,118.492,,,111.657,,,,109.047,,,,108.402,192.975,201.959,218.921,239.634,257.994,273.221,284.711,289.986,294.319,294.767,294.182,295.032,294.101,295.078,
  2181,07/05/18 17:23:40,51,  0.00, 90.00,310.548,,143.420,140.832,,137.727,,126.647,,,114.450,,,107.070,,,,103.750,,,,103.463,189.974,200.325,216.133,235.749,260.447,278.260,287.767,292.215,293.185,293.772,295.346,295.965,294.729,294.552,
  2183,07/05/18 17:24:19,51,  0.00, 90.00,310.526,,142.138,139.661,,136.358,,125.525,,,112.223,,,105.682,,,,101.857,,,,101.733,188.659,197.817,212.211,234.042,258.381,276.230,286.572,292.107,293.420,294.980,294.792,294.420,295.382,295.533,
  2185,07/05/18 17:24:58,51,  0.00, 90.00,310.495,,141.307,138.838,,136.032,,124.836,,,111.645,,,104.650,,,,101.438,,,,100.920,187.813,199.132,214.359,234.958,257.645,276.450,287.467,291.947,294.821,295.245,295.026,294.348,295.173,296.087,
  2187,07/05/18 17:25:38,51,  0.00, 90.00,310.490,,141.113,138.855,,135.452,,124.469,,,111.997,,,104.933,,,,101.161,,,,101.087,191.267,200.896,215.940,233.564,253.661,274.009,289.004,294.103,294.198,294.837,294.846,293.773,294.513,294.868,
  2189,07/05/18 17:26:17,51,  0.00, 90.00,310.459,,140.722,138.575,,134.919,,124.275,,,110.613,,,103.423,,,,100.783,,,,100.464,192.089,202.326,214.712,232.313,254.668,275.874,288.704,292.355,293.624,294.558,294.635,294.250,296.976,295.581,
  2191,07/05/18 17:27:17,51,  0.00, 90.00,310.422,,139.636,137.149,,133.855,,123.190,,,109.143,,,102.499,,,, 99.141,,,, 99.290,185.330,198.089,211.647,231.265,255.179,274.149,285.786,291.641,293.476,292.855,293.488,294.490,295.446,294.487,
  2193,07/05/18 17:27:56,51,  0.00, 90.00,310.412,,139.817,137.046,,134.154,,123.007,,,109.414,,,102.791,,,, 99.491,,,, 99.414,188.651,199.385,213.753,234.386,256.424,275.153,287.859,292.699,296.532,292.539,292.946,294.493,294.711,294.228,
  2195,07/05/18 17:28:36,51,  0.00, 90.00,310.381,,139.270,136.797,,133.797,,122.609,,,108.622,,,102.545,,,, 98.895,,,, 99.006,186.057,196.174,212.127,231.343,253.623,273.047,287.221,291.833,292.169,291.564,292.007,293.696,295.865,294.734,
  2197,07/05/18 17:29:15,51,  0.00, 90.00,310.337,,138.929,136.486,,133.432,,122.089,,,109.022,,,101.541,,,, 98.461,,,, 98.116,187.441,199.050,211.906,231.558,254.397,274.086,286.541,289.715,290.554,295.633,295.816,295.072,294.829,294.216,
  2199,07/05/18 17:29:54,51,  0.00, 90.00,310.323,,137.987,136.086,,132.733,,121.377,,,107.743,,,101.384,,,, 97.592,,,, 97.715,186.834,196.820,213.968,234.662,257.881,277.344,287.270,291.768,296.793,296.307,294.255,294.637,296.466,294.644,
  2201,07/05/18 17:30:55,51,  0.00, 90.00,310.311,,137.363,135.515,,132.297,,121.180,,,107.138,,,100.359,,,, 97.381,,,, 96.978,186.949,196.819,210.162,228.898,254.347,274.402,286.338,292.534,292.610,292.581,294.912,295.445,295.726,295.393,
  2203,07/05/18 17:31:34,51,  0.00, 90.00,310.274,,137.338,135.922,,132.409,,121.205,,,107.998,,,101.184,,,, 97.212,,,, 98.390,186.383,197.481,212.605,229.702,252.829,274.744,287.412,290.792,292.658,293.980,295.128,294.643,294.275,294.284,
  2205,07/05/18 17:32:13,51,  0.00, 90.00,310.259,,137.708,135.184,,132.508,,121.373,,,107.251,,,100.672,,,, 97.191,,,, 96.947,185.381,196.148,211.147,231.574,255.280,271.899,283.628,291.518,294.420,295.745,295.623,294.935,294.778,295.502,
  2207,07/05/18 17:32:52,51,  0.00, 90.00,310.255,,136.963,134.858,,131.364,,120.141,,,106.101,,, 99.731,,,, 95.866,,,, 95.910,183.000,192.724,208.100,227.184,250.972,273.852,287.203,289.910,291.620,294.291,294.703,295.276,294.420,292.962,
  2209,07/05/18 17:33:32,51,  0.00, 90.00,310.232,,135.922,133.748,,130.116,,118.560,,,105.219,,, 97.820,,,, 94.150,,,, 93.453,182.299,193.135,210.410,231.667,253.967,274.178,288.249,292.181,292.870,294.836,296.312,294.979,295.458,294.642,
  2211,07/05/18 17:34:31,51,  0.00, 90.00,310.214,,135.822,132.973,,129.595,,118.034,,,104.239,,, 97.075,,,, 93.110,,,, 93.251,180.860,192.536,207.699,229.565,253.545,272.075,285.155,288.914,290.128,294.754,294.968,292.990,293.965,293.072,
  2213,07/05/18 17:35:11,51,  0.00, 90.00,310.192,,135.056,132.841,,129.380,,117.770,,,103.891,,, 96.532,,,, 92.622,,,, 92.476,181.224,193.027,207.980,229.432,252.865,273.026,285.862,290.853,293.248,293.970,294.338,297.006,297.031,295.013,
  2215,07/05/18 17:35:50,51,  0.00, 90.00,310.172,,134.285,132.225,,128.634,,116.695,,,102.574,,, 95.475,,,, 91.556,,,, 91.240,178.095,190.210,206.650,229.055,253.312,274.440,287.191,291.019,292.861,293.883,293.809,294.220,293.844,295.378,
  2217,07/05/18 17:36:30,51,  0.00, 90.00,310.163,,134.298,131.541,,128.467,,116.917,,,101.953,,, 95.368,,,, 91.222,,,, 90.926,180.020,191.474,206.544,228.206,252.379,273.200,286.864,293.455,295.589,293.648,294.168,294.786,295.099,294.940,
  2219,07/05/18 17:37:09,51,  0.00, 90.00,310.130,,133.378,130.547,,127.361,,115.952,,,101.263,,, 93.531,,,, 89.885,,,, 89.578,177.528,188.797,204.901,227.308,251.257,273.061,286.144,292.680,294.638,293.879,294.437,294.925,292.098,292.772,
  2221,07/05/18 17:38:08,51,  0.00, 90.00,310.110,,131.205,128.859,,124.571,,113.152,,, 98.399,,, 90.910,,,, 86.656,,,, 86.290,175.082,187.539,204.542,229.872,254.361,272.869,288.666,294.620,294.360,294.226,294.297,294.508,295.196,294.691,
  2223,07/05/18 17:38:48,51,  0.00, 90.00,310.091,,130.794,128.755,,124.257,,113.006,,, 98.093,,, 90.284,,,, 86.282,,,, 85.273,177.378,191.416,205.513,227.710,251.587,273.068,286.129,292.188,296.402,295.424,294.174,296.557,297.862,295.364,
  2225,07/05/18 17:39:27,51,  0.00, 90.00,310.068,,130.285,127.597,,123.096,,111.894,,, 97.029,,, 89.341,,,, 84.860,,,, 84.002,175.204,186.931,204.218,226.472,251.496,271.727,284.010,290.466,295.963,295.997,293.213,294.595,295.453,294.542,
  2227,07/05/18 17:40:07,51,  0.00, 90.00,310.053,,129.231,125.783,,122.775,,109.982,,, 95.392,,, 87.758,,,, 82.171,,,, 82.544,175.894,189.605,204.021,224.461,249.971,273.144,287.775,291.161,292.570,292.629,294.167,294.364,294.549,294.707,
  2229,07/05/18 17:40:46,51,  0.00, 90.00,310.041,,127.732,125.302,,121.474,,109.231,,, 94.670,,, 86.703,,,, 81.957,,,, 80.485,176.920,187.915,203.429,226.336,251.325,272.432,283.958,289.762,292.727,293.684,294.932,295.764,295.422,294.818,
  2231,07/05/18 17:41:47,51,  0.00, 90.00,310.004,,126.704,123.993,,120.016,,107.063,,, 92.903,,, 83.766,,,, 78.533,,,, 78.438,172.876,188.232,204.275,224.451,251.054,274.124,284.472,290.176,292.586,294.054,294.174,294.130,295.584,293.255,
  2233,07/05/18 17:42:26,51,  0.00, 90.00,309.988,,125.967,123.668,,119.572,,106.918,,, 91.819,,, 83.239,,,, 78.260,,,, 77.366,174.660,186.015,203.949,225.022,250.471,271.986,285.439,291.284,293.911,294.219,294.416,295.607,295.312,295.332,
  2235,07/05/18 17:43:06,51,  0.00, 90.00,309.979,,125.582,122.956,,119.091,,107.122,,, 91.528,,, 82.827,,,, 77.796,,,, 76.888,174.215,188.458,205.555,224.790,250.919,272.186,285.464,292.907,294.338,293.729,294.118,294.124,295.110,294.328,
  2237,07/05/18 17:43:44,51,  0.00, 90.00,309.941,,124.322,121.478,,117.049,,104.334,,, 89.565,,, 80.210,,,, 74.913,,,, 73.406,172.770,185.249,202.063,225.184,250.920,272.039,284.613,290.581,292.524,293.710,293.439,294.415,295.550,294.804,
  2239,07/05/18 17:44:24,51,  0.00, 90.00,309.918,,122.848,119.964,,115.797,,102.992,,, 87.729,,, 78.091,,,, 72.625,,,, 70.734,169.472,183.557,201.059,223.368,249.837,271.563,285.347,291.747,294.312,294.215,295.355,296.538,296.034,294.675,
  2241,07/05/18 17:45:23,51,  0.00, 90.00,309.889,,120.631,117.738,,113.502,,100.641,,, 85.242,,, 75.683,,,, 69.442,,,, 68.118,169.011,182.276,199.386,223.390,249.884,272.802,287.390,291.420,291.501,290.841,295.594,296.676,295.514,294.377,
  2243,07/05/18 17:46:03,51,  0.00, 90.00,309.870,,119.518,116.379,,112.134,, 99.395,,, 83.735,,, 73.469,,,, 66.662,,,, 64.747,167.088,179.820,197.649,221.181,248.630,272.153,285.475,290.992,293.421,294.167,293.330,294.920,295.356,295.931,
  2245,07/05/18 17:46:43,51,  0.00, 90.00,309.853,,118.379,115.465,,111.094,, 98.160,,, 82.315,,, 72.438,,,, 66.271,,,, 63.196,168.630,179.260,198.077,222.421,249.634,270.654,284.900,291.100,292.251,293.259,295.088,295.703,295.279,294.179,
  2247,07/05/18 17:47:22,51,  0.00, 90.00,309.842,,117.783,114.877,,110.475,, 96.782,,, 81.821,,, 71.028,,,, 65.064,,,, 62.301,167.098,179.440,197.063,220.652,248.034,270.371,284.939,290.890,292.130,293.216,293.683,293.807,293.851,293.885,
  2249,07/05/18 17:48:01,51,  0.00, 90.00,309.804,,117.846,114.692,,110.563,, 97.582,,, 81.287,,, 71.476,,,, 65.000,,,, 62.901,165.519,181.095,197.416,219.091,248.783,273.621,286.245,290.468,292.696,293.093,293.350,293.965,294.912,294.638,
  2251,07/05/18 17:49:01,51,  0.00, 90.00,309.778,,117.670,114.448,,110.188,, 97.055,,, 81.225,,, 71.100,,,, 64.476,,,, 62.477,166.503,177.820,197.770,221.722,248.389,271.004,286.155,292.975,292.795,292.679,294.195,293.967,296.177,295.395,
  2253,07/05/18 17:49:40,51,  0.00, 90.00,309.768,,116.262,112.895,,108.797,, 95.240,,, 79.082,,, 68.434,,,, 61.777,,,, 59.386,162.315,177.808,195.480,219.900,246.083,269.218,284.512,290.373,290.561,291.532,293.396,293.400,294.048,293.773,
  2255,07/05/18 17:50:19,51,  0.00, 90.00,309.724,,115.631,112.360,,107.780,, 94.282,,, 78.700,,, 68.323,,,, 61.085,,,, 58.513,163.801,178.300,196.808,222.478,249.985,269.998,284.690,290.309,291.739,291.536,291.918,294.010,295.193,294.399,
  2257,07/05/18 17:50:59,51,  0.00, 90.00,309.733,,114.694,110.837,,106.200,, 93.273,,, 76.594,,, 65.965,,,, 58.641,,,, 55.531,160.545,170.250,190.090,218.726,247.925,269.199,284.263,289.964,291.233,291.563,293.296,294.158,294.586,293.967,
  2259,07/05/18 17:51:38,51,  0.00, 90.00,309.702,,114.083,110.578,,105.595,, 93.245,,, 76.622,,, 65.211,,,, 58.555,,,, 55.736,161.575,176.396,194.486,216.229,245.299,269.600,284.826,291.676,292.591,293.336,293.670,293.728,294.281,294.548,
  2261,07/05/18 17:52:38,51,  0.00, 90.00,309.673,,113.045,109.884,,105.198,, 91.768,,, 75.135,,, 64.541,,,, 56.549,,,, 54.101,158.743,173.758,193.489,216.381,244.393,268.304,284.351,291.016,292.287,293.349,293.574,292.842,293.530,294.173,
  2263,07/05/18 17:53:18,51,  0.00, 90.00,309.668,,113.658,110.128,,105.617,, 92.541,,, 76.338,,, 64.806,,,, 58.290,,,, 55.448,161.263,174.938,193.732,218.405,245.223,266.514,283.993,291.352,290.625,291.079,292.149,292.064,293.634,294.365,
  2265,07/05/18 17:53:57,51,  0.00, 90.00,309.647,,113.370,109.637,,105.058,, 92.096,,, 74.837,,, 64.030,,,, 56.991,,,, 54.266,160.130,172.808,192.421,217.521,244.803,268.112,281.742,289.335,292.680,293.283,293.346,294.206,296.883,294.151,
  2267,07/05/18 17:54:37,51,  0.00, 90.00,309.627,,112.964,109.019,,104.476,, 91.308,,, 75.485,,, 63.743,,,, 56.105,,,, 53.239,159.338,171.297,192.391,220.709,246.531,269.512,287.979,292.335,292.489,292.838,293.576,295.789,296.482,294.404,
  2269,07/05/18 17:55:16,51,  0.00, 90.00,309.611,,112.286,109.449,,104.582,, 91.346,,, 74.268,,, 63.284,,,, 56.461,,,, 53.866,158.934,172.140,191.345,216.497,244.187,267.908,283.643,290.005,291.791,293.194,293.284,294.262,295.537,294.496,
  2271,07/05/18 17:56:16,51,  0.00, 90.00,309.589,,112.262,108.708,,103.950,, 90.799,,, 74.089,,, 62.580,,,, 55.831,,,, 52.105,158.587,172.361,190.804,216.834,245.207,268.696,284.192,289.753,293.396,296.277,294.182,292.800,295.878,296.206,
  2273,07/05/18 17:56:55,51,  0.00, 90.00,309.564,,112.082,108.380,,104.169,, 90.552,,, 73.773,,, 62.843,,,, 55.480,,,, 52.449,158.074,171.465,190.852,216.067,241.327,265.490,284.359,289.924,289.571,292.051,293.794,293.844,296.607,295.992,
  2275,07/05/18 17:57:34,51,  0.00, 90.00,309.550,,111.502,108.116,,103.372,, 90.055,,, 73.421,,, 61.812,,,, 54.054,,,, 51.131,156.280,170.467,189.075,214.657,243.269,268.442,283.897,289.563,291.675,292.525,293.918,293.100,293.661,293.922,
  2277,07/05/18 17:58:13,51,  0.00, 90.00,309.541,,111.238,108.417,,103.388,, 89.451,,, 72.644,,, 61.404,,,, 54.127,,,, 50.648,153.654,167.030,188.994,217.509,245.727,267.120,284.247,290.543,291.136,292.018,294.406,293.957,293.639,294.223,
  2279,07/05/18 17:58:52,51,  0.00, 90.00,309.505,,111.340,108.427,,103.481,, 89.909,,, 73.222,,, 61.849,,,, 54.291,,,, 51.001,155.833,170.001,189.127,215.194,242.291,267.575,284.584,290.288,292.361,292.823,293.656,293.823,293.953,292.935,
  2281,07/05/18 17:59:52,51,  0.00, 90.00,309.500,,111.675,108.060,,103.512,, 90.208,,, 73.390,,, 61.488,,,, 54.260,,,, 51.155,153.857,168.877,190.141,215.097,243.909,268.109,282.995,289.697,292.005,291.647,293.093,293.824,294.692,294.462,
  2283,07/05/18 18:00:31,51,  0.00, 90.00,309.498,,112.618,108.925,,103.822,, 91.618,,, 74.092,,, 62.947,,,, 55.249,,,, 53.007,158.199,173.489,192.072,216.293,244.355,268.702,282.442,288.638,291.155,292.590,293.516,293.242,294.250,293.855,
  2285,07/05/18 18:01:10,51,  0.00, 90.00,309.467,,112.106,108.571,,103.911,, 91.296,,, 74.419,,, 63.315,,,, 56.309,,,, 53.215,155.674,169.761,191.263,216.669,245.294,268.873,284.635,290.139,293.823,295.421,293.562,294.063,294.493,294.420,
  2287,07/05/18 18:01:49,51,  0.00, 90.00,309.457,,112.302,108.969,,104.287,, 90.613,,, 74.278,,, 62.993,,,, 55.377,,,, 52.828,158.035,172.652,190.507,215.806,244.849,269.519,283.487,289.100,288.296,290.550,293.839,293.486,293.406,293.709,
  2289,07/05/18 18:02:28,51,  0.00, 90.00,309.437,,111.680,108.567,,103.740,, 90.558,,, 73.747,,, 62.969,,,, 55.543,,,, 52.644,158.637,172.893,191.804,216.536,244.853,269.594,285.148,290.112,291.684,292.858,293.346,293.955,293.520,293.522,
  2291,07/05/18 18:03:28,51,  0.00, 90.00,309.423,,111.822,108.894,,104.151,, 90.371,,, 73.653,,, 62.883,,,, 55.551,,,, 52.387,158.213,171.759,191.382,215.690,243.289,268.752,284.561,289.761,291.321,293.014,293.434,292.984,293.035,293.409,
  2293,07/05/18 18:04:07,51,  0.00, 90.00,309.416,,110.896,107.414,,102.811,, 90.143,,, 72.496,,, 61.496,,,, 53.910,,,, 51.056,155.025,170.132,189.006,213.183,242.725,268.664,285.173,290.316,291.429,292.905,294.065,293.550,293.287,294.491,
  2295,07/05/18 18:04:45,51,  0.00, 90.00,309.390,,111.145,108.004,,102.944,, 90.036,,, 72.748,,, 61.096,,,, 53.414,,,, 50.917,156.547,170.162,190.208,215.506,243.371,267.668,282.729,289.799,291.864,293.055,292.282,292.703,295.554,294.232,
  2297,07/05/18 18:05:25,51,  0.00, 90.00,309.394,,111.070,107.822,,102.877,, 89.305,,, 72.435,,, 61.638,,,, 54.025,,,, 51.266,156.339,167.757,186.321,214.297,244.382,268.579,284.187,290.906,293.138,292.590,293.912,294.517,292.474,295.141,
  2299,07/05/18 18:06:04,51,  0.00, 90.00,309.377,,111.115,107.634,,102.722,, 90.064,,, 73.085,,, 61.951,,,, 54.340,,,, 51.571,158.996,169.817,188.694,216.452,244.806,268.149,284.616,292.206,294.784,296.951,293.832,293.994,294.332,293.961,
  2301,07/05/18 18:07:04,51,  0.00, 90.00,309.364,,110.846,107.719,,103.017,, 89.501,,, 72.130,,, 61.156,,,, 54.250,,,, 51.439,155.370,170.885,189.585,213.700,243.505,268.785,283.701,289.142,291.924,293.348,294.015,293.644,292.912,293.417,
  2303,07/05/18 18:07:43,51,  0.00, 90.00,309.375,,111.014,107.676,,102.969,, 90.397,,, 72.633,,, 61.502,,,, 54.434,,,, 51.138,155.320,168.098,189.080,214.563,243.330,268.154,283.397,289.055,288.778,290.750,293.366,294.768,295.832,295.651,
  2305,07/05/18 18:08:23,51,  0.00, 90.00,309.361,,110.532,107.478,,102.421,, 89.316,,, 72.235,,, 60.457,,,, 53.015,,,, 49.627,152.557,164.882,184.372,212.190,242.505,267.566,283.305,290.357,291.696,291.359,291.921,291.513,294.600,294.071,
  2307,07/05/18 18:09:03,51,  0.00, 90.00,309.340,,110.816,107.796,,102.720,, 88.966,,, 71.093,,, 60.475,,,, 52.752,,,, 50.017,149.801,164.618,186.971,212.580,242.461,268.386,284.230,290.157,291.448,293.214,293.278,292.711,293.927,293.985,
  2309,07/05/18 18:09:42,51,  0.00, 90.00,309.333,,110.618,107.016,,102.492,, 89.150,,, 71.551,,, 60.605,,,, 52.574,,,, 49.936,153.970,168.307,188.072,211.882,242.183,268.499,283.806,289.203,289.176,290.306,292.791,293.372,293.707,295.324,
  2311,07/05/18 18:10:43,51,  0.00, 90.00,309.321,,110.128,106.703,,101.834,, 88.770,,, 71.573,,, 59.694,,,, 52.172,,,, 49.001,152.163,166.714,186.547,210.868,238.649,266.257,283.981,290.760,291.334,293.192,293.506,293.643,293.552,293.410,
  2313,07/05/18 18:11:22,51,  0.00, 90.00,309.303,,110.026,106.483,,102.021,, 88.646,,, 71.104,,, 59.665,,,, 51.305,,,, 48.366,154.362,167.592,186.305,213.233,242.667,267.847,284.161,290.512,291.359,291.873,293.467,294.011,294.613,295.769,
  2315,07/05/18 18:12:02,51,  0.00, 90.00,309.313,,109.812,106.650,,101.446,, 88.172,,, 71.132,,, 58.988,,,, 51.750,,,, 47.865,151.649,166.733,185.143,211.303,242.092,266.502,281.844,289.345,291.746,293.336,292.953,294.056,294.553,293.787,
  2317,07/05/18 18:12:41,51,  0.00, 90.00,309.325,,109.800,106.528,,102.019,, 87.723,,, 70.500,,, 59.466,,,, 51.736,,,, 48.726,153.810,169.125,188.576,213.001,242.639,267.760,284.076,290.795,292.374,292.273,293.351,292.784,293.455,295.618,
  2319,07/05/18 18:13:20,51,  0.00, 90.00,309.303,,109.741,107.183,,102.121,, 88.570,,, 72.547,,, 60.937,,,, 52.281,,,, 49.668,157.321,170.702,188.442,214.011,242.050,264.850,282.775,291.158,293.271,292.821,293.630,293.991,294.411,293.925,
  2321,07/05/18 18:14:20,51,  0.00, 90.00,309.316,,110.204,107.630,,101.823,, 89.528,,, 71.875,,, 61.024,,,, 53.421,,,, 49.918,154.972,169.426,188.369,214.683,244.013,268.447,283.557,289.302,291.485,293.096,293.517,293.443,293.789,294.241,
  2323,07/05/18 18:14:59,51,  0.00, 90.00,309.312,,109.749,106.103,,101.868,, 88.912,,, 71.390,,, 60.104,,,, 52.135,,,, 49.207,152.905,167.775,186.827,213.174,242.591,269.410,285.076,290.492,292.656,293.080,294.240,294.719,294.310,293.814,
  2325,07/05/18 18:15:38,51,  0.00, 90.00,309.303,,110.061,106.340,,101.922,, 88.641,,, 71.289,,, 60.365,,,, 52.500,,,, 50.127,155.214,168.057,188.323,215.716,242.992,267.399,283.735,289.714,292.626,293.577,293.270,293.622,295.066,294.890,
  2327,07/05/18 18:16:17,51,  0.00, 90.00,309.284,,110.080,106.597,,101.809,, 88.770,,, 71.958,,, 60.343,,,, 52.660,,,, 49.658,154.901,169.637,186.303,211.762,243.603,268.659,283.457,288.737,291.895,292.347,293.108,291.151,292.264,293.883,
  2329,07/05/18 18:16:57,51,  0.00, 90.00,309.309,,110.279,106.581,,101.747,, 89.000,,, 71.312,,, 60.596,,,, 52.505,,,, 49.495,152.638,167.467,187.076,213.318,243.243,267.744,283.474,290.468,293.032,292.971,293.084,293.306,294.458,294.201,
  2331,07/05/18 18:17:56,51,  0.00, 90.00,309.298,,109.638,107.037,,102.041,, 88.504,,, 71.715,,, 60.373,,,, 52.784,,,, 49.489,155.608,167.530,186.808,213.064,243.862,270.474,285.961,291.971,292.304,292.947,292.718,293.575,293.861,293.935,
  2333,07/05/18 18:18:35,51,  0.00, 90.00,309.298,,109.708,106.343,,101.969,, 88.256,,, 70.931,,, 59.867,,,, 52.292,,,, 48.463,154.342,168.628,187.750,212.872,244.604,270.900,285.108,290.847,294.955,294.803,292.995,293.421,295.211,294.310,
  2335,07/05/18 18:19:14,51,  0.00, 90.00,309.301,,108.811,105.943,,100.789,, 87.042,,, 70.309,,, 58.708,,,, 50.728,,,, 47.489,153.773,165.651,187.860,215.634,242.095,267.313,283.976,289.679,292.577,293.809,294.535,294.578,294.956,294.833,
  2337,07/05/18 18:19:54,51,  0.00, 90.00,309.320,,109.379,105.971,,101.340,, 87.732,,, 69.879,,, 58.798,,,, 50.761,,,, 47.420,151.299,165.118,185.541,211.489,240.978,267.562,286.827,291.463,291.336,294.020,294.489,293.964,294.838,296.016,
  2339,07/05/18 18:20:34,51,  0.00, 90.00,309.306,,109.647,106.289,,100.956,, 88.118,,, 70.291,,, 58.235,,,, 51.014,,,, 47.437,148.051,166.408,187.656,210.696,241.667,267.191,284.027,289.781,294.734,296.282,295.136,295.908,294.111,294.242,
  2341,07/05/18 18:21:33,51,  0.00, 90.00,309.303,,108.313,105.732,,100.903,, 87.718,,, 70.104,,, 58.636,,,, 49.906,,,, 46.665,150.113,164.081,184.418,211.089,241.484,267.283,283.786,289.369,291.543,293.210,292.613,293.414,294.215,294.293,
  2343,07/05/18 18:22:13,51,  0.00, 90.00,309.310,,108.769,105.943,,101.241,, 87.737,,, 70.209,,, 58.377,,,, 50.538,,,, 47.111,149.652,163.944,185.635,213.776,242.202,266.996,285.376,291.930,291.103,293.057,294.469,293.058,294.478,294.898,
  2345,07/05/18 18:22:52,51,  0.00, 90.00,309.313,,108.772,105.463,,100.373,, 86.870,,, 69.472,,, 57.792,,,, 49.740,,,, 45.488,148.471,162.965,183.498,210.373,240.550,266.480,282.305,290.324,291.478,292.880,293.369,293.523,296.877,296.265,
  2347,07/05/18 18:23:32,51,  0.00, 90.00,309.307,,108.767,105.196,, 99.793,, 86.232,,, 68.802,,, 56.530,,,, 48.899,,,, 44.869,149.174,165.617,184.303,209.353,242.733,270.003,283.563,290.046,295.898,295.435,292.816,294.957,297.133,295.369,
  2349,07/05/18 18:24:12,51,  0.00, 90.00,309.325,,108.182,105.121,, 99.957,, 87.011,,, 68.540,,, 57.078,,,, 48.876,,,, 45.117,148.234,163.351,182.801,209.470,240.155,266.270,283.124,287.283,291.406,294.383,293.156,293.426,293.889,292.921,
  2351,07/05/18 18:26:30,51,  0.00, 90.00,309.333,,109.441,106.203,,101.480,, 88.063,,, 70.747,,, 59.291,,,, 51.365,,,, 47.571,151.464,163.929,185.850,211.737,241.137,266.687,283.999,290.163,294.999,294.585,293.452,294.214,295.719,294.325,
  2353,07/05/18 18:27:09,51,  0.00, 90.00,309.328,,108.700,105.992,,100.515,, 86.697,,, 69.716,,, 57.952,,,, 50.217,,,, 46.319,150.786,163.795,185.479,210.335,239.666,266.750,286.242,291.379,290.979,292.784,293.599,293.429,294.838,294.316,
  2355,07/05/18 18:27:49,51,  0.00, 90.00,309.346,,108.882,105.988,,100.983,, 87.341,,, 70.200,,, 58.493,,,, 50.200,,,, 47.169,148.742,163.206,184.525,210.980,241.046,268.450,284.088,289.353,292.872,293.925,293.570,293.897,295.078,294.783,
  2357,07/05/18 18:28:28,51,  0.00, 90.00,309.356,,108.582,105.642,,100.479,, 86.845,,, 69.106,,, 57.814,,,, 49.687,,,, 46.677,149.045,163.873,184.492,207.431,238.319,267.358,282.599,288.238,292.619,293.224,293.167,293.880,294.311,295.125,
  2359,07/05/18 18:29:08,51,  0.00, 90.00,309.365,,108.742,106.135,,100.710,, 86.632,,, 69.578,,, 57.659,,,, 49.489,,,, 46.196,146.657,162.089,184.178,213.035,242.885,267.430,283.802,288.622,289.189,291.599,293.356,294.367,294.933,293.147,
  2361,07/05/18 18:31:26,51,  0.00, 90.00,309.411,,109.713,106.367,,102.061,, 88.359,,, 70.109,,, 58.755,,,, 51.352,,,, 47.435,150.601,165.278,184.455,210.423,240.821,269.018,286.833,290.180,291.654,291.772,291.615,292.870,294.279,292.719,
  2363,07/05/18 18:32:05,51,  0.00, 90.00,309.415,,110.469,107.006,,101.732,, 88.659,,, 71.034,,, 59.644,,,, 51.611,,,, 48.097,154.441,166.816,188.045,215.965,242.601,267.188,283.544,289.247,290.683,293.421,293.352,294.093,294.504,294.343,
  2365,07/05/18 18:32:44,51,  0.00, 90.00,309.443,,110.033,106.769,,101.838,, 87.867,,, 70.188,,, 59.189,,,, 50.908,,,, 47.759,151.917,165.320,184.097,211.207,242.704,268.919,286.099,292.591,291.572,292.623,293.701,293.430,293.925,294.566,
  2367,07/05/18 18:33:23,51,  0.00, 90.00,309.442,,109.985,106.753,,101.817,, 87.583,,, 70.599,,, 58.276,,,, 51.340,,,, 47.302,151.179,165.270,185.618,214.052,243.671,267.565,284.243,290.232,291.221,292.919,293.074,294.318,294.237,295.292,
  2369,07/05/18 18:34:02,51,  0.00, 90.00,309.444,,110.105,106.556,,101.597,, 88.391,,, 70.289,,, 58.706,,,, 50.905,,,, 47.923,152.206,165.107,182.531,207.299,240.916,267.849,285.641,292.580,292.537,293.391,293.460,294.711,296.712,294.741,
  2371,07/05/18 18:36:20,51,  0.00, 90.00,309.491,,110.029,106.864,,101.789,, 88.173,,, 69.642,,, 58.354,,,, 51.438,,,, 47.308,151.641,165.826,183.815,209.481,241.122,266.831,282.774,288.328,292.299,292.523,293.317,293.660,292.664,293.984,
  2373,07/05/18 18:36:59,51,  0.00, 90.00,309.507,,110.009,107.389,,101.914,, 88.579,,, 70.805,,, 59.388,,,, 51.658,,,, 48.547,152.540,164.166,184.110,214.898,245.371,268.056,283.429,290.301,292.057,292.859,293.270,293.521,294.414,294.358,
  2375,07/05/18 18:37:38,51,  0.00, 90.00,309.531,,111.316,108.139,,102.793,, 89.574,,, 71.919,,, 60.640,,,, 53.101,,,, 49.879,154.827,169.316,188.344,214.241,242.183,268.091,282.275,288.197,291.299,293.474,293.674,293.887,294.983,294.512,
